,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,17.03.2022,ID202100100,Heike,Baehrens,SPD,Heike Baehrens,"sehr geehrte frau präsidentin! liebe kolleginnen und kollegen! stellen sie sich vor, wir hätten heute bereits eine impfquote von prozent! dann steckten wir nicht fest in der größten infektionswelle seit beginn der pandemie. deutschland hat europaweit die höchste inzidenz. einzelne krankenhäuser müssen wieder operationen verschieben höchste anspannung und belastung für das personal. was für ein trauerspiel! wieder und wieder müssen wir erkennen: das virus ist nicht berechenbar. es reicht eben nicht aus, nur auf die aktuelle situation zu reagieren. wir müssen grundlegend die voraussetzung dafür schaffen, dass wir nicht noch einmal von einer weiteren infektionswelle überrollt werden. darum setze ich mich gemeinsam mit kolleginnen und kollegen aus vier fraktionen für eine allgemeine impfpflicht für alle erwachsenen in deutschland ein. wir wollen unsere gesellschaft und unser gesundheitswesen vor überlastung schützen. dazu müssen wir eine hohe grundimmunisierung aufbauen. wir wissen seit langem und können dies in anderen ländern sehen: je mehr menschen durch impfung vor einer coronainfektion geschützt sind, umso weniger menschen erkranken schwer, umso schneller können wir zu einem gesellschaftlichen leben ohne freiheitseinschränkende schutzmaßnahmen zurückkehren. danach sehnen wir uns alle. das ist dringend nötig für unsere kinder und jugendlichen, für unsere wirtschaft, für alle, die tag und nacht um das leben von schwer erkrankten menschen ringen und sich auch um pflegebedürftige kümmern. um vor die welle zu kommen, müssen wir eine hohe impfquote bis zum herbst erreicht haben: durch information, aufklärung, beratung und eben auch eine impfnachweispflicht, die auch kontrolliert wird. unser gesetzentwurf ist gut begründet und solide ausgestaltet. mit ihm werben wir hier und heute dafür, gemeinsam diesen echten weg der vorsorge zu beschreiten. ich wende mich an alle verantwortungsbewussten demokratinnen und demokraten im deutschen bundestag, an die nachdenklichen und die unentschlossenen, an die, denen es wichtig ist, die impfskeptiker noch besser zu beraten, zu informieren und zu überzeugen, an die, die ernsthaft für den herbst vorsorgen wollen, weil sie das gemeinwohl im blick haben: lassen sie uns gemeinsam den konsens suchen für einen nachhaltigen weg, diese pandemie unter kontrolle zu bringen! liebe kolleginnen und kollegen von der union, wenn sie ihren antrag zur impfvorsorge nicht heute, sondern vor vier monaten eingebracht hätten, dann müssten sie heute im angesicht der aktuellen dramatischen infektionslage zu der erkenntnis kommen: es braucht den impfmechanismus, wie sie es nennen, jetzt. denn nur dann werden diejenigen, die heute noch nicht geimpft sind, die notwendige grundimmunität bis zum herbst erreicht haben. darum warten sie bitte nicht länger ab. sehen sie der realität ins auge. gehen sie mit uns den weg der vernunft und der vorsorge, die unserem gemeinwohl dienen. vielen dank für ihre aufmerksamkeit. sepp müller spricht jetzt für die unionsfraktion."
2,17.03.2022,ID202100200,Sepp,Müller,CDU/CSU,Sepp Müller,"sehr geehrte frau präsidentin! meine sehr geehrten damen und herren! wir stehen noch alle unter dem tiefen eindruck der heutigen rede des staatspräsidenten selenskyj aus der ukraine. er sprach von einer mauer. liebe ampelparteien, anscheinend haben sie eine mauer im kopf, wenn wir nach dieser rede im bundestag eine debatte über die impfpflicht in deutschland führen. das geht gar nicht. menschen sterben, bomben fliegen auf theater, wo kinder schutz suchen, und wir führen in diesem haus eine debatte zur impfpflicht. es wäre das mindeste gewesen, wenn der bundeskanzler, der gott sei dank heute da ist, dazu eine regierungserklärung abgegeben hätte. ohne anstand, ohne würde und ohne respekt dem staatspräsidenten gegenüber das von ihm gesagte stehen zu lassen, ohne eine antwort zu geben, das ist diesem parlament, geschätzte frau präsidentin, unwürdig. wenn wir uns die situation in der ukraine anschauen, dann ist das nicht nur bedrückend, sondern für uns alle auch schwer in worte zu fassen. vielleicht gibt es auch diese sprachlosigkeit der ampel, weil sie in vielen punkten keine mehrheit haben. ein kollege sprach es an: wie wird denn die ausgestaltung des sondervermögens von milliarden euro aussehen? wie ist ihre meinung? die kollegin von den grünen sprach von parteipolitik. wenn ich lese, dass die grüne jugend in berlin in sozialen medien schreibt, für milliarden euro könnte man milliarden hamster kaufen, dann ist das unwürdig und parteipolitik, meine sehr geehrten damen und herren. schauen wir uns diese ampel an: sie hat nicht nur bei diesen großen staatspolitischen herausforderungen keine mehrheit, sondern auch bei der debatte, die der bundeskanzler gewünscht hat, nämlich zum thema impfpflicht. man muss doch ganz deutlich sagen: zum jetzigen zeitpunkt ist die impfpflicht tot. es gibt keine mehrheit in diesem haus für eine allgemeine impfpflicht ab . wir als unionsfraktion, die während der orientierungsdebatte von gesundheitsminister professor lauterbach per tweet beschimpft wurden, während unsere redner hier vorne standen, wir würden das parteipolitisch ausschlachten , wir haben uns gedanken gemacht, mit expertinnen und experten gesprochen und einen vorschlag gemacht, der eint und nicht, wie ihre vorschläge, dieses parlament trennt, meine sehr geehrten damen und herren. wir haben mit abgeordneten einen antrag eingebracht, der mehrheitsfähig ist. bitte schließen sie sich dem an. wir wollen drei dinge: erstens ein impfregister, damit wir überhaupt wissen, wer geimpft ist, und so eine impfkampagne auf den weg bringen können, zweitens einen ‑tägigen bericht der bundesregierung, insbesondere des gesundheitsministers, damit er das nicht immer bei anne will erklären muss, sondern auch mal dem parlament erklären kann, und drittens einen vorsorgemechanismus. danach würden wir, wenn man in einem dieser papiere zu dem entschluss kommt, dass eine tödliche variante da ist, so tödlich wie delta und so ansteckend wie omikron, mit einem mechanismus eine impfpflicht nach alterskohorten scharfschalten. das ist ein einigender vorschlag; er liegt auf dem tisch. wir bitten um zustimmung. jetzt spricht alice weidel für die afd-fraktion."
3,17.03.2022,ID202100300,Alice,Weidel,AfD,Alice Weidel,"sehr geehrte frau präsidentin! sehr geehrte damen und herren! die vorliegenden vorschläge für eine impfpflicht in verschiedenen spielarten sind das produkt von verbohrter besessenheit und ignoranter tatsachenverweigerung. deutschland steht mit dieser absurden und anachronistischen debatte wieder einmal als europäischer sonderling da. selbst unsere nachbarn in österreich haben das vorhaben impfpflicht vorerst ausgesetzt. die impfpflicht ist auf falschen tatsachenbehauptungen aufgebaut. dass eine impfung andere wirksam vor ansteckung schützt und die ausbreitung des virus dämpft, sind fake news. sie sind falsch. das muss sogar das robert-koch-institut zugeben. der versprochene schutz vor schweren verläufen ist ebenfalls fragwürdig angesichts des wachsenden anteils von geimpften und geboosterten auf den intensivstationen. eine das gesundheitssystem gefährdende überlastung der krankenhäuser gab es nie, gibt es nicht, und sie droht auch nicht. das hat im übrigen der gesundheitsminister unfreiwillig zugeben müssen. eine impfpflicht ist auch nicht erforderlich, um lockdowns im herbst zu verhindern. lockdowns verhindert man, indem die regierung keine verhängt. so einfach ist das. die nutzlosigkeit und schädlichkeit von lockdowns sollte sich inzwischen herumgesprochen haben. dagegen aber sind die potenziellen nebenwirkungen der mrna- und vektorimpfstoffe weitaus schwerer und weiter verbreitet als ursprünglich behauptet. wann wird darüber eigentlich mal in diesem hause gesprochen? die argumente für eine impfpflicht waren von anfang an schwach, und sie sind inzwischen auch wie ein kartenhaus in sich zusammengefallen. es gibt keine legitime und verfassungsrechtlich zulässige rechtfertigung für die einführung einer impfpflicht gegen covid- , egal ob als impfpflicht ab , ab , als impfpflicht auf vorrat oder einrichtungsbezogen. eine allgemeine impfpflicht verletzt zentrale grundrechte: die menschenwürde, das recht auf leben und körperliche unversehrtheit und das recht auf die glaubens- und gewissensfreiheit. die verhältnismäßigkeit, die einen derart schweren grundrechtseingriff legitimieren würde, ist nicht gegeben. die impfpflicht ist nicht geeignet, um die angestrebten ziele zu erreichen. sie ist auch nicht erforderlich, da es andere und viel mildere therapien und maßnahmen gibt, und sie ist nicht angemessen. dem staat ist nicht erlaubt, leben und gesundheit einiger bürger zu gefährden, um andere bürger zu schützen. die begründung, eine impfpflicht sei notwendig, um eine überlastung der krankenhäuser zu verhindern, ist nicht nur falsch; sie ist gefährlich. nach dieser pseudologik könnte man menschen künftig alle möglichen behandlungen aufnötigen, von der pflichtmedikation von bluthochdruckgefährdeten bis hin zur zwangsdiät für übergewichtige. zur begründung reicht ein politisch selbst hergestellter kapazitätsengpass. ich hoffe, sie merken selbst, wie absurd das ist. die impfpflicht ist ein akt der entrechtung. sie erniedrigt millionen menschen von souveränen, mit freiheits- und abwehrrechten ausgestatteten individuen zu befehlsempfängern und objekten staatlicher willkür. sie treibt millionen menschen in gewissenskonflikte und existenzielle nöte. sehr geehrte kollegen von regierungsfraktionen und union, die sie einen der vorliegenden impfpflichtvorschläge unterstützen: sie reiten ein totes pferd. bitte steigen sie ab. ziehen sie diese vorlagen zurück, und lassen sie uns gemeinsam den irrweg der einrichtungsbezogenen pflegeimpfpflicht so schnell wie möglich beenden. so schnell wie möglich! frau kollegin, kommen sie zum schluss, bitte. wir können es uns in diesen schweren zeiten nicht leisten, aus starrsinn und rechthaberei die gesellschaft mit einer impfpflicht noch weiter zu spalten, frau kollegin! für die es weder medizinisch noch rechtlich eine begründung gibt. ich bedanke mich. für die gruppe wolfgang kubicki und andere spricht jetzt der kollege manuel höferlin."
4,17.03.2022,ID202100400,Manuel,Höferlin,FDP,Manuel Höferlin,"verehrte frau präsidentin! meine damen und herren! wer eine impfpflicht einführen will, der muss erklären, wozu diese genau führen soll. die fragen, die sich mir stellen, sind: schaffen wir mit der impfung eine herdenimmunität? die antwort ist nein. schützt die impfung sicher vor ansteckung? nein. schützt die impfung vor ansteckung anderer? nein. verhindern wir mit der impfpflicht eine infektionswelle im kommenden herbst? die antwort ist nein. keine frage, meine damen und herren: die impfung schützt mich wahrscheinlich vor einem schweren verlauf und ziemlich sicher vor dem tod. deswegen habe ich mich auch impfen und boostern lassen. meine familie hat das gemacht, und ich empfehle jedem mit nachdruck, das zu machen und dafür zu werben. daraus resultiert aber nicht die pflicht zu einer impfung. diese pflicht einzuführen, ohne eine antwort auf die frage zu finden, ob nicht die mildere omikron-variante dazu führt, andere bewertungsmaßstäbe anzulegen, halte ich für problematisch. mittlerweile haben sich die infektionszahlen auch von der zahl der krankenhausbehandlungen, der belegung auf den intensivstationen abgekoppelt. und die prognosen mancher, dass die intensivstationen nun volllaufen bzw. dass sie es nicht tun, wenn wir jetzt eine impfpflicht einführen, entbehren jeder grundlage. keine europäische demokratie hat aktuell die pflicht zur impfung. selbst österreich hat sie gerade wieder außer vollzug gesetzt mit der nachvollziehbaren begründung, unter der omikron-variante ergebe sie keinen sinn mehr. ja, wir müssen die vulnerablen gruppen schützen, aber nicht vor sich selbst. die behauptung, für deren schutz brauche es eine impfpflicht, trägt nicht. diejenigen, die bis jetzt nicht geimpft sind, wollen sich wahrscheinlich nicht impfen lassen. vielleicht tragen sie auch lieber eine maske, um sich zu schützen. das ist ihre entscheidung, und übrigens ist es auch ihr gutes recht, das zu tun. nach zwei jahren pandemie sollten wir den menschen wieder eigene entscheidungen zutrauen. für staatliche bevormundung ist weder zeit noch rechtlicher raum, und unsere verfassung, meine damen und herren, sieht das schlicht nicht vor. statt zwang wäre einsicht das gebot der stunde. die angekündigten impfkampagnen wurden mit viel geld finanziert und sind entweder verpufft oder warten noch auf ihre umsetzung. dazu machen wir in unserem antrag konkrete vorschläge. lassen sie mich noch einmal klarstellen: die entscheidung über die eigene gesundheit und das eigene leben liegt am ende immer noch bei jedem selbst. in der verantwortung von uns im deutschen bundestag liegt es hingegen, bei anderen erkenntnissen auch andere wege zu gehen. was im letzten herbst noch gegolten hat, ist nach der heutigen erkenntnislage vielleicht anders. deshalb lassen sie uns heute und im weiteren verlauf offen und ehrlich diskutieren, nicht nur darüber, was als nötig empfunden wird, sondern auch über das, was bürgerinnen und bürgern wirklich hilft und was rechtlich möglich ist. herzlichen dank. der kollege dr. andrew ullmann hat jetzt das wort für die gruppe janecek, ullmann und andere ."
5,17.03.2022,ID202100500,Andrew,Ullmann,FDP,Andrew Ullmann,"sehr verehrte frau präsidentin! meine damen und herren! mehrheitlich sind wir uns in diesem parlament ja einig: wir wollen das gesundheitssystem vor überlastung schützen. vor dieser überlastung können wir nur schützen, indem wir die krankheitslast reduzieren, und eine krankheitslast wird nur dann reduziert, wenn wir eine gewisse grundimmunisierung in unserer bevölkerung haben. sie ist das fundament, das wir brauchen. unser weg ist aber ein anderer. ein ziel ist relativ klar ausgesprochen; aber unser weg des gesetzentwurfes sagt klar: wir trauen den menschen zu, eine richtige entscheidung zu treffen. doch um diese richtige entscheidung zu treffen, bedarf es einer professionellen, guten aufklärung. deshalb setzen wir uns hier auch dafür ein, eine verpflichtende aufklärung auf den weg zu bringen, damit die menschen eine gute entscheidung treffen können, damit sie weniger ängste und unsicherheiten haben. diese verpflichtende beratung, meine damen und herren, ist ein milderes mittel im vergleich zu einer impfpflicht. eine impfpflicht darf nur eine ultima ratio sein; es geht nicht um ihre sofortige umsetzung in dieser situation. wir wollen die impflücken schließen, vor allem die impflücke der vulnerablen personen, und das bis zum herbst. denn ein ziel sollte uns einen: wir müssen die vulnerablen menschen vor krankenhausaufenthalten durch covid- , wie wir sie letztes und vorletztes jahr erlebt haben, schützen. dieses gesetz würde gut in ein gesamtkonzept der pandemiebekämpfung hineinpassen. unser gesetzentwurf baut brücken zu den anderen vorschlägen, die hier im bundestag vorgelegt wurden. wir wollen und ich lade alle demokraten in diesem parlament ein, daran mitzuarbeiten eine lösung für unser land finden, damit wir dieses jahr weihnachten mit unseren lieben, mit unseren freunden feiern können, wie wir es gewohnt sind. wir haben es heute in der hand. wenn wir nicht heute etwas ändern, dann sind wir verloren und werden wieder ein weihnachten haben, wie wir es die letzten zwei jahre erlebt haben. das wollen wir verhindern. deshalb bitte ich um zusammenarbeit und spätere zustimmung zu diesem gesetzentwurf. herzliches dankeschön. unser kollege dr. robert habeck hat jetzt das wort für die gruppe baehrens und andere ."
6,17.03.2022,ID202100600,Robert,Habeck,BÜNDNIS 90/DIE GRÜNEN,Robert Habeck,"frau präsidentin! sehr geehrte damen und herren! ich rede also zur allgemeinen impfpflicht ab , und ich will dies auch gleich begründen. zuvor würde ich gerne eine anmerkung machen. dass wir hier diskutieren und uns dafür entschieden haben, den weg der gruppenanträge zu gehen, entbindet uns natürlich nicht von der pflicht, eine lösung zu finden. am ende wäre es das schlimmste, wenn es keine lösung geben würde. ja, es ist eine moralisch komplexe abwägung, die wir jetzt alle vornehmen müssen. aber ich will ausdrücklich sagen: die individuelle gewissensentscheidung kann nicht dazu führen, dass wir der verantwortung zum wohle der menschen in diesem lande nicht gerecht werden. es wurde sich eben kurz darüber ausgetauscht, ob man eine debatte zur ukraine hätte führen sollen oder nicht. hätte man diese debatte geführt, hätte man überhaupt debatten über krisen geführt, gäbe es einen übergang zu dieser debatte, nämlich die frage und das ist die frage, die beantwortet werden muss : tun wir alles, um vorsorge zu treffen? die vorsorgefrage ist die frage, wie wir mit krisen umgehen, und vorsorge bedeutet denken in eventualitäten: was kann alles noch passieren? nicht der status quo, nicht die omikron-variante stehen im mittelpunkt der debatte, sondern die frage: tun wir alles dafür, dieses land und seine menschen vor weiteren großen freiheitseinschränkungen zu schützen? wenn man sich klarmacht, worum es eigentlich geht, dann muss man folgendes feststellen: erstens. das virus ist tückischer, fieser und mutantenreicher, als wir es uns vor zwei oder drei jahren überhaupt haben träumen lassen. zweitens. menschen sind aus guten oder schlechten gründen widerwilliger, sich vor diesem virus zu schützen, und damit bekommen wir keinen grundschutz in der gesellschaft. drittens. die freiheitsabwägung bzw. freiheitsinterpretation der wenigen darf nicht zur permanenten freiheitseinschränkung der vielen führen. das kann nicht der deal sein. wir stimmen also darüber ab, ob wir am ende wieder in ein regime einkehren wollen, das das kulturelle leben zum erlahmen bringt, das kinder und menschen, die es nicht so dicke haben, in die isolation zwingt. wir stimmen darüber ab, ob am ende wieder massive freiheitseinbußen und untersagung des öffentlichen lebens bzw. des wirtschaftlichen lebens einkehren. das müssen wir doch mal durchbrechen, das müssen wir verhindern. darum geht es doch im kern. ich würde gerne an dieser stelle sagen: wir haben es satt. die menschen in diesem land haben es satt. bringen wir diese pandemie endlich hinter uns! erledigen wir das virus, und kehren wir dann zur freiheit zurück. ja, es wäre besser gewesen, die menschen hätten sich freiwillig in großer zahl impfen lassen. das wäre natürlich die bessere lösung gewesen. aber dass sie es nicht getan haben, entbindet dieses haus und uns alle nicht von der verantwortung, dafür zu sorgen, dass wir wieder ein freies leben in deutschland führen können und nicht nur mit einschränkungen leben. stimmen sie deswegen für einen antrag, der die herdenimmunität in deutschland hoch hält, damit wir das virus besiegen können. danke schön. tino sorge spricht jetzt für die cdu/csu."
7,17.03.2022,ID202100700,Tino,Sorge,CDU/CSU,Tino Sorge,"frau präsidentin! liebe kolleginnen und kollegen! sehr geehrter herr habeck, sie haben vollkommen recht. wir hätten hier im plenum schon viel, viel früher über dieses thema debattieren müssen. dass wir das nicht getan haben, dass wir nicht früher darüber debattiert haben, das lag an bundeskanzler scholz und an bundesgesundheitsminister lauterbach, die noch ende letzten jahres vollmundig bekundet haben, sie seien für eine allgemeine impfpflicht, aber nicht die kraft besessen haben, hier in diesem hohen haus einen kompromissfähigen antrag einzubringen. genau das ist das problem. und deshalb haben wir jetzt die situation, wie wir sie haben. sie haben den weg der gruppenanträge gewählt dieser ist mit unsicheren mehrheiten verbunden und sehr langsam und wissen letztendlich nicht, wie die ganze sache ausgeht. wenn jetzt immer argumentiert wird, wir müssten alle an einem strang ziehen, dann erklären sie doch mal, wie dieser strang aussieht. wir haben hier als einzige fraktion gesagt: wir unterbreiten einen kompromissvorschlag. wir sind fast kolleginnen und kollegen in der unionsfraktion, und wir haben genau das getan, was die aufgabe der ampel gewesen wäre, nämlich einen kompromissvorschlag für dieses komplexe thema zu unterbreiten. ich habe in den letzten tagen immer wieder gehört, es wäre ja schön, wenn man sich hier im hohen hause einigen würde, wenn man einen kompromiss finden würde. ich sage ihnen ganz klar: dieser kompromiss liegt seit wochen auf dem tisch. als kompromiss sieht der antrag unserer fraktion einen impfvorsorgemechanismus vor, liebe kolleginnen und kollegen. ich kann ihnen nur sagen: es geht bei diesem thema nicht um pauschale lösungen. wir haben ein sehr komplexes problem. wir haben geänderte rahmenbedingungen. wir haben mit der omikron-variante höhere infektionszahlen, aber viel, viel mildere verläufe. deshalb wäre es völlig falsch, mit einer pauschalen lösung, wie hier suggeriert wird, das problem lösen zu wollen. alle sollen sich impfen lassen, impfen ist gut ja, aber alle menschen zu zwingen, sich impfen zu lassen, wird nicht dazu führen, dass wir das problem lösen. erster punkt. in dem gesetzentwurf, nach dem eine impfpflicht für alle vorgesehen ist, wird nicht differenziert. deshalb haben wir als unionsfraktion gesagt: wir brauchen einen impfvorsorgemechanismus. das heißt, wir schauen uns an, ob wir überhaupt eine ordentliche datengrundlage haben. genau das ist doch das kernproblem. wir reden seit über zwei jahren darüber, dass wir die menschen zum impfen animieren wollen, aber wir wissen gar nicht, wer geimpft ist. deshalb ist die klare forderung in diesem antrag, ein impfregister einzuführen, damit wir erst einmal die entsprechende datengrundlage haben, um die pandemie bekämpfen zu können. zweiter punkt. es bringt doch nichts, jetzt zu sagen, alle sollten sich impfen lassen. natürlich helfen uns impfungen. jeder kann individuell entscheiden. impfungen führen dazu, dass man keinen schweren verlauf hat. aber die impfung mit den jetzigen impfstoffen gibt uns doch nicht die gewähr, dass wir im herbst bei einer variante, die wir momentan überhaupt noch nicht kennen, mit einem impfstoff, den wir momentan überhaupt noch nicht haben, aus dieser dauerschleife herauskommen. deshalb, liebe kolleginnen und kollegen, geht es um differenzierung, und genau das tun wir in unserem antrag. in unserem antrag nehmen wir die notwendige differenzierung vor. wir sagen erstens: wir brauchen die impfinfrastruktur. sie wird vorgehalten. und wenn sich die lage verschlechtert, können wir diese schnell wieder hochfahren. gleichzeitig sagen wir aber: wir müssen wissenschaftlich evaluiert, wissenschaftlich determiniert sagen können, welche gruppen es betrifft. wer hat ein hohes risiko? können wir diese gruppen damit schützen? haben wir ein geeignetes mittel? als letzten punkt sagen wir: dieses mittel muss verhältnismäßig sein. eine verhältnismäßigkeit ist nur dann gegeben, wenn wir damit auch das ziel, das wir erreichen wollen, nämlich den schutz der bevölkerung, erreichen können. herr kollege. ich komme zum schluss, frau präsidentin. stimmen sie unserem impfvorsorgemechanismus zu. das ist der einzige sinnvolle kompromiss und gangbare weg. tun sie das nicht ab mit parteipolitik, wie es der minister immer wieder macht. herr kollege! wenn es parteipolitik ist, dass wir als opposition vorschläge unterbreiten oder die regierung kritisieren, empfinde ich das als kompliment. sie können das gerne als kompliment empfinden, aber nicht meine ermahnung. das nehme ich nicht an. wir alle haben in dieser debatte nur sehr kurze redezeiten. deswegen kann ich jetzt nicht locker sagen, dass sie sekunden überziehen dürfen. das muss dann ausgeglichen werden. vielen dank für den konstruktiven hinweis. ich bin am ende meiner rede. danke für die aufmerksamkeit. ich bitte um zustimmung zu unserem antrag. jetzt hat für die afd-fraktion der kollege martin sichert das wort."
8,17.03.2022,ID202100800,Martin,Sichert,AfD,Martin Sichert,"frau präsidentin! meine damen und herren! weil meine tochter kontakt mit einem positiv getesteten kind hatte, forderte mich das gesundheitsamt auf, ich solle zitat möglichst innerhalb des haushalts getrennte räume nutzen und gemeinsame mahlzeiten vermeiden, und das bei einer zweijährigen. das, meine damen und herren, ist staatliche aufforderung zur kindesmisshandlung. so weit konnte es nur kommen, weil man die maßnahmen von der realität, von daten, fakten und echtem gesundheitsschutz völlig entkoppelt hat. laut daten der betriebskrankenkassen gab es bis august mehr arbeitsunfähigkeitstage wegen impfnebenwirkungen als nach einem positiven coronatest. diese impfung, meine damen und herren, ist eindeutig nicht sicher. der kölner karneval bei g plus war ein superspreaderevent. das beweist, dass die impfung keinen ausreichenden fremdschutz bietet. auch der eigenschutz funktioniert nicht. es sind mehr coronaintensivpatienten geboostert als ungeimpft. eine impfpflicht ohne ausreichende sicherheit oder wirksamkeit des impfstoffes ist nur eines: eindeutig verfassungswidrig. auch gesundheitspolitisch gibt es keine grundlage für eine impfpflicht. in den letzten beiden jahren waren jeweils zweieinhalb millionen patienten weniger in den krankenhäusern als . auch auf den intensivstationen liegen seit monaten deutlich weniger menschen als im durchschnitt. waren es letzten sonntag. das ist die niedrigste jemals gemessene zahl an intensivpatienten. eine überlastung des gesundheitssystems drohte nie. zu jedem zeitpunkt in den letzten zwei jahren waren tausende intensivbetten verfügbar. was aber fehlt, sind wichtige studien zur impfung. man gibt erbgut des virus in den menschlichen körper und weiß bis heute nicht, was danach passiert. wie genau verhält sich der impfstoff im körper? wie verteilt er sich und in welchen organen? welche auswirkungen hat die mrna noch neben der spikeproteinproduktion? welche schäden können durch das spikeprotein erfolgen? fragen über fragen, die niemand beantworten kann, weil das nicht ausreichend erforscht ist. meine damen und herren, realsatire ist, wenn alle bundestagspräsidenten geimpft sind, vier von sechs an corona erkrankt sind und der bundestag trotz dieser offensichtlichen unwirksamkeit über eine impfpflicht diskutiert. die anderen länder haben begriffen, dass maßnahmen mehr schaden als nutzen. nein zur impfpflicht! nein zur coronawillkür! beenden wir es endlich auch in deutschland. vielen dank. für die gruppe wolfgang kubicki und andere hat tabea rößner jetzt das wort."
9,17.03.2022,ID202100900,Tabea,Rößner,BÜNDNIS 90/DIE GRÜNEN,Tabea Rößner,"frau präsidentin! meine damen und herren! uns eint das ziel, die pandemie zu bewältigen und die überlastung des gesundheitswesens abzuwenden. ein guter immunstatus trägt wesentlich dazu bei. uneins sind wir uns, ob eine impfpflicht das geeignete instrument ist. diese differenz zieht sich durch die gesellschaft, durch familien, wissenschaft und parteien. selten wurde so emotional diskutiert. die menschen, gerade die jungen, sehnen sich nach normalität, und das ist nur verständlich. uns haben viele menschen, auch zahlreiche geimpfte, geschrieben, dass sie eine impfentscheidung selbst treffen wollen. viele haben ängste. einige berichten von starken impfreaktionen. dem paul-ehrlich-institut liegen nur gemeldete nebenwirkungen und impfschäden vor. wie hoch die dunkelziffer ist, wissen wir nicht. wir sollten die fälle systematisch erfassen. damit würden wir die bedenken ernst nehmen. das schafft vertrauen. omikron hat die lage grundlegend verändert. wir wissen nicht, welchen schutz die impfung bei neuen varianten bietet. eine sterile immunität, so führende virologen, kann mit einer impfpflicht nicht erreicht werden. wenn ich mir aber die reden hier anhöre, fürchte ich, dass genau diese erwartung geweckt wird. das führt doch zu weiterem frust. nach heutigem stand geht es bei der impfung eher um den eigen- als um den fremdschutz. daher ist eine impfpflicht noch schwieriger zu rechtfertigen. die aufgabe des staates ist nicht, die menschen vor sich selbst zu schützen, sondern das gesundheitssystem am laufen zu halten. wir brauchen niedrigschwellige beratungsangebote, mehr forschung, eine bessere datenlage. ein wirksamer, anhaltender immunstatus nach einer durchgemachten infektion sollte angesichts des erheblichen grundrechtseingriffs anerkannt werden. frau kollegin? nein, ich möchte keine zwischenfragen beantworten. bei der beurteilung der immunität der bevölkerung sollte auch die zahl der durch eine infektion immunisierten menschen berücksichtigt werden. jetzt ist die redezeit um. und wir brauchen weniger alarmismus und mehr sachlichkeit. neue erkenntnisse führen in der wissenschaft dazu, positionen zu revidieren. daran sollten wir uns in der politik ein beispiel nehmen. vielen dank. ich weiß, dass die redezeiten kurz sind. wenn man immer eine halbe minute überzieht, führt das dazu, dass die reden immer ein drittel länger sind. das geht natürlich nicht. ich bin nicht so streng, aber streng. dr. paula piechotta hat jetzt das wort für die gruppe janecek, ullmann und andere ."
