,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,23.10.2019,ID1912000100,Horst,Seehofer,CDU/CSU,Horst Seehofer,herr präsident liebe kolleginnen und kollegen das bundeskabinett hat heute vor allem drei schwerpunkte behandelt: einer ist der entwurf eines gebäudeenergiegesetzes dieser stellt sozusagen die umsetzung der eckpunkte zum klimaschutz dar und sieht insbesondere einschränkungen für den einbau von ölheizungen ab und die weiterentwicklung von wirtschaftlichen standards für gebäudeneubauten vor dann haben wir den agrarbericht und ein gesetz über einen nationalen zertifikatehandel für brennstoffemissionen behandelt das ist im kern unsere antwort auf die forderung nach einer energiebepreisung in deutschlandfür die jetzt folgende befragung möchte ich noch zwei schwerpunkte meines hauses hinzufügen die uns im moment besonders beschäftigen: das eine ist die migrationslage insbesondere ausgelöst durch die situation in syrien und in griechenland also die ostmediterrane migrationsroute wobei man hier die westbalkanroute mitberücksichtigen muss nach einschätzung der bundespolizei befinden sich allein auf der westbalkanroute im moment bis flüchtlinge die in flüchtlingslagern sind oder an stellen die wir nicht kennen das ist ein großes thema obwohl wir in deutschland was die zuwanderung angeht von geordneten verhältnissen reden können wir werden bei beibehaltung der aktuellen situation weit unter dem korridor liegen der in der koalition als verkraftbar für eine volkswirtschaft vereinbart wurde trotzdem müssen wir auch der entwicklung ins auge sehen dass der migrationsdruck aus allen himmelsrichtungen in europa und an den grenzen europas sehr hoch ist das gilt insbesondere für die region die ich gerade genannt habe: türkei griechenland und westbalkanroutedas zweite was im moment in meinem geschäftsbereich von herausragender bedeutung ist sind die herausforderungen für die innere sicherheit im zuge der bekämpfung des rechtsextremismus des rechtsterrorismus und des antisemitismus das bindeglied der unterschiedlichen erscheinungsformen des antisemitismus ist rechtsextremismus antisemitismus war früher und ist auch heute noch stark ausgeprägt wir müssen das sehr klar im blick haben wir haben dazu in der letzten woche eine innenministerkonferenz durchgeführt und ich kann sagen dass wir in vollkommener übereinstimmung mit den innenministern aller bundesländer ein konzept entwickelt haben das nächste woche im bundeskabinett im grundsatz beschlossen wird und von dem wir glauben dass es sehr geeignet ist wirksame maßnahmen zur bekämpfung des rechtsextremismus und rechtsterrorismus zu ergreifen ich füge hinzu: wir wollen an keiner stelle die mittel für andere sicherheitsvoraussetzungen oder ‑herausforderungen beschneiden das heißt unser kampf gegen den islamistischen terrorismus und ähnliches bleibt in vollem umfang erhaltendas möge für den einstieg genügen herr präsident danke sehr herr bundesminister die erste frage stellt der kollege martin hess afd
2,23.10.2019,ID1912000200,Martin,Hess,AfD,Martin Hess,vielen dank herr minister die bundesregierung plant ja die verschärfung des waffenrechts um terroristen und extremisten den zugang zu schusswaffen zu erschweren sie gibt dabei an die eu-feuerwaffenrichtlinie umzusetzen wenn man sich aber ihren gesetzentwurf genauer anschaut dann erkennt man sehr schnell dass sie weit über die erfordernisse der europäischen feuerwaffenrichtlinie hinausgehen insbesondere im bereich der bedürfnisprüfung und des verbots bestimmter magazine ohne dass dies einen zusätzlichen sicherheitsgewinn bringt die letzten vorfälle haben ja gezeigt dass nicht diejenigen die legal waffen besitzen unser problem sind sondern insbesondere der illegale waffenhandel und die illegale waffenherstellung darüber sind die sportschützen in unserem land natürlich sehr erbostdeshalb meine frage an sie: warum gehen sie in dem gesetzentwurf so weit über die erfordernisse der eu-feuerwaffenrichtlinie hinaus und erschweren damit und verunmöglichen zum teil auch in bestimmten fällen unseren sportschützen die ausübung ihres hobbys bitte herr bundesminister
3,23.10.2019,ID1912000300,Horst,Seehofer,CDU/CSU,Horst Seehofer,wir setzen hier eine eu-richtlinie um ich werde immer wieder mit dem argument konfrontiert ich würde sie schärfer umsetzen als von der eu gefordert ich bin eher der umgekehrten auffassung nämlich dass ich an die grenzen dessen gehe was juristisch noch verantwortbar ist zum beispiel kann mir niemand erklären warum ein sportschütze magazine mit mehr als schuss braucht also halbautomatische waffenich höre immer wieder ich hätte die bedürfnisprüfung gegenüber der eu-richtlinie verschärft das gegenteil ist der fall: wenn jemand zehn jahre in einem schützenverein ist dann gehe ich bei ihm davon aus dass man keine bedürfnisprüfung mehr durchführen muss wenn sie in dem gesetz etwas anderes finden sagen sie es mir bitte ich persönlich habe mit schützenverbänden gesprochen auch mit den büchsenmachern die möglicherweise ebenfalls von der bürokratie erfasst werden sie sind jedenfalls mir gegenüber sehr zufrieden gewesendas einzige was jetzt verschärft werden soll ist die gewährleistung; das wollen wir nächsten mittwoch im kabinett im grundsatz beschließen dabei geht es darum dass waffen nicht in die hände von rechtsextremisten oder anderen extremisten gehören das wird verschärft aber das wird die sportschützen die wir als personen die keine probleme machen kennen nicht tangieren danke sehr nachfrage herr hess
4,23.10.2019,ID1912000400,Martin,Hess,AfD,Martin Hess,ja bitte gern herr minister ich korrigiere sie ungern aber die frühere bedürfnisprüfung sah eben keine wiederholungsprüfung ohne konkreten anhaltspunkt vor die jetzige gesetzliche vorlage sieht genau das vormeine konkrete nachfrage: im zusammenhang mit der verschärfung des waffenrechts wird ja auch die regelabfrage beim verfassungsschutz thematisiert das würde zweifelsohne unsere sportschützen unter einen generalverdacht stellen deshalb die frage an sie: wie positionieren sie sich zur regelabfrage beim verfassungsschutz insbesondere unter berücksichtigung der tatsache dass bereits jetzt effektive maßnahmen im waffengesetz enthalten sind um extremisten zu bekämpfen und vom waffenbesitz auszuschließen
5,23.10.2019,ID1912000500,Horst,Seehofer,CDU/CSU,Horst Seehofer,wir haben hier gemeinsam mit den bundesländern die ja für den vollzug des waffenrechts zuständig sind eine meinung entwickelt übrigens hat der bundesrat mit zu die entscheidung getroffen dass wir diese regelüberprüfung machen werden nicht um jemanden unter generalverdacht zu stellen sondern um jenen die in rechtsextremistischen oder linksextremistischen szenen unterwegs sind keine waffenerlaubnisse zu erteilen oder wenn sie erteilt sind diese wieder zu entziehen mir geht es nicht um einen generalverdacht; darum geht es keinem der beteiligten auch den bundesländern und den koalitionsfraktionen nicht vielmehr geht es darum waffen nicht in die hände von extremistischen kräften in diesem lande kommen zu lassenich möchte in aller ernsthaftigkeit hinzufügen: wir verdanken es nach meiner festen überzeugung bei all der katastrophe und dem mörderischen verbrechen von halle auch dem deutschen waffenrecht dass der schaden und das leid nicht noch größer geworden sind danke sehr gibt es zu dem thema im augenblick weitere fragen das ist nicht der fall dann stellt die nächste frage der kollege helge lindh spd
6,23.10.2019,ID1912000600,Helge,Lindh,SPD,Helge Lindh,herr minister wir erleben ja leider zeiten in denen vonseiten des extremismus insbesondere des rechtsextremismus die demokratie fundamental infrage gestellt sogar bekämpft wird eine antwort darauf kann aber sein sie selbst besonders zu stärken wir haben nun im koalitionsvertrag die klare absichtserklärung eine demokratiekommission das hat eine vorgeschichte die in die letzte legislaturperiode zurückreicht zu gründen die unter anderem fragen direkter demokratie aber auch darüber hinaus fragen der stärkung der repräsentativen demokratie angehen will wie begleiten sie dieses ansinnen der koalition
7,23.10.2019,ID1912000700,Horst,Seehofer,CDU/CSU,Horst Seehofer,wir werden nächste woche ein mehrpunktekonzept beschließen und zwar ich sage das noch einmal in vollkommener übereinstimmung mit allen bundesländern ein punkt ist die prävention: wie können wir an jene personen stärker herankommen wie können wir unsere demokratischen strukturen stärken künftig werden wir zum beispiel die beleidigung und die bedrohung von kommunalbeamten unter strafe stellen was derzeit nicht mit ausreichend rechtlicher sicherheit gewährleistet istaber wir brauchen auch nach meiner festen überzeugung zur stärkung des demokratieverständnisses auf bundesebene rechtliche grundlagen diesbezüglich bin ich im gespräch mit frau giffey wir werden die auf diesem gebiet besten spezialisten aus deutschland einladen damit wir eine wirklich substanziierte grundlage für die gesetzgebung bekommen das ist dringend notwendig wir haben eine völlig neue täterstruktur das sage ich ohne die alte täterstruktur zu verniedlichen eben diese einzeltäter wir müssen überlegungen anstellen wie wir verhindern können dass sie frustriert sind und als einsame wölfe unterwegs sind wir müssen überlegungen anstellen wie wir an diese menschen herankommen bitte herr lindh
8,23.10.2019,ID1912000800,Helge,Lindh,SPD,Helge Lindh,sie haben fast schon die frage meiner kollegin frau dr högl zum kontext demokratiefördergesetz mitbeantwortetich wollte mit meiner frage auf die kommission hinaus die die weiterentwicklung der demokratie begleiten soll die sich konkret mit der frage beschäftigen soll welche elemente von bürgerbeteiligung etc wir stärken können die gründung dieser kommission ist eindeutig und unmissverständlich im koalitionsvertrag festgehalten
9,23.10.2019,ID1912000900,Horst,Seehofer,CDU/CSU,Horst Seehofer,sie fragen hier einen bundesinnenminister der in seiner früheren funktion als parteivorsitzender dafür gesorgt hat dass dies im koalitionsvertrag steht das geschah nicht immer zur freude meiner umgebung wie sie wissen das liegt jetzt nicht in meiner hand es ist nicht an mir auf das parlament einfluss zu nehmen wie es in dieser sache weiter vorgeht das ist eine sache des parlaments wenn es dazu im moment keine weiteren fragen gibt dann stellt der kollege thomae fdp die nächste frage
