,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,21.11.2017,ID19200100,Michael,Grosse-Brömer,CDU/CSU,Michael Grosse-Brömer,sehr geehrter herr präsident liebe kolleginnen und kollegen dieser bundestag ist seit seiner ersten sitzung handlungsfähig aber wir haben eine gute tradition eine entscheidungsstruktur sie beinhaltet entsprechende ausschussarbeit deswegen ist es bewährte parlamentarische praxis sogenannte ständige ausschüsse anhand der zuschnitte der ministerien einer neuen regierung zu organisieren nun wissen wir alle nicht nur aufgrund der gerade gehörten rede des bundestagspräsidenten dass die regierungsbildung noch eine gewisse zeit in anspruch nehmen wird infolgedessen kann man die ständigen ausschüsse gerade mit blick auf neue ministerien noch nicht sinnvoll festlegen deswegen haben fünf von sechs fraktionen heute den gemeinsamen antrag gestellt einen hauptausschuss einzusetzen dieser hauptausschuss soll bis zur einsetzung der ständigen ausschüsse als vorbereitungsgremium für das plenum und die entscheidungen hier dienen er gilt insbesondere für die behandlung der mandate der bundeswehr die wir heute hier einbringen die in diesem ausschuss entsprechend bearbeitet werden können bevor sie im nächsten plenum verabschiedet werden können der hauptausschuss um das eindeutig zu sagen ist ganz klar ein vorläufiges gremium ein gremium für einen übergangszeitraum als solches hat es sich wie schon vorhin vom bundestagspräsidenten erwähnt nach der letzten bundestagswahl bewährt wir wollen heute neben dem hauptausschuss zwei ausschüsse einsetzen die eher parlamentsinterne aufgabenstellungen haben das ist der petitionsausschuss damit die menschen in deutschland nach wie vor petitionen im deutschen bundestag nicht nur einbringen können sondern auch die gewähr haben dass sie dort bearbeitet werden und wir wollen einen sogenannten ausschuss einsetzen er behandelt geschäftsordnungsanfragen und immunitätsangelegenheiten auch das ist wichtig und spiegelt sich in beiden fällen nicht in ministerien wider die fraktion die linke hat sich diesem antrag nun nicht angeschlossen und möchte diese vierminütige runde der parlamentarischen geschäftsführer durchführen sie fordert stattdessen heute bereits ständige ausschüsse entsprechend der ausschussstruktur der wahlperiode einzusetzen der ausschuss digitale agenda soll allerdings nicht übernommen werden das finden sie vielleicht nicht so wichtig; das ist aber auch egal ja der ist später dazugekommen man hätte ihn zusätzlich später erwähnen können das ist aber auch nicht so wichtig sie wollen ausschüsse einsetzen wenn ich es in ihrem antrag richtig gelesen habe ich habe es mir hier aufgeschrieben soll die einsetzung der ausschüsse anhand der ressortzuschnitte einer neu zu bildenden bundesregierung erfolgen da sind wir also nicht auseinander sie schreiben es selbst sie wollen ausschüsse für einen übergangszeitraum einsetzen das kann man machen muss man aber nicht die frage ist ob das sinnvoll ist ausschüsse für einen übergangszeitraum einzurichten entspricht vielleicht der linken vorstellung von effizienz und organisationsgeschick wir halten es nicht für sinnvoll vorläufige ausschüsse einzurichten und diese dann wieder aufzulösen wir glauben: wenn man mit einem hauptausschuss die gleiche wirkung erreichen und die gleiche arbeit effizienter schaffen kann dann sollten wir diesen auch einsetzen alle anderen fraktionen sind der auffassung dass dies nicht nur eleganter ist sondern auch wesentlich mehr sinn macht deswegen stimmen wir als cdu/csu-fraktion für die effiziente und sinnvolle lösung und nicht für ihren antrag nächster redner ist der abgeordnete carsten schneider spd
2,21.11.2017,ID19200200,Carsten,Schneider,SPD,Carsten Schneider,herr präsident liebe kolleginnen und kollegen der gemeinsame antrag zur einsetzung eines hauptausschusses zur schaffung der arbeitsfähigkeit des bundestages den wir als spd-fraktion mitgetragen haben und auch heute mittragen sieht vor einen hauptausschuss einzusetzen um insbesondere die vorlagen die wir heute im bundestag debattieren werden es wird um die auslandseinsätze und um den einen oder anderen antrag gehen auch beraten zu können wir haben die zusage zu diesem schritt in den koalitionsverhandlungen gegeben wo absehbar war dass wir in näherer zeit eine regierungsbildung erreichen würden seit sonntag ist vieles anders von daher sage ich heute hier: ja wir setzen diesen ausschuss ein um kurzfristig die arbeitsfähigkeit zu erlangen ich sage aber auch zu dass wir die anderen ausschüsse in den nächsten wochen unverzüglich konstituieren werden weil nicht absehbar ist wann wir tatsächlich mit einer neuen regierung zu rechnen haben wir haben eine geschäftsführende bundesregierung die spd-minister stehen zu ihrer verantwortung und machen sich nicht vom acker und ergreifen die flucht wie die einen oder anderen parteien es in den letzten tagen gemacht haben herr lindner sie sind der lars windhorst der deutschen politik ich finde sie sollten ganz still sein ganz still sollten sie heute hier an diesem tage sein keine verantwortung zu übernehmen den ausstieg schon lange geplant zu haben und dann so eine theatralik an den tag zu legen ist schon ein starkes stück ich finde die schauspielerei sollte jetzt langsam einmal ein ende haben wir werden heute hier im bundestag nicht nur die auslandsmandate besprechen sondern auch über die frage der finanzhilfen für irland entscheiden ich bin gespannt wie die mehrheitsbildung sich hier darstellen wird aber all dies bedarf auch einer ordentlichen beratung in den ausschüssen wir haben funktionierende ministerien; ich habe das bereits gesagt deswegen werden wir unverzüglich das ist hier jetzt zugesagt einen einsetzungsbeschluss fassen damit wir diesen bundestag vollumfänglich in arbeit und in die gänge bringen ich glaube dieses land hat das verdient die spd steht dafür zur verfügung vielen dank nächster redner ist der abgeordnete dr baumann afd
3,21.11.2017,ID19200300,Bernd,Baumann,AfD,Bernd Baumann,herr präsident meine damen und herren wir haben uns dem gemeinsamen antrag aller fraktionen außer der linken angeschlossen in diesen unsicheren zeiten die durch die gescheiterte regierungsbildung noch unsicherer geworden sind müssen wir jetzt sehr schnell zu einer ausschussarbeit kommen die sofort funktioniert das bewirkt dieser interfraktionelle antrag von cdu/csu spd afd fdp und den grünen zumindest vorübergehend aber die zeit parlamentarischer rücksichtnahme angesichts der bildung einer regierung die nicht zustande kommt wird aus afd-sicht begrenzt sein meine damen und herren sollte sich in den kommenden wochen zeigen dass trotz nur geschäftsführender regierung plötzlich umfangreiche und sehr wichtige gesetzesvorhaben einfach durchgewunken werden sollen dann behalten wir uns vor zur beratung dieser gesetze alle dann notwendigen fachausschüsse umgehend einzufordern umgehend meine damen und herren das wort hat der abgeordnete dr buschmann fdp
4,21.11.2017,ID19200400,Marco,Buschmann,FDP,Marco Buschmann,herr präsident meine sehr geehrten kolleginnen und kollegen die fraktion der freien demokraten ist nicht nur antragsteller sondern steht auch hinter diesem antrag weil er das parlament sachgemäß und schnell arbeitsfähig macht so wie es die umstände gebieten der hauptausschuss ist ein sachgemäßes instrument um vollumfänglich in allen themenbereichen vertieft beraten zu können den petitionsausschuss den ja viele sozusagen als einen ausschuss zweiter ordnung ansehen halten wir für entscheidend wichtig weil er seit der aufklärung das instrument ist mit dem sich jeder bürger an den souverän wenden kann insofern ist es ein gutes demokratisches zeichen dass auch dieser ausschuss schnell eingesetzt wird der ausschuss für wahlprüfung immunität und geschäftsordnung ist neben seiner ursprünglichen funktion auch deshalb wichtig weil wir eine ganze reihe von anliegen haben unsere geschäftsordnung zu modernisieren genau diese dinge können dort sachgemäß beraten werden ich wäre gerne bei diesen sachgemäßen argumenten verblieben; aber wie schon die konstituierende sitzung des deutschen bundestages wird auch diese erste reguläre sitzung missbraucht um dem aufmerksamkeitsdefizit-syndrom der spd nachzukommen herr schneider sie konnten kaum das wahlergebnis abwarten um die flinte feige ins korn zu werfen und werfen uns nach über vier wochen des ringens des beratens und der suche nach kompromissen hier irgendetwas vor da müssen sie selber lachen und das tun sie mit recht das können sie ja wahrlich nicht ernst meinen insofern wäre es besser gewesen sie wären beim sachlichen kern dieser debatte geblieben ich möchte hier noch eine anmerkung machen die ich für zentral wichtig halte da gebe ich ihnen in der sache sogar recht : der hauptausschuss kann nur ein provisorium sein; das ist allen beteiligten klar der hauptausschuss ist ein gutes instrument wenn tatsächlich eine erfolgreiche regierungsbildung absehbar ist was nicht gehen wird das möchte ich hier betonen ist dass hier über fünf sechs sieben oder sonst wie viele monate mit diesem provisorium gearbeitet wird denn die fachausschüsse haben natürlich auch die aufgabe den sachverstand einzubinden der sich im gesamten parlament in allen fraktionen widerspiegelt um zu sachgemäßen lösungen zu kommen insofern würde ich mir wünschen dass wir wenn möglicherweise eine erfolgreiche regierungsbildung nicht abzusehen ist zu einem verfahren kommen um fachausschüsse einzusetzen auch hier ist in ungewöhnlichen situationen neues denken out of the box gefragt dazu möchte ich alle anderen fraktionen einladen herzlichen dank das wort hat der abgeordnete korte die linke
5,21.11.2017,ID19200500,Jan,Korte,DIE LINKE,Jan Korte,sehr geehrter herr präsident meine damen und herren es ist ja ganz gut dass wir in diesen ernsten zeiten den humor noch nicht verloren haben denn kollege buschmann das war wirklich der gag der woche ganz sicher dass ausgerechnet die fdp anderen vorwirft ein aufmerksamkeitsdefizit-syndrom zu haben so als ob sie davon frei wären das war am frühen morgen nicht schlecht; der gag war wirklich gut so viel humor muss man nach diesem wochenende haben ich will aber nun zur sache kommen sowohl der kollege schneider als auch der kollege buschmann als auch der kollege grosse-brömer haben ja im kern gesagt man sollte dem antrag der linken auf einsetzung von ausschüssen zustimmen es geht ihnen nur um den zeitpunkt; sie haben die ganze zeit erzählt dass wir irgendwann die fachausschüsse einsetzen müssen wir könnten das schnell und schmerzlos umsetzen stimmen sie einfach unserem antrag zu dann haben wir die fachausschüsse eingesetzt das ist doch eine gute sache was ist der hintergrund unseres antrags sondierungen verlaufen mal gut und auch mal schlecht; das ist so das muss jeder selber mit sich ausmachen die derzeitige situation hat eine konkrete folge nämlich dass wir der präsident hat es erwähnt eine geschäftsführende bundesregierung haben die auf der regierungsbank versammelt ist und nach dem stand der dinge wird sie dort noch ein wenig länger sitzen das ist nun einmal so das sind die verfahren wie sie durch das grundgesetz vorgeschrieben sind daraus ergibt sich allerdings ein problem für das parlament wenn eine kommissarische bundesregierung wie sie hier sitzt logischerweise politisch nur eingeschränkt handlungsfähig ist dann ist es von entscheidender bedeutung dass das parlament voll und ganz handlungsfähig ist meine damen und herren ich möchte noch etwas zu dem hauptausschuss sagen; denn kollege grosse-brömer hat etwas erzählt was schlicht nicht zutrifft ich will das für die zuschauer noch einmal sagen: ein gremium von bundestagsabgeordneten so ist das vorgesehen soll die arbeit des gesamten bundestages von allen bundestagsabgeordneten erledigen da können sie doch nicht allen ernstes sagen: das ist effizient ich möchte sie auf einen bruch in der logik ihrer argumentation aufmerksam machen: wenn das wirklich so ist dann müssten wir für die gesamte legislaturperiode nur einen hauptausschuss haben das ist ein gewisser widerspruch den sie hier zutage gefördert haben ich will noch etwas inhaltliches sagen in dem einzurichtenden hauptausschuss werden abgeordnete sitzen dabei haben wir derzeit über einige wichtige fragen jenseits von parteipolitischen befindlichkeiten zu diskutieren wir müssen auslandseinsätze verlängern besser gesagt ablehnen und das muss man doch in aller ruhe und mit expertise diskutieren und nicht unter ferner liefen in einem supergremium was ist mit der klimapolitik welche außenpolitischen krisen gibt es was für eine schlimme politik macht der us-präsident was ist mit der schere zwischen arm und reich da können sie doch nicht allen ernstes sagen nur weil wir noch keine neue regierung haben diskutieren wir das nicht in ruhe und sachlich gerade sie fordern von den menschen sehr viel flexibilität und dann sind sie nicht in der lage wenn es denn eine neue regierung gibt relativ flexibel die ausschüsse so anzupassen dass sie spiegelbildlich zu den neuen ministerien passen das muss doch wohl möglich sein auch in der unionsfraktion liebe kolleginnen und kollegen letzter punkt trotz all der debatten die wir führen und auch in den nächsten monaten führen werden: es kann eine große stunde des parlaments kommen wir sind seit dem september gewählt und jeder hat hier einen job zu machen ganz egal was für eine regierung es gibt und wann es sie gibt diese zeit kann politisch spannend und auch eine chance sein machen sie sich keine sorgen dass hier jeder linkenantrag durchgehen wird wenn wir die diskussion offen gestalten das wird so nicht sein aber vielleicht gibt es zum beispiel beim thema kooperationsverbot über parteigrenzen hinweg eine mehrheit um sachlich und sinnvoll zu entscheiden derzeit wird der deutsche bundestag aufgrund der abläufe wie wir sie gestalten viel kritisiert es gibt aber auch viel unberechtigte kritik wenn wir jetzt anfangen substanziell und sachlich über die einsetzung der ausschüsse zu diskutieren dann kann man das schlechte bild das es von diesem hause gibt ein stück weit korrigieren deswegen sehe ich nach allen wortbeiträgen eine große zustimmung zu unserem antrag um die ich auch bitte vielen dank zuvor hat als letzte rednerin der aussprache die kollegin haßelmann das wort
6,21.11.2017,ID19200600,Britta,Haßelmann,BÜNDNIS 90/DIE GRÜNEN,Britta Haßelmann,vielen dank herr präsident sehr geehrte kolleginnen und kollegen in der tat reden wir heute über zwei anträge der eine ist der antrag der vor zwei wochen gemeinsam zwischen den fraktionen des deutschen bundestages auf der ebene der parlamentarischen geschäftsführerinnen und geschäftsführer diskutiert wurde nämlich der antrag über die einsetzung eines hauptausschusses eines petitionsausschusses sowie eines geschäftsordnungs- und immunitätsausschusses in dem anderen antrag wird die einsetzung aller ausschüsse gefordert alle wissen dass wir als grüne sehr viel sympathie dafür haben zu sagen: der hauptausschuss ist kein ersatzausschuss für die fachausschüsse des deutschen bundestages das ist so und das haben wir in gesprächen immer wieder deutlich gemacht vor zwei wochen waren wir allerdings noch in einer anderen situation: vier parteien haben sondierungsgespräche geführt mit dem ziel sie möglichst zu einem positiven ergebnis zu bringen bei aller unterschiedlichkeit in der sache und der programmatik dieses vorhaben ist mit dem abbruch der verhandlungen am sonntagabend durch die fdp gescheitert wir sind seitdem in einer neuen situation meine damen und herren eine solche situation hat der deutsche bundestag so noch nicht erlebt wir werden jetzt gucken müssen wie lange dieser zustand dauert ehe wir zu einer stabilen regierungsbildung kommen und wir werden uns gedanken darüber machen müssen wie die arbeitsfähigkeit des bundestages in dieser zeit hergestellt wird wir haben jetzt aber nicht in einer spontanen reaktion das worüber wir vor zwei wochen einvernehmen erzielt haben über bord geworfen uns grünen war es wichtig zu sagen: wir haben eine menge sachliche kritikpunkte daran alles auf den hauptausschuss zu konzentrieren; der hauptausschuss kann nicht der einzige ausschuss sein der eingerichtet wird in den gesprächen mit den anderen fraktionen haben wir es erreicht dass heute in einem ersten schritt der haupt- der petitions- sowie der geschäftsordnungs- und immunitätsausschuss eingerichtet werden darauf haben wir uns gemeinsam mit union spd und fdp verständigt das ist sozusagen der erste schritt unseres handelns auch mit blick auf die befassung mit den vielen anträgen die heute vorliegen das ist aus meiner sicht ein schrittweises verfahren deshalb werben wir nach wie vor für diesen antrag auch wenn klar ist dass der hauptausschuss nicht unsere präferenz hatte immerhin haben sich die anderen fraktionen auf unsere idee noch zwei weitere ausschüsse einzurichten eingelassen was ich gut finde das ist ein gutes positives signal lieber jan korte nach den fraktionssitzungen gestern abend fand ja noch eine runde der parlamentarischen geschäftsführerinnen statt in der wir uns intensiv damit befasst haben dass die situation jetzt anders ist als vor zwei wochen deshalb haben wir alle signalisiert das hat carsten schneider gerade gesagt das hat michael grosse-brömer gestern erklärt sie haben das erklärt und auch ich für meine fraktion : heute unternehmen wir den ersten schritt danach wird es in der nächsten runde der parlamentarischen geschäftsführer eine diskussion darüber geben wie die arbeitsfähigkeit des deutschen bundestages an anderen punkten sichergestellt werden kann und wie wir mit der situation umgehen deshalb werden wir heute das wissen die linken denn das haben wir gestern gesagt ihrem antrag keine zustimmung erteilen auch wenn wir verabredet haben dass die fraktionen in der nächsten woche über die konstituierung weiterer ausschüsse diskutieren so haben wir das gestern abend vereinbart und so werden wir das heute machen wir haben auch geschaut ob vonseiten der linken die bereitschaft besteht dieses gespräch abzuwarten das war aber nicht der fall deshalb werden wir uns bei der abstimmung über euren antrag heute enthalten und unserem antrag selbstverständlich zustimmung erteilen vielen dank damit schließe ich die aussprache wir stimmen zuerst über den antrag der fraktion die linke ab das ist der tagesordnungspunkt b auf der drucksache / wer stimmt für den antrag der fraktion die linke wer stimmt dagegen enthaltungen der antrag ist mit den stimmen von cdu/csu fdp afd bei enthaltungen der fraktion das war gemischt also gut der antrag ist jedenfalls abgelehnt bei enthaltung der spd und der grünen damit kommen wir zur abstimmung über den antrag der fraktionen cdu/csu spd afd fdp und bündnis /die grünen zu tagesordnungspunkt a auf der drucksache / mit dem titel einsetzung eines hauptausschusses eines petitionsausschusses sowie eines ausschusses für wahlprüfung immunität und geschäftsordnung wer stimmt für diesen antrag wer stimmt dagegen wer enthält sich der antrag ist bei gegenstimmen der fraktion die linke mit den stimmen des übrigen hauses angenommen damit sind hauptausschuss petitionsausschuss und der ausschuss für wahlprüfung immunität und geschäftsordnung eingesetzt
7,21.11.2017,ID19200700,Ursula,Leyen,,Ursula Leyen,herr präsident liebe kolleginnen und kollegen wir werden uns heute und morgen mit insgesamt sieben laufenden einsätzen der bundeswehr beschäftigen und den bundestag um eine verlängerung um drei monate bitten meine damen und herren die bundeswehr unsere parlamentsarmee ist derzeit in vom bundestag mandatierten einsätzen sie ist da gemeinsam mit partnern und verbündeten um den terror zu bekämpfen um frieden zu sichern um auszubilden um zu beraten oder anders gesagt: unsere soldatinnen und soldaten tragen dazu bei dass sicherheit geschaffen wird sie sorgen für stabilität sie lindern not sie schaffen überhaupt erst den rahmen dafür dass in krisen- und konfliktsituationen die entscheidenden politischen lösungen gefunden werden können dass wiederaufbau und entwicklung stattfinden können und das oft in einem äußerst gefährlichen umfeld meine damen und herren in unzähligen einsatzreisen konnte ich mich davon überzeugen dass unsere bundeswehr unsere soldatinnen und soldaten bei unseren partnern und verbündeten hoch anerkannt ist; sie erleben sie als professionell besonnen und mit courage agierend deshalb kann ich an dieser stelle nur sagen ich spreche im namen des ganzen hauses; da bin ich sicher : wir können stolz sein auf diese männer und frauen und wir sind ihnen dankbar für die einsätze die sie leisten unsere soldatinnen und soldaten die bundeswehr unsere parlamentsarmee brauchen berechenbarkeit die sieben mandate um die es heute und morgen geht stehen entweder ende dezember dieses jahres oder ende januar nächsten jahres zur verlängerung an wir haben uns deshalb in der vorherigen bundesregierung dazu entschlossen sie den bundestag zunächst einmal um eine verlängerung um drei monate zu bitten wobei die mandate im wesentlichen völlig unverändert sind es geht also um eine verlängerung von unveränderten mandaten um drei monate mir ist dies aus zweierlei gründen wichtig: zum ersten gibt das uns den parlamentarierinnen und parlamentariern des bundestages darunter viele neue kolleginnen und kollegen zeit und gelegenheit sich mit den unterschiedlichen mandaten auseinanderzusetzen und sich in die tiefe einzuarbeiten zum zweiten können sich unsere partner und verbündeten in dieser auch für uns gerade so schwierigen phase fest darauf verlassen dass sie die bundeswehr weiterhin kontinuierlich an ihrer seite haben meine damen und herren auch und gerade in der sicherheitspolitik sind verlässlichkeit vertrauen und berechenbarkeit ein hohes gut wenn nicht gar das höchste gut und deutschland steht für verlässlichkeit deutschland steht für verlässlichkeit meine damen und herren ja das ist in dieser situation vielleicht nicht so einfach aber meine damen und herren das zeigt auch die tragweite der entscheidungen der letzten tage das ausland verlässt sich auf uns das ausland wartet darauf dass deutschland stark ist in der mitte europas es stehen viele sicherheitspolitische entscheidungen in europa an der terror wartet nicht darauf dass wir hier zu potte kommen sondern der terror verlangt eine entschlossene antwort der verbündeten und alliierten er verlangt standfestigkeit von deutschland und sie können sich darauf verlassen dass die bundeswehr und deutschland verlässlich sind damit komme ich zum ersten mandat zur nato-geführten maritimen sicherheitsoperation sea guardian im mittelmeer ein drittel aller güter werden über das mittelmeer verschifft das mittelmeer verbindet unsere nachbarn mit nordafrika und dem nahen und mittleren osten das mittelmeer ist zum teil aber auch schauplatz von schleuser- und schmuggleraktivitäten sowohl von menschenschleusern als auch von waffenschmugglern die sichere nutzung dieses seegebietes ist von zentraler bedeutung für europa deshalb gibt es sea guardian als mission zur seeraumüberwachung diese mission ist infolge der anschläge von / des september entstanden wir haben diese mission inzwischen richtigerweise von der früheren artikel- -komponente getrennt und sie zu einer operation der seeraumüberwachung gemacht es geht erstens um ein kontinuierliches und umfassendes lagebild im mittelmeer es geht zweitens aber auch um eine weitere aufgabe von sea guardian und die ist mir wichtig : schiffe und boote können bei verdacht auf terrorismusunterstützung angehalten durchsucht beschlagnahmt und umgeleitet werden wegen dieser möglichen aufgabe wegen des möglichen exekutiven handelns wegen des möglichen einsatzes von waffen ist dieser auftrag mandatierungspflichtig drittens unterstützen unsere nato-awacs und damit unsere deutschen awacs-besatzungen die lagebilderstellung von sea guardian deshalb meine damen und herren ist dieser nato-einsatz insgesamt sicherheitspolitisch sinnvoll und notwendig ich bitte sie heute um die verlängerung eines in der substanz gleich gebliebenen mandats um drei monate vielen dank das wort hat der abgeordnete hellmich spd
8,21.11.2017,ID19200800,Wolfgang,Hellmich,SPD,Wolfgang Hellmich,herr präsident liebe kolleginnen und kollegen sehr geehrte damen und herren wir stehen heute am beginn einer langen debatte um etliche mandate die uns in den nächsten tagen und wochen intensiv beschäftigen wird gestern haben wir die gelbe schleife der solidarität mit unseren soldatinnen und soldaten hier im bundestag getragen und damit deutlich gemacht dass wir an der seite derjenigen stehen die jeden tag den kopf dafür hinhalten dass terrorismus bekämpft wird dass im mittelmeer schleuser durch sea guardian bekämpft werden und dass an dieser stelle waffenschmuggel bekämpft wird ich schließe mich dem dank an die soldatinnen und soldaten sowie die zivilen mitarbeiterinnen und mitarbeiter die ihren dienst dort versehen ausdrücklich und auch ganz persönlich an es waren sozialdemokraten die hier im bundestag und in der bundesregierung nachdrücklich darauf gedrängt haben dass dieses mandat von artikel des nato-vertrages gelöst und auf eine eigenständige grundlage gestellt wird dies geschah mit den nötigen beschlüssen des un-sicherheitsrates die dem zugrunde liegen und letztendlich in die entscheidungen der nato auf dem warschauer gipfel gemündet sind damit wurden die instrumente der nato auch der eu für ihren einsatz im mittelmeer zur rettung von flüchtlingen zur verfügung gestellt damit das mittelmeer nicht weiter zu einem großen nassen grab für viele flüchtlinge wird diese hilfs- und koordinationsleistung die herstellung eines lagebildes die beschaffung von informationen über das was sich auf dem mittelmeer als einer der lebensadern der großen räume tut die die länder staaten nationen und auch die kontinente miteinander verbindet sind wichtige aufgaben mit deren erfüllung man auch dem wunsch unserer partnerinnen und partner als anrainer des mittelmeeres nachkommt die uns aufgefordert haben dass sich die nato genauso wie die eu stärker um die südflanke kümmern müssen weil es dort brennt und die krisen sind nicht weniger geworden wenn wir uns die entwicklung im libanon ansehen dann sehen wir dass der konflikt zwischen dem iran und saudi-arabien kurz davor ist die küste des mittelmeeres zu erreichen und dort vielleicht einen bürgerkrieg auszulösen das ist eine herausforderung für die eu und für die nato das zeigt dass wir den sicherheitsbedürfnissen und sicherheitsanforderungen auf dem mittelmeer sehr intensiv nachkommen müssen hat dieses mandat das seit einem jahr in kraft ist etwas gebracht ja allein wegen der herstellung eines lagebildes von einer patrouille im sommer dieses jahres die die seewege von mehr als schiffen nachvollzogen hat die schiffe auf ihre bewegung untersucht hat und die schließlich mit zustimmung der jeweiligen flaggenstaaten vier schiffe durchsucht hat weil es den verdacht gab dass dort waffen geschmuggelt werden es ist gerade einem einsatztruppenversorger der marine gelungen ein schiff schwer beladen mit waffen gedacht für bengasi im mittelmeer aufzubringen und nach italien in einen hafen zu eskortieren das zeigt dass dieses mandat sinnvoll und notwendig ist und dass die beiträge unserer bundeswehr dort geliefert werden müssen: im interesse der sicherheit an der südflanke der nato und im interesse der sicherheit europas und auf dem mittelmeer das was dort geleistet worden ist und was unsere soldatinnen und soldaten dort leisten ist ein wichtiger beitrag dazu dass es mehr frieden und sicherheit auf der welt bzw im mittelmeer gibt davon gehen wir aus und wir unterstützen dieses mandat auch weiterhin deshalb wird die fraktion der spd dem antrag zustimmen; denn wir brauchen das mandat dringend vielen dank für ihre aufmerksamkeit nächster redner ist der kollege nolte von der afd es ist seine erste rede im deutschen bundestag
9,21.11.2017,ID19200900,Jan Ralf,Nolte,AfD,Jan Ralf Nolte,sehr geehrter herr präsident sehr geehrte kollegen soldat wird man um das recht und die freiheit des deutschen volkes tapfer zu verteidigen legt man diesen maßstab an die momentanen einsätze unserer streitkräfte an dann muss man sich wundern wohin dieses hohe haus unsere soldaten entsendet und mit welchen begründungen dies geschieht die operation sea guardian ist aber ein mandat bei dem sich ein nutzen für unsere bundesrepublik erkennen lässt auch wenn diesem mandat die politische zuarbeit fehlt die es bräuchte damit die einsatzziele vollständig erreicht werden können natürlich schützt es deutschland wenn waffenschmuggel und terrorismus im mittelmeerraum bekämpft werden die operation sea guardian kann damit nicht nur gewalt und terror in deutschland erschweren sondern sie kann auch die seehandelsrouten sicherer machen was ebenfalls in unserem interesse liegt viele sehr dynamische konflikte sowie der sich ausbreitende terrorismus verlangen von uns die zur verfügung stehenden mittel auszuschöpfen um die sicherheit in deutschland und europa zu erhöhen auch im lichte der waffenfunde zu denen es im zuge von operation sophia kam erscheint sea guardian sinnvoll deshalb möchte ich dazu aufrufen endlich die richtigen prioritäten zu setzen wenn es um den einsatz unserer bundeswehr geht jeden monat erscheint eine studie zu den größten sorgen der menschen in den staaten dieser welt zu den vier größten sorgen der deutschen und die vertreten wir in diesem parlament zählen gewalt und kriminalität terror und eine unkontrollierte zuwanderung wenn wir als volksvertreter unseren job ernst nehmen dann haben wir gegen diese bedrohungen vorzugehen für die verteidigungspolitik heißt das sich auf einsätze zu konzentrieren die europa und seine peripherie schützen und unsere bundeswehr nicht zu einem weltpolizisten zu machen dafür hat das volk kein verständnis die marine als kleinste teilstreitkraft stößt an die grenzen ihrer leistungsfähigkeit was wohl auch der grund dafür ist dass für dieses mandat keine kräfte eigens entsandt werden sollen es braucht daher endlich den politischen willen die bundeswehr personell und materiell in die lage zu versetzen solche wichtigen einsätze vor den toren europas erfolgreich und mit dem richtigen kräfteansatz zu bestreiten verteidigungspolitisch muss unser fokus vor unserer haustür liegen und nicht irgendwo in der weiten welt mehr noch als materielle und personelle engpässe beeinträchtigt aber die inkonsequenz derer die diesen einsatz auf den weg gebracht haben die auftragserfüllung unserer soldaten in der antragsbegründung von wird auf die eindämmung irregulärer migration hingewiesen die bekämpfung von schleusernetzwerken ist der kernauftrag der operation sophia die durch sea guardian unterstützt wird angesichts dieses auftrages und der anhaltenden armutsmigration nach deutschland ist es ein skandal dass die einsatzrealität unsere bundeswehr zum schlepper macht selbstverständlich haben die schleusernetzwerke erkannt dass unsere bundeswehr und die streitkräfte unserer partnerstaaten ihnen den großteil des weges abnehmen das resultat dieser einsätze ist also dass die schlepperboote noch voller werden und dass sie noch weniger seetüchtig sind da man sich auf die rettung durch unsere streitkräfte verlässt seit beginn der operation sophia haben marinesoldaten über migranten nach europa gebracht ich rufe jeden auf der dieses mandat als sinnvoll erachtet konsequent zu sein und sich auf allen ebenen für abkommen einzusetzen die es uns erlauben die migranten die wir im mittelmeer aufgreifen nach afrika zurückzubringen obwohl man also an der einsatzwirklichkeit von sea guardian viel kritisieren kann werden wir der überweisung an den ausschuss zustimmen sea guardian hat für uns das potenzial deutschland und europa zu schützen ich sage aber klar dass unsere zukünftige haltung zum einsatz der marine im mittelmeer davon abhängen wird ob endlich die voraussetzungen dafür geschaffen werden dass unsere soldaten ihren auftrag auch wirklich erfüllen können die bundeswehr muss ein instrument der rechtsstaatlichkeit sein sie darf von diesem parlament nicht zum helfer für schlepper herabgewürdigt werden nächster redner ist der kollege graf lambsdorff von der fdp auch er spricht zum ersten mal in diesem hohen haus
