,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,08.05.2022,ID203600100,Hubertus,Heil,SPD,Hubertus Heil,frau präsidentin meine sehr geehrten damen und herren putins krieg gegen die ukraine erschüttert unseren gesamten kontinent und die folgen sind unabsehbares leid die menschen in der ukraine das ukrainische volk verteidigen ihre souveränität und ihre freiheit das sind auch die werte die sie mit uns verbinden europäische werte nämlich dafür zu sorgen dass auf unserem kontinent die stärke des rechts auch des völkerrechts gilt und nicht das recht des stärkeren ich erwähne das deshalb weil ich ihnen in meinen einleitenden worten über die schwerpunkte berichten will die wir uns im ministerium für arbeit und soziales beim krisenmanagement angesichts dieses furchtbaren krieges vorgenommen haben seit dem februar haben wir uns drei dinge vorgenommen: zum einen gilt es das ist meine amtsverantwortung mitzuhelfen bei dem versuch nach zwei jahren coronakrise nun auch in dieser krise den arbeitsmarkt in deutschland robust und intakt zu halten wir erleben dass das in der coronazeit gelungen ist trotz der tiefsten wirtschaftskrise unserer generation konnten wir mit instrumenten wie der kurzarbeit millionen von arbeitsplätzen sichern das ist keine selbstverständlichkeit gewesen aber es war ein richtiger weg damit unternehmen fachkräfte an bord halten konnten arbeitsplätze für beschäftigte gesichert werden konnten und die gesamtwirtschaftliche nachfrage stabilisiert werden konnte nach dem februar haben wir weitere maßnahmen ergriffen wir haben jetzt nicht mehr damit zu tun dass arbeitsplätze so sehr gefährdet sind in bereichen die durch coronamaßnahmen eingeschränkt waren sondern wir haben jetzt vor allen dingen im industriellen bereich damit zu tun dass es wiederum zu störungen von lieferketten kommt da fehlen kabelbäume aus der ukraine für die automobilproduktion oder rohstoffe aus russland deshalb haben wir maßnahmen zur kurzarbeit verlängert um beschäftigung zu sichern und die zahlen am arbeitsmarkt geben uns recht: der deutsche arbeitsmarkt ist sehr sehr intakt und robust die sozialversicherungspflichtige beschäftigung wächst sogar wieder der zweite schwerpunkt meine damen und herren ist hier in der letzten sitzungswoche sehr intensiv debattiert worden nämlich die tatsache dass dieser krieg die ohnehin schon steigende preisentwicklung massiv geboostert hat wir haben erlebt dass durch diesen krieg vor allen dingen energieimporte teurer geworden sind und das schlägt sich in den lebenshaltungskosten der bürgerinnen und bürger nieder deshalb war und ist es das ziel der bundesregierung gezielt menschen mit unteren und mittleren einkommen zu entlasten und das haben wir auch weiterhin im blick ich will an dieser stelle sagen dass es aber auch wichtig ist dass wir was für geringverdiener tun ich bin dem deutschen bundestag deshalb sehr sehr dankbar dass der ausschuss für arbeit und soziales am heutigen tag dafür gesorgt hat dass der mindestlohn ab oktober auf euro steigen wird das ist eine lohnerhöhung von prozent für viele menschen für millionen menschen in deutschland das ist ohnehin sinnvoll; aber es hilft sehr fleißigen menschen auch in zeiten gestiegener preise besser über die runden zu kommen das dritte was ich ansprechen möchte neben den fragen wie wir den arbeitsmarkt intakt halten was wir tun um vor allen dingen untere und mittlere einkommen zu entlasten ist die große aufgabe mit der großen zahl von geflüchteten die aus der ukraine zu uns gekommen sind anständig umzugehen auch da ist sozialpolitik arbeitsmarktpolitik sehr stark gefragt wir hier im deutschen bundestag haben beschlossen dass die geflüchteten aus der ukraine weil sie einen unmittelbaren schutzstatus haben ab juni mit anerkannten asylbewerbern gleichgestellt werden und damit von den grundsicherungssystemen betreut werden das entlastet länder und kommunen milliardenschwer wir als bund lassen sie nicht im regen stehen aber es hilft vor allen dingen den geflüchteten unmittelbar weil sie jetzt den vollen schutz beispielsweise der krankenversicherung haben es hilft auch meine damen und herren geflüchtete besser in den arbeitsmarkt zu integrieren wir haben die rechtlichen voraussetzungen für den zugang zum arbeitsmarkt unmittelbar geschaffen und wir werden jetzt praktische hürden beiseiteräumen ich war gestern im welcome center der deutschen bahn ag unmittelbar vor dem hauptbahnhof in berlin die deutsche bahn ag engagiert sich zusammen mit der bundesagentur für arbeit dafür dass geflüchtete hier arbeit finden können ich habe zwei frauen kennengelernt denen das geholfen hat eine von ihnen hatte bei der ukrainischen bahn gearbeitet und hat jetzt als elektrikerin bei der deutschen bahn ag eine arbeit gefunden die andere hatte als juristin in ihrer heimat gearbeitet und hilft jetzt bei der deutschen bahn ag mit fachkräfte anzuwerben das sind zwei kleine beispiele es wird eine große anstrengung bei der wir vor allen dingen dafür sorgen müssen dass die menschen zugang zu sprache haben dass wir berufsanerkennung beschleunigen dass kinderbetreuung gewährleistet ist und dass wir den menschen tatsächlich eine ordentliche perspektive auch auf dem arbeitsmarkt geben zusammenfassend also: wir als arbeitsministerium sind stark im krisenmanagement involviert wir versuchen aber aus der krise auch immer fortschritt zu machen denn das was wir zum beispiel bei der beschleunigten berufsanerkennung für den arbeitsmarkt jetzt gut hinkriegen brauchen wir übrigens auch dauerhaft für die reform des fachkräfteeinwanderungsgesetzes also: krise meistern und fortschritt machen das ist unser motto jetzt freue ich mich auf ihre fragen vielen dank herr minister wir beginnen die regierungsbefragung zu den einleitenden ausführungen des ministers und zum geschäftsbereich sowie zu den vorangegangenen kabinettssitzungen und mit allgemeinen fragen das wort hat zuerst aus der cdu/csu-fraktion kai whittaker
2,08.05.2022,ID203600200,Kai,Whittaker,CDU/CSU,Kai Whittaker,vielen dank frau präsidentin herr minister bei der anhörung zum sanktionsmoratorium am vergangenen montag hat der chef der bundesagentur für arbeit detlef scheele gesagt dass es weiterhin sanktionen braucht um zitat von ihm mit besonders schweren fällen weiterhin in kontakt zu sein ich kann mich auch gut erinnern dass sie damals vor dem bundesverfassungsgericht ähnlich argumentiert haben ich durfte damals dabei sein jetzt führen sie ein sanktionsmoratorium ein wo sie die sanktionen de facto weitestgehend abschaffen haben sie ihre meinung zu sanktionen geändert
3,08.05.2022,ID203600300,Hubertus,Heil,SPD,Hubertus Heil,herr abgeordneter whittaker ich habe meine meinung nicht geändert und ich teile die haltung dass wir vor allen dingen auch mitwirkungspflichten brauchen ihre darstellung ist ja nicht ganz richtig die koalition hat auf den weg gebracht die parlamentarier werden es diese woche glaube ich im bundestag beschließen dass wir für ein jahr ein sogenanntes sanktionsmoratorium haben werden das heißt mitwirkungspflichten werden in vielen bereichen tatsächlich anders gehandhabt es gibt aber immer noch beispielsweise bei wiederholten meldeversäumnissen auch die möglichkeit einer leistungsminderung von bis zu prozent die große reform steht vor uns: das bürgergeld da ist es tatsächlich so dass wir nicht nur das urteil des verfassungsgerichts das wir uns ja alle miteinander eingefangen haben sie ja auch umsetzen müssen sondern dass wir ein neues system schaffen ein system in dem wir auf mehr vertrauen setzen aber ich bleibe dabei: in extremen fällen wird es auch mitwirkungspflichten geben und auch die möglichkeit zur leistungsminderung ich glaube die koalitionsabgeordneten haben sich verständigt dass das bis zu prozent entsprechend dem urteil des bundesverfassungsgerichts möglich sein wird über die ausgestaltung ist zu reden insofern: nein ich habe meine meinung nicht geändert herr whittaker aber wir werden das system grundlegend verändern entbürokratisieren und den menschen mehr zutrauen sie haben das recht zu einer nachfrage
4,08.05.2022,ID203600400,Kai,Whittaker,CDU/CSU,Kai Whittaker,vielen dank frau präsidentin herr minister wenn sie dankenswerterweise hier klarstellen dass sie weiterhin für sanktionen sind dann möchte ich noch mal die frage stellen warum sie jetzt aber für zwölf monate die sanktionen de facto aussetzen nur um sie dann wieder einzuführen welche logik steht denn da bitte schön dahinter sie verwirren damit die mitarbeiterinnen und mitarbeiter in den jobcentern sie lasten ihnen jetzt unnötig etwas auf und sie stören auch das rechtsempfinden der meisten bürgerinnen und bürger weil jetzt sanktionen ausgesetzt werden obwohl es eigentlich konsequenzen für fehlverhalten bedürfte und in zwölf monaten wollen sie sie wieder einführen welche logik steht dahinter
5,08.05.2022,ID203600500,Hubertus,Heil,SPD,Hubertus Heil,ich bin ihnen sehr dankbar für die frage weil ich glaube dass die mitarbeiterinnen und mitarbeiter in den jobcentern nicht sehr verwirrt sind aber ich zu ihrer aufklärung beitragen kann ich glaube dass es ganz klug ist dass diese koalition sich im vorfeld der einführung des bürgergeldes was ja nicht einfach die fortführung des bisherigen systems ist sondern in vielerlei hinsicht eine grundlegende reform sein wird vorgenommen hat anders mit diesem thema umzugehen ich will es an einem beispiel deutlich machen; denn das ist teil des vorhabens der einführung des bürgergeldes wir werden die bisherige eingliederungsvereinbarung reformieren sie war gut gemeint aber praktiker aus den jobcentern sagen: sie ist ein bisschen zu einem textbausteinkasten geworden und es ist wahnsinnig verrechtlicht ich glaube herr whittaker dass wenn wir gemeinsam als fachpolitiker gut darüber reden diese bürgergeldreform eine chance ist die polarisierte debatte über sanktionen und mitwirkungspflichten in deutschland endlich zu entgiften es ist genauso falsch alle langzeitarbeitslosen unter den verdacht zu stellen sie seien zu faul zu arbeiten dieses signal darf der sozialstaat nicht geben; das war schon immer nicht richtig wie es auf der anderen seite auch nicht unstatthaft ist wenn ein sozialstaat mitwirkungspflichten aufgibt und die nichtmitwirkung auch rechtsfolgen hat das werden wir genau so umsetzen wie ich es beschrieben habe vielen dank gibt es zum gleichen thema nachfragen aus der cdu/csu-fraktion herr kollege
6,08.05.2022,ID203600600,Marc,Biadacz,CDU/CSU,Marc Biadacz,sehr geehrte frau präsidentin sehr geehrter herr minister lieber hubertus heil ich fand ihre erklärungen sehr spannend denn ich glaube wir müssen der bevölkerung erklären wie es möglich sein kann dass der eine hart arbeitet wir alle und auch sie reden im parlament oft von der altenpflegerin die einen wirklich wichtigen job für die gesellschaft macht und der andere eine zumutbare arbeit nicht annimmt und aus welchen gründen auch immer sagt: ich mache diesen job nicht wie erklären sie dass bei den sanktionen jetzt eben nicht mehr so gehandelt wird wie wir als cdu/csu-fraktion weiter handeln würden deswegen: können sie es mir aber können sie es vor allem auch der altenpflegerin erklären
7,08.05.2022,ID203600700,Hubertus,Heil,SPD,Hubertus Heil,das kann ich herr kollege ich finde es wichtig dass wir nicht gruppen am arbeitsmarkt gegeneinander ausspielen denn in der realität geht es nicht darum dass menschen nicht mitwirken müssen ich habe ja vorhin beschrieben: wir werden das thema eingliederung ganz neu aufstellen mein ziel bleibt es nicht menschen in der grundsicherung oder dann im bürgergeld zu verwalten sondern sie wo immer es geht von dort rauszubringen aber wenn ich mit den praktikern in den jobcentern rede dann sagen sie mir zwei sachen: wir bringen nicht mit sanktionen die leute raus sondern mit brücken auf den arbeitsmarkt und zwar richtigen brücken zum beispiel haben zwei drittel der langzeitarbeitslosen menschen keinen berufsabschluss an dieser stelle werden wir etwas neues einführen weil wir sie nicht in irgendwelche arbeit sondern weil wir sie nachhaltig in ordentliche arbeit bringen wollen das zweite ist: ja wir brauchen für ganz ganz harte fälle das sind übrigens die seltensten auch möglichkeiten dass mitwirkungspflichten bleiben und dass die nichtmitwirkung rechtsfolgen hat auch leistungsminderungen das habe ich eben beschrieben; das werden sie sehen aber bitte nicht die altenpflegerin gegen den langzeitarbeitslosen ausspielen die meisten langzeitarbeitslosen die ich kenne wollen arbeiten und sind keine faulen menschen sie dürften noch eine nachfrage stellen aber sie müssen nicht aber ich freue mich
8,08.05.2022,ID203600800,Marc,Biadacz,CDU/CSU,Marc Biadacz,frau präsidentin das mache ich natürlich gerne lieber herr minister ich glaube in diesem hohen haus geht es keinem darum berufsgruppen gegeneinander auszuspielen trotzdem frage ich sie noch mal: empfinden sie das was sie vorhaben als gerecht ich empfinde sanktionen nicht als ungerecht sondern ich empfinde sie als leistungsfördernd ich möchte sie doch noch mal sehr offen und auch sehr klar um eine antwort bitten: bleiben sie weiterhin bei dem prinzip fordern und fördern glauben sie dass mit dem ansatz den sie gerade noch mal versucht haben zu erklären jetzt eher nur noch das fördern bei ihnen in der ampelkoalition auf der tagesordnung steht oder glauben sie immer noch dass auch der aspekt des forderns wichtig ist
9,08.05.2022,ID203600900,Hubertus,Heil,SPD,Hubertus Heil,ich kann ihnen mein prinzip nennen: ich möchte menschen ermutigen und unterstützen aus der situation rauszukommen es wird bei mitwirkungspflichten bleiben aber wenn sie eine formel haben wollen die schön griffig ist dann würde ich sagen: diese fortschrittskoalition wagt mehr ermutigung und unterstützung um menschen rauszuführen aus dem system das wollen wir: wir wollen dass menschen selbstbestimmt leben und am arbeitsmarkt teilhaben können weil arbeit für die meisten menschen mehr ist als broterwerb ich habe einen langzeitarbeitslosen menschen in heidelberg kennengelernt der jahre arbeitslos war und zwar nicht weil er faul war sondern weil er einen schicksalsschlag erlitten hatte der ihn psychisch aus der bahn geschmissen hat jahre er hat auf der straße gelebt und er hat jetzt über den sozialen arbeitsmarkt den wir ja gemeinsam geschaffen haben eine arbeit als hausmeister in einer schule gefunden für ihn ist das leben besser und anders das ermutigt mich diesen weg weiterzugehen wir werden übrigens den sozialen arbeitsmarkt der auf druck der cdu ja nur befristet war im zuge der bürgergeldreform dauerhaft entfristen nächste fragestellerin zum gleichen thema: annika klose aus der spd-fraktion
