,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,24.10.2017,ID19100100,Alterspräsident Dr. Hermann,Otto Solms,,Alterspräsident Dr. Hermann Otto Solms,"guten morgen, liebe kolleginnen und kollegen! nehmen sie bitte platz. meine sehr verehrten damen und herren! liebe kolleginnen und kollegen! ich begrüße sie zur konstituierenden sitzung des . deutschen bundestages. es entspricht der ständigen übung, zu beginn der konstituierenden sitzung nach den regelungen der bisherigen geschäftsordnung des deutschen bundestages zu verfahren. § absatz der geschäftsordnung des deutschen bundestages sieht vor, dass das am längsten dem bundestag angehörende mitglied, das hierzu bereit ist, den vorsitz übernimmt, bis der deutsche bundestag einen präsidenten gewählt hat. die fraktion der afd widerspricht diesem verfahren und hat auf drucksache / beantragt, einen versammlungsleiter zu wählen, der die konstituierende sitzung eröffnen soll. über diesen antrag lasse ich sofort abstimmen. wer dem antrag der fraktion der afd zustimmt, den bitte ich um sein handzeichen. gegenstimmen? enthaltungen? der antrag ist damit mit den stimmen aller fraktionen bei zustimmung der afd-fraktion abgelehnt. wir verfahren nunmehr entsprechend § absatz der bisherigen geschäftsordnung. herr dr. wolfgang schäuble ist das mitglied, das dem deutschen bundestag am längsten angehört. er hat jedoch auf das amt des alterspräsidenten verzichtet. damit rückt das am zweitlängsten dem bundestag angehörende mitglied nach. ich war von bis , also jahre, mitglied des deutschen bundestages. ist jemand unter ihnen, der dem bundestag länger angehört? das scheint offenkundig nicht der fall zu sein. dann trifft es also tatsächlich zu, dass die rolle des alterspräsidenten auf mich zukommt. es ist mir eine ehre und freude zugleich, den vorsitz bis zur amtsübernahme durch den neugewählten präsidenten des deutschen bundestages zu übernehmen. damit rufe ich nun den tagesordnungspunkt auf: eröffnung der sitzung durch den alterspräsidenten drucksache /"
2,24.10.2017,ID19100200,Alterspräsident Dr. Hermann,Otto Solms,,Alterspräsident Dr. Hermann Otto Solms,
3,24.10.2017,ID19100300,Carsten,Schneider,SPD,Carsten Schneider,"sehr geehrter herr präsident! sehr geehrte kolleginnen und kollegen! mit der heutigen konstituierung nimmt der deutsche bundestag zum . mal seine arbeit auf. er ist die wichtigste institution im parlamentarismus in deutschland, und er ist zugleich die herzkammer unserer demokratie; denn nur wir abgeordneten sind vom volk gewählt und damit unmittelbar legitimiert. in diesem haus debattieren wir über die besten politischen lösungen, streiten um die besten argumente und ringen um mehrheiten. alle vier jahre tun wir das in wahlkämpfen, dazwischen aber hier. debatten im bundestag sind daher das thermometer für die lebendigkeit unserer demokratie. nur dann, wenn sich die bürgerinnen und bürger in unseren debatten wiederfinden, identifizieren sie sich auch mit unserem parlament. wenn aber am küchentisch zu hause oder am stammtisch heftige politische diskussionen stattfinden, die sich im bundestag so nicht wiederfinden, dann verlieren wir als abgeordnete unseren rückhalt in der bevölkerung. selbstkritisch füge ich hinzu: das war durchaus in den letzten jahren der fall und muss sich dringend ändern. der bundestag muss wieder zur zentralen bühne der politischen auseinandersetzung werden und nicht talkshows im fernsehen oder einzelinterviews von journalisten, frau bundeskanzlerin. ihr politikstil, frau merkel, ist ein grund dafür, dass wir heute eine rechtspopulistische partei hier im bundestag haben. sie haben in diesem wahlkampf jeden politischen streit um die besseren ideen und konzepte, jede debatte um die besten argumente verweigert. diese vernebelungsstrategie mag in den vergangenen beiden wahlkämpfen funktioniert haben. diesmal führte sie aber dazu, dass die politischen ränder stärker wurden denn je. deshalb, liebe kolleginnen und kollegen, muss der bundestag wieder lebendiger werden. er braucht keine regierung, um zu arbeiten im gegenteil: wir halten uns eine regierung , aber er braucht regeln, die wir uns hier mit der gleich zu beschließenden geschäftsordnung selbst geben werden. diese regeln müssen dem anspruch des parlaments, die herzkammer der demokratie zu sein, gerecht werden und diesen auch abbilden. dass diese regeln reformbedürftig sind, ist nicht neu. daran haben wir bereits in der vergangenen legislaturperiode gearbeitet und waren uns auch in vielen punkten einig. gleichwohl hat ihre fraktion, frau bundeskanzlerin, die union wenn man denn noch von einer union sprechen kann , am ende eine einigung blockiert. doch wir wollen heute nach vorne schauen. deshalb beantragen wir, dass die frau bundeskanzlerin, so sie denn im bundestag gewählt wird, sich viermal im jahr einer direkten befragung im parlament stellt. viermal im jahr ist nicht zu viel. und eigentlich eine selbstverständlichkeit : wir wollen selbst festlegen, wozu wir die regierung in der regierungsbefragung befragen. meine damen und herren, dagegen kann doch niemand sein. ohne die blockade der union in der letzten legislatur hätten wir diese meilensteine schon längst beschlossen. ich gebe zu: wir waren an einen koalitionsvertrag gebunden. deswegen, weil die union das verhindert hat, haben wir das nicht beschließen können. selbstkritik gehört dazu. wir haben jetzt allerdings keinen koalitionsvertrag. oder haben wir den schon, meine damen und herren? wir geben uns heute hier eine geschäftsordnung, in freier entscheidung, und sie haben die möglichkeit, heute frei darüber zu entscheiden. springen sie auch! machen wir heute einen neustart, und geben wir uns regeln, die das parlament stärken! der bundestag hat mehr kompetenzen als die meisten anderen parlamente in europa. deswegen schauen auch viele in europa auf uns. bei unseren kompetenzen sind wir vorbild. bei der art und weise, wie wir hier debattieren, müssen wir noch besser werden. vielen dank. das wort hat jetzt der kollege dr. bernd baumann von der afd-fraktion."
4,24.10.2017,ID19100400,Bernd,Baumann,AfD,Bernd Baumann,"herr präsident! meine damen und herren! immer deutlicher zeigte sich im verlauf dieses jahres, dass die afd in den bundestag einziehen würde und dass sie auch den alterspräsidenten stellen würde, weil sie neben vielen jungen abgeordneten eben auch den ältesten abgeordneten mit an bord hatte. als dies deutlich wurde, änderten sie hier im alten bundestag ganz schnell die geschäftsordnung knapp vor der wahl, zwei wochen vor ende sitzungsperiode. meine damen und herren, das war ein so durchsichtiges manöver; das lassen wir ihnen hier nicht durchgehen! eine list, mit der sie die afd ausgrenzen wollten! das kann so nicht weitergehen! die afd hatte gerade den . wahlsieg in folge erzielt eine triumphserie bei landtagswahlen, die so zuvor keine partei nach ihrer gründung erzielt hatte. der alte bundestag aber änderte die geschäftsordnung plötzlich so, dass nicht mehr der älteste abgeordnete, sondern der mit der längsten dienstzeit die erste sitzung als alterspräsident eröffnen sollte. und das würde dann nicht mehr ein afd-abgeordneter sein. sie begründeten dies damit, dass nur der dienstälteste abgeordnete eine korrekte sitzungsleitung sicherstellen könne. das war das argument. aber, meine damen und herren, seit ist in deutschland tradition, dass die konstituierende sitzung natürlich vom ältesten mitglied der versammlung eröffnet wird. das war eine tradition von der frankfurter paulskirche bis gustav stresemann, von adenauer über brandt bis kohl, ja bis zu der ersten regierung merkel. alle reichstage, alle bundestage konnten dem argument dienstalter nichts abgewinnen. das ist ja auch klar. in jahren parlamentsgeschichte blieb die regel des alterspräsidenten unangetastet. unangetastet? es gab eine ausnahme: hat hermann göring die regel gebrochen, weil er politische gegner ausgrenzen wollte, damals clara zetkin. wollen sie sich auf solch schiefe bahn begeben? kommen sie zurück auf die linie der großen deutschen demokraten! dazu fordere ich sie hier auf. denn stets eröffnete der parlamentarier, der aufgrund von lebenserfahrung und altersweisheit versammlungen besonders umsichtig eröffnen konnte. das waren die idee und die tradition über jahre. denn zur bloßen eröffnung ist ja kein geballtes geschäftsordnungswissen vonnöten. es wird sofort ein versammlungspräsident gewählt, der versiert in der sache ist. auch deshalb ist ihr argument, der dienstälteste müsse aus fachlichen gründen eröffnen, schlichtweg unsinnig, meine damen und herren. selbst die presse, die uns ja nicht durchgängig gewogen ist, warnte, dass dieses manöver gegen die afd durchsichtig sei, und sprach von lex afd. der tagesspiegel sprach von trickserei . focus resümierte: die entscheidung wirft kein gutes licht auf die parlamentarische kultur in deutschland. recht hat er, meine damen und herren! wie groß, frage ich sie, muss die angst vor der afd und ihren wählern sein, wenn sie zu solchen mitteln greifen? deswegen fordere ich sie auf: kehren sie um! vertrauen sie wie wir den bewährten traditionen des deutschen parlamentarismus! stimmen sie unserem antrag zu! meine damen und herren, nehmen sie zur kenntnis: der alte bundestag, in dem sie alles untereinander regeln und die konkurrenz wegdrücken konnten wie hier bei der frage des alterspräsidenten, wurde abgewählt. das volk hat entschieden. nun beginnt eine neue epoche. von dieser stunde an werden hier themen neu verhandelt, nicht nur ihre manöver und tricks bei der geschäftsordnung, sondern künftig auch euro, gigantische schuldenübernahmen, riesige einwanderungszahlen, offene grenzen und immer brutalere kriminalität auf unseren straßen, meine damen und herren. das wort hat jetzt der kollege jan korte von der fraktion die linke."
5,24.10.2017,ID19100500,Jan,Korte,DIE LINKE,Jan Korte,"herr präsident! liebe kolleginnen und kollegen! sehr geehrte damen und herren! bei aller kritik an der parlamentarischen demokratie, der geschäftsordnung und vielem anderen mehr will ich zumindest an eines erinnern: wir sitzen hier aufgrund von freien wahlen. das haben millionen andere nicht. und wir sind dem grundgesetz verpflichtet, das nicht einfach irgendein gesetz ist, sondern das die humane und demokratische antwort auf die verheerung und die leichenberge des ns-faschismus gewesen ist. das gilt es jeden tag zu verteidigen. aber es gibt natürlich auch berechtigte kritik an unserem verfahren hier, am parlamentarismus. dieser müssen wir uns stellen, und wir müssen das bessern. deswegen haben wir als linke zwei änderungsanträge eingebracht, die ich kurz vorstellen will. wir wollen das ganze lebendiger machen. wir brauchen natürlich wirklich eine bessere kontrolle des regierungshandelns, und wir müssen die abgeordnetenrechte und den bundestag als solchen stärken. jeder, der einmal die regierungsbefragung und die fragestunde gesehen hat oder besser gesagt: ertragen musste , entweder live hier oder bei phoenix, weiß, dass wir diese grundlegend reformieren müssen. dazu hat der geschätzte präsident lammert viel richtiges gesagt. dazu gehört zwingend, dass die fraktionen, besonders natürlich die oppositionsfraktionen, hier themen vorschlagen können, die zum beispiel so sie denn gewählt ist der bundeskanzlerin und der bundesregierung sehr unangenehm sind. das ist ganz zentral. ich will eines sagen: was wirklich nicht geht, ist, dass es eine befragung der bundeskanzlerin lediglich in der bundespressekonferenz gibt. das geht nicht, liebe kolleginnen und kollegen. ich glaube, wir sollten das auch noch aus einem anderen grunde tun: erstens wollen wir hier besser werden: besser arbeiten, bessern streiten, wofür man übrigens sachargumente und viele stunden zeit braucht. ich glaube ferner, dass es auch politisch sinnvoll ist, heute ein zeichen an diejenigen zu senden, die sich abgewandt haben, die gar keine teilhabe an dieser demokratie mehr haben, die nicht mehr wählen gehen, die damit nichts mehr zu tun haben wollen. dafür ist es, finde ich, das mindeste, zu versuchen, es besser zu machen. in diesem zusammenhang komme ich zum zweiten antrag, den meine fraktion, die linke, einbringt. wir möchten so wie es im grundgesetz vorgeschrieben ist sofort, also heute, die vier im grundgesetz zwingend vorgeschriebenen ausschüsse des bundestages einsetzen. das sind der auswärtige ausschuss, der europaausschuss, der verteidigungsausschuss und der petitionsausschuss. warum? erstens. wir alle hier deswegen sitzen wir zusammen sind gewählt. das hat nichts mit koalitionsverhandlungen zu tun. der bundestag ist gewählt! wir sollten mit der arbeit beginnen, liebe kolleginnen und kollegen. zweitens. wählerinnen und wähler haben logischerweise gerade in diesen zeiten einen anspruch darauf, dass das parlament arbeitet, dass wir miteinander streiten und ringen. wir müssen in den nächsten monaten auslandseinsätze der bundeswehr verlängern, besser: ablehnen. aber dafür muss man beraten und expertise einholen. das ist doch eigentlich völlig logisch. ob jamaika nun kommt oder nicht, werden wir alles sehen. aber die verhandlungen können doch nicht allen ernstes dazu führen, dass wir monatelang den bundestag in geiselhaft nehmen, bis sie ihre befindlichkeiten in ihrer koalition gelöst haben; das geht nicht. lassen sie uns als bundestag arbeiten und streiten! der letzte punkt, den ich ansprechen möchte, ist: das hat auch etwas mit dem selbstbild des bundestages zu tun. sind wir als abgeordnete so selbstbewusst, zu sagen: die innere organisation des bundestages hängt nicht an koalitionsverhandlungen, egal wie sie aussehen ? ich finde, dieses selbstbewusstsein sollten wir haben, liebe kolleginnen und kollegen. deswegen zielen unsere anträge auf die stärkung des bundestages, auf mehr diskurs in diesem bundestag und heute vor allem als ein zeichen an diejenigen, die sich abgewandt haben, aber für die wir auch hier sitzen und die wir zurückgewinnen müssen, für demokratische lösungen, für streit, für die menschenwürde und für das kenntlichmachen, wo in diesem haus die fundamentalen unterschiede liegen. dafür ist erforderlich, dass wir als bundestag beginnen, zu arbeiten. das müsste doch eigentlich auf der hand liegen. deshalb bitte ich um zustimmung für unsere änderungsanträge. das wort hat jetzt herr kollege michael grosse-brömer von der cdu/csu-fraktion."
6,24.10.2017,ID19100600,Michael,Grosse-Brömer,CDU/CSU,Michael Grosse-Brömer,"herr präsident! sehr verehrte gäste! meine lieben kolleginnen und kollegen! lieber kollege schneider, ich verstehe, dass man mit prozent als bundestagswahlergebnis nach einem schuldigen sucht. ich empfehle, nicht immer nur ins kanzleramt zu gucken. suchen sie im willy-brandt-haus! dort ist der erfolg größer, dass sie einen schuldigen finden. das geht dann vor allen dingen auch schneller. davon abgesehen stehen wir heute am beginn einer legislaturperiode. wir haben bald sofort nach der konstituierung arbeitsfähigkeit hergestellt. wir haben kolleginnen und kollegen als neu gewählte abgeordnete unter uns, die in der letzten legislaturperiode diesem bundestag nicht angehört haben. zwei fraktionen sind neu ins parlament gezogen. diese neuen abgeordneten werden jetzt mit teils umfangreichen änderungsanträgen zur geschäftsordnung begrüßt. ich halte das weder für besonders stilvoll noch für sachlich gerechtfertigt und fair. die neuen kolleginnen und kollegen hatten weder die gelegenheit, sich mit ihren anträgen auseinanderzusetzen, noch hatten sie gelegenheit, jemals live eine regierungsbefragung oder das, was sie ändern wollen, überhaupt zur kenntnis zu nehmen oder zu erfahren. deswegen sagen wir: ungeachtet der möglichkeit, etwas zu ändern, wollen wir nicht, dass heute über die anträge abgestimmt wird. wir wollen sie überweisen, damit sie in ruhe und mit der gebotenen sachlichkeit beraten werden können. insofern soll sich zunächst der ältestenrat damit beschäftigen. weil wir am anfang der beratungen stehen, möchte ich nur ein paar anmerkungen machen. erstens: zum änderungsantrag der afd bezüglich des alterspräsidenten. hermann otto solms hat heute bewiesen, dass es sinnvoll ist, nicht nur auf lebensalter zu setzen, sondern auch auf politische erfahrung. deswegen sehe ich da keinen änderungsbedarf. zweitens: zu den anträgen von spd und linken zu änderungen bei der regierungsbefragung. sie wollen eine lebendige und informative regierungsbefragung. gar keine frage, das wollen wir auch. das fragerecht muss aber instrument der parlamentarischen kontrolle bleiben und sollte nicht kampfinstrument der opposition werden. ich glaube, es liegt in unserem gemeinsamen interesse, dass wir sachlich argumentieren und nicht versuchen, nur persönlich zu attackieren. deswegen habe ich da bedenken. aber um auch das klar zu sagen: wir sind bereit, darüber zu reden in der gebotenen sachlichkeit und nicht im hauruckverfahren. ich kann verstehen, herr kollege schneider, dass die spd möglichst schnell in die opposition will. wir werden sie dabei unterstützen, aber dieses antrags bedarf es dazu nicht. drittens: zum antrag der linken auf unmittelbare einsetzung der vier im grundgesetz genannten ausschüsse. ich möchte betonen: dieser bundestag, der . deutsche bundestag, ist ab heute jederzeit in der lage, zu arbeiten und entscheidungen zu treffen, er ist arbeitsfähig und entscheidungsfähig, um das einmal klar zu sagen. sie haben hier suggeriert, wir müssten diese ausschüsse einsetzen. das müssen wir nicht. es gibt keine fristen im grundgesetz oder sonst wo, die uns vorgeben, diese ausschüsse heute einzusetzen. wir haben eine parlamentarische gepflogenheit, ausschüsse spiegelbildlich zu den vorhandenen ministerien einzusetzen. wenn die aber noch nicht da sind, wird es schwierig mit dieser parlamentarischen gepflogenheit. deswegen bin ich dafür: wir machen es so, wie es sich bewährt hat. ich denke, der parlamentarischen praxis ist hier erneut vorrang einzuräumen. einzelne fachausschüsse vorzuziehen, dieses schrittes bedarf es nicht. abschließend zum antrag der afd zu minderheitenrechten. aufgrund einer starken großen koalition bestand in der . wahlperiode anlass, darüber nachzudenken, ob minderheitenrechte in ausreichendem maße gewährleistet werden können, zugegeben bei einer damals recht kleinen opposition. die minderheitenrechte waren reaktion auf mehrheitsverhältnisse, und es gibt deshalb auch keinen grund, sie zu verlängern. die groko ist nicht mehr vorhanden. interessant ist ja auch, dass die afd das quorum auf abgeordnete senken will. möglicherweise ist das die vorbeugende reaktion auf weitere austritte aus ihrer fraktion. das weiß ich nicht. mal sehen, ob bei schluss ist. sie haben ja noch ausreichend zeit. meine damen und herren, liebe kolleginnen und kollegen, die anträge, die wir hier vorgestellt bekommen haben, gehören nicht in die konstituierende sitzung. wir haben viel wichtigeres zu tun. sie gehören in ruhe beraten, damit man sich auch fachlich damit auseinandersetzen kann. dafür sorgen wir als cdu/csu-bundestagsfraktion. vielen dank. das wort hat jetzt der kollege dr. marco buschmann von der fdp-fraktion."
7,24.10.2017,ID19100700,Marco,Buschmann,FDP,Marco Buschmann,"herr präsident! meine lieben kolleginnen und kollegen! die konstituierende sitzung des deutschen bundestages ist eines der schönsten hochämter der deutschen demokratie. es gibt kaum einen größeren, einen bedeutenderen anlass als diesen, wo wir uns gemeinsam hinter dem prinzip der repräsentativen demokratie versammeln. so groß, wie dieser anlass ist, so klein muss man denken, wenn man diese sitzung als bühne für die sucht nach aufmerksamkeit und öffentlichkeit missbrauchen möchte. genau das tun aber alle antragsteller. alle wollen sie ihre eingeübten rollen spielen. die afd geriert sich ganz bewährt als opfer einer finsteren verschwörung. das kennen wir zur genüge, das haben wir oft genug erlebt. ich wollte dazu eigentlich gar nichts mehr sagen. aber, lieber herr kollege dr. baumann, indem sie sich hier ernsthaft mit den o pfern hermann görings verglichen haben, haben sie sich an geschmacklosigkeit wieder selbst übertroffen. auch die linke hat ihre bewährte rolle. sie gibt hier die scheinheilige. herr korte trägt vor, es ginge darum, das parlament schnell arbeitsfähig zu machen. sie kennen die praxis des parlamentarismus in deutschland ganz genau. wir wissen heute nicht, welche ausschüsse es insgesamt geben wird, wie groß sie sein werden, welche kollegen wohin gehen müssen. dass das in den fraktionen natürlich besprochen werden muss, ist ihnen bekannt. es geht ihnen um nichts anderes, als hier wieder ein stück aufmerksamkeit für sich in anspruch zu nehmen. darin unterscheiden sie sich mit ihrem anliegen kein bisschen von der afd. wissen sie, dass die extreme rechte und die extreme linke versuchen, diese bühne zu missbrauchen, war gewissermaßen sogar erwartbar. aber dass die altehrwürdige spd in diesen chor einstimmt, kann einen wirklich nur verwundern. auch bei uns gibt es zahlreiche ideen dazu, wie man diese geschäftsordnung verbessern kann. wir sind sehr für mehr transparenz, wir haben auch ideen, die darüber hinausgehen. aber dass man versucht, in der konstituierenden sitzung in ein komplexes regelwerk einzusteigen, ohne vernünftige beratung, ohne austausch, ohne arbeit am detail leisten zu können, zeigt doch in wahrheit, dass es ihnen gar nicht um die sache geht. es geht ihnen in wahrheit doch um etwas ganz anderes. wir wissen auch, worum es ihnen dabei geht. es geht ihnen um nichts anderes sie haben zum teil wortgleiche initiativen der fraktion bündnis /die grünen übernommen , als die grünenkollegen in eine peinliche situation zu bringen. sie wollen erzwingen, dass die ihre eigenen anträge ablehnen. das ist offen gestanden für die konstituierende sitzung des deutschen bundestages eine ganz kleine parteipolitische münze. das hat dieses hohe haus nicht verdient, meine damen und herren. liebe kolleginnen und kollegen, ich kann ihnen zum heutigen tage nicht sagen, ob die fraktion der freien demokraten eine regierung tragen wird oder den gang in die opposition antreten wird. aber ich kann ihnen eines sagen: wenn wir den gang in die opposition antreten, dann nicht mit solcher effekthascherei. das hat das deutsche volk und das haben die wähler nicht verdient. das wort hat jetzt die kollegin britta haßelmann von bündnis /die grünen."
8,24.10.2017,ID19100800,Britta,Haßelmann,BÜNDNIS 90/DIE GRÜNEN,Britta Haßelmann,"sehr geehrter herr präsident! meine damen und herren! kommen wir einmal zum kern der debatte zurück. es geht um das thema parlamentsrechte. das, was wir in den letzten vier jahren erlebt haben, war kein glanzstück parlamentarischer auseinandersetzung, wenn damit inhaltliche debatten gemeint sind. deshalb ist es gut, wenn wir uns alle wechselseitig daran erinnern auch die, die heute vielleicht andere rollen einnehmen, und all die, die noch nicht wissen, welche rolle sie einnehmen werden , was für ermüdende und langatmige debatten wir hier in zeiten dieser so großen koalition geführt haben. ich kann mich sehr gut an die vielen vorstöße aus unserer fraktion erinnern, das thema rechte des parlaments stärken hier mehrheitsfähig zu machen. wir sind leider immer wieder damit gescheitert; ich nenne nur: das thema parlamentskultur, die frage der debattenkultur, die frage nach transparenz und öffentlichkeit von ausschüssen und auch das fragerecht oder die regierungsbefragung. außer mit dem bundestagspräsidenten a. d., der auf der tribüne sitzt, und vielleicht einzelnen aus den fraktionen gab es keine übereinstimmung in dieser frage. und deshalb ist die regierungsbefragung so, wie sie immer war, auch heute noch. da braucht es dringend eine änderung. das sehen auch bündnis /die grünen so. meine damen und herren, ich wüsste nicht deshalb kann ich das gefeixe aus den reihen der spd gar nicht verstehen , warum wir heute einfach ihrem antrag oder aber es liegen ja zwei anträge vor dem antrag der linken folgen sollten, der wiederum anders ist. auch wir haben vorschläge zur regierungsbefragung und zur fragestunde gemacht. im antrag der spd finden sich unsere punkte nicht in gänze wieder. warum haben sie in ihrem antrag zum beispiel auf die abschaffung der konsumtionsregel verzichtet? das ist doch ein wichtiges instrument, gerade für die opposition, meine damen und herren. oder warum wollen sie die dringlichen fragen abschaffen? das ist ein super instrument für die opposition; das würde ich mir noch mal überlegen. die frage ist auch: warum wollen sie eigentlich keine befragung zu europäischen themen? wir haben doch hier im parlament den anspruch, europäische themen zu beraten, meine damen und herren. also jetzt mal karten auf den tisch: warum sind all diese sachen in ihrem antrag nicht enthalten? warum die lacherei darüber, dass sie uns hier heute vorführen wollen? das ist doch absurd. ich möchte mit ihnen darüber diskutieren, warum sie auf all diese wesentlichen sachen verzichten wollen. ich möchte mit der cdu/csu darüber diskutieren, dass bei diesem thema auch bei der cdu/csu mal langsam ein bisschen bewegung aufkommen muss, dass wir hier eine veränderung brauchen. herr buschmann hat ja schon für die fdp erklärt, dass auch sie sich beim thema regierungsbefragung und fragestunde etwas anderes vorstellt. deshalb habe ich kein verständnis dafür, liebe kolleginnen und kollegen von spd und linken, warum sie meinem vorschlag im vor-ältestenrat nicht gefolgt sind, es zu überweisen, sich alle vorschläge aller fraktionen im deutschen bundestag anzuschauen und dann sehr zeitnah darüber zu reden, wie wir es wirklich ändern. sie wollten uns mit der geschichte heute einfach vorführen, und da machen wir nicht mit deshalb der antrag auf überweisung. ich meine das sehr ernst und sehr eindrücklich: ich wünsche mir, dass wir zur stärkung des parlamentes etwas verändern, dass wir beim thema transparenz etwas verändern. dazu gehört die regierungsbefragung, dazu hat unsere fraktion auch noch weiter gehende vorstellungen. ich fände es toll, wir berieten das sehr zeitnah und in ruhe, meine damen und herren. jetzt noch zum antrag auf einsetzung der ausschüsse. jan korte, es ist ja nicht so, dass sie den antrag stellen, ausschüsse einzusetzen. nein, sie beantragen, dass vier ausschüsse in der geschäftsordnung zwingend festgelegt werden. wir sollten mal in ruhe darüber diskutieren, warum es eigentlich diese vier ausschüsse sein sollen, deren einsetzung sie heute fordern, warum es zum beispiel nicht der geschäftsordnungs- und der immunitätsausschuss sind. es gibt ab heute hier im haus allein zwei oder drei mitglieder das habe ich der presse entnommen , deren angelegenheiten wir im immunitätsausschuss zwingend diskutieren müssten, nicht hier im plenum. ich fände es gut, wenn wir darüber mal in ruhe redeten. meine damen und herren, ich finde, wir sollten uns im deutschen bundestag sehr zeitnah wieder mit der frage der änderungen bei transparenz und parlamentsrechten befassen, nachdem alle fraktionen ihre vorstellungen eingebracht haben, damit wir es dann hoffentlich sehr schnell zu einem ergebnis führen. danke. wir kommen nun zur abstimmung. änderungsantrag der fraktion der spd auf drucksache / mit dem titel weitergeltung von geschäftsordnungsrecht fragestunde und befragung der bundesregierung. die fraktion der spd wünscht abstimmung in der sache. die fraktionen der cdu/csu, des bündnisses /die grünen und der fdp wünschen überweisung an den ältestenrat. wir stimmen nach ständiger übung zuerst über den antrag auf ausschussüberweisung ab. ich frage deshalb: wer stimmt für den antrag der drei genannten fraktionen auf überweisung in den ältestenrat? gegenstimmen? enthaltungen? damit ist der antrag mit den stimmen der fraktionen der cdu/csu, der fdp und des bündnisses /die grünen gegen die stimmen der spd, der afd und der linken angenommen. damit stimmen wir heute über den antrag auf drucksache / nicht in der sache ab. änderungsantrag der fraktion der afd auf drucksache / mit dem titel weitergeltung von geschäftsordnungsrecht (alterspräsident) . die fraktion der afd wünscht, über ihren antrag in der sache abzustimmen. die fraktionen cdu/csu, bündnis /die grünen und fdp wünschen überweisung an den ältestenrat. wir stimmen nach ständiger übung zuerst über den antrag auf überweisung ab. wer stimmt dem antrag auf überweisung zu? gegenstimmen? enthaltungen? der antrag ist angenommen mit den stimmen der cdu/csu-fraktion, fdp-fraktion, der linken und grünen bei gegenstimmen bei afd und spd und bei enthaltung der fraktionslosen. änderungsantrag der fraktion der afd auf drucksache / mit dem titel weitergeltung von geschäftsordnungsrecht (minderheitenrechte) . die fraktionen der cdu/csu, des bündnisses /die grünen und der fdp wünschen überweisung an den ältestenrat. die fraktion der afd wünscht überweisung an den ausschuss für wahlprüfung, immunität und geschäftsordnung. ich lasse zuerst abstimmen über den antrag der fraktion der afd auf überweisung an den ausschuss für wahlprüfung, immunität und geschäftsordnung. wer stimmt für diesen überweisungsvorschlag? wer stimmt dagegen? enthaltungen? der überweisungsvorschlag ist mit den stimmen aller fraktionen gegen die stimmen der fraktion der afd bei enthaltung der fraktionslosen abgelehnt worden. ich lasse nun abstimmen über den überweisungsvorschlag der fraktionen der cdu/csu, der fdp und des bündnisses /die grünen. wer stimmt für diesen überweisungsvorschlag? gegenstimmen? enthaltungen? der überweisungsvorschlag ist angenommen mit den stimmen der cdu/csu, der fdp, des bündnisses /die grünen und der fraktion die linke bei gegenstimmen der spd-fraktion und enthaltung der afd sowie der beiden fraktionslosen abgeordneten; die sehe ich immer nicht. änderungsantrag der fraktion die linke auf drucksache / mit dem titel weitergeltung von geschäftsordnungsrecht (einsetzung der vom grundgesetz vorgeschriebenen ausschüsse in der konstituierenden sitzung) . die fraktion die linke wünscht abstimmung in der sache. die fraktionen cdu/csu, fdp und bündnis /die grünen wünschen überweisung an den ältestenrat. auch hier stimmen wir nach ständiger übung zuerst über den antrag auf ausschussüberweisung ab. ich frage deshalb: wer stimmt für die beantragte überweisung? gegenstimmen? enthaltungen? die überweisung ist angenommen mit den stimmen der fraktionen cdu/csu, fdp und bündnis /die grünen bei gegenstimmen von spd, afd und der fraktion die linke und jetzt sehe ich sie bei enthaltung der zwei fraktionslosen abgeordneten. änderungsantrag der fraktion die linke auf drucksache / mit dem titel weitergeltung von geschäftsordnungsrecht (fragestunde und befragung der bundesregierung) . die fraktion die linke wünscht abstimmung in der sache. die fraktionen cdu/csu, fdp und bündnis /die grünen wünschen überweisung an den ältestenrat. wer stimmt für diesen überweisungsvorschlag? gegenstimmen? enthaltungen? dann ist der antrag angenommen mit den stimmen von cdu/csu, fdp und bündnis /die grünen gegen die stimmen der anderen fraktionen, keine enthaltungen. antrag der fraktion der cdu/csu auf drucksache / zur weitergeltung von geschäftsordnungsrecht. wer stimmt für diesen antrag? gegenstimmen? enthaltungen? dann ist der antrag mit den stimmen aller fraktionen gegen die stimmen der afd bei enthaltung der zwei fraktionslosen abgeordneten angenommen."
9,24.10.2017,ID19100900,Volker,Kauder,CDU/CSU,Volker Kauder,die cdu/csu-bundestagsfraktion schlägt herrn dr. wolfgang schäuble vor.
