,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,05.05.2021,ID1922600100,Helge,Braun,CDU/CSU,Helge Braun,"herr präsident! sehr geehrte kolleginnen und kollegen! ich möchte heute die gelegenheit nutzen, eine kurze bilanz zu ziehen über eine strukturelle veränderung, die wir zu beginn der legislaturperiode im kanzleramt vorgenommen haben. nach den diskussionen vorangegangener legislaturperioden haben wir ja zusätzliche strukturen geschaffen, die der koordinierung der digitalpolitik in der bundesregierung dienen sollten. wir haben zum einen den digitalrat eingerichtet, eine institution, die sich aus meiner sicht in ganz besonderer weise bewährt hat, weil sie nicht nur die bundesregierung beraten hat, wie es viele solche institutionen ja tun, sondern der digitalrat hat uns mit seinen mitgliedern auch bei mehreren projekten der bundesregierung ganz konkret unterstützt. deshalb glaube ich, dass es eine sehr sinnvolle maßnahme war, ihn zu bilden. er ist auch evaluiert worden. dabei ist noch mal deutlich geworden, dass sich die etwas unkonventionellere besetzung statt ihn entlang unserer klassischen strukturen mit verschiedenen verbandlichen stakeholdern zu besetzen, wurde er mit individualpersonen mit hoher sachlicher reputation besetzt im ergebnis sehr bewährt hat. das zweite ist, dass wir strukturen geschaffen haben, die darauf abzielen, dass wir in der bundesregierung in zukunft digitalprojekte besser stemmen können. das ganze begann im jahr mit der gründung von als einem fellowship-programm, wo wir junge technologieaffine menschen an die umsetzung von verwaltungsprojekten heranführen. umgekehrt kann man vielleicht sagen: die verwaltung wird an junge digitaltechnische talente zur umsetzung solcher projekte herangeführt. das hat sich sehr positiv entwickelt und mündete in der gründung des , einer gmbh, die jetzt für uns in der bundesregierung solche projekte als institution umsetzen soll. wir sehen, dass es auch in den häusern unglaublich viel bereitschaft gibt, davon gebrauch zu machen. wir sehen den ausfluss vieler dieser projekte schon sehr positiv. wir haben darüber hinaus in der pandemie die digitalisierung auch genutzt. im april des letzten jahres sind sieben zivilgesellschaftliche organisationen an uns herangetreten, und wir haben den #wirversusvirus-hackathon als bundesregierung mit betreut und unterstützt. daraus sind über projekte entstanden, die sich damit beschäftigen, wie wir digital die pandemie besser bekämpfen. wir haben damit einen weltrekord aufgestellt: über menschen haben sich im sinne von open social innovation daran beteiligt, etwas für ihr land zu tun, etwas gegen die pandemie zu tun, etwas für die gesellschaft zu tun. das haben wir jetzt verstetigt, unabhängig gemacht vom konkreten anlass der pandemie, und wir haben mit updatedeutschland einen weg gefunden, wie wir menschen, die interesse daran haben, auf digitaler ebene an problemlösungen mitzuarbeiten und die bundesregierung zu unterstützen, auch strukturell einbinden. das ist aus meiner sicht ein ganz wichtiger weg. wir haben darüber hinaus im bereich der digitalisierung da bedanke ich mich auch beim deutschen bundestag mit vielen gesetzen viel erreicht, zuletzt den rechtsanspruch auf schnelles internet. wir haben mit den vergaben, insbesondere im bereich des mobilfunks, eine sehr deutliche verbesserung der mobilfunkabdeckung in deutschland. wir stehen heute bei lte bei prozent der haushalte und bei , prozent der fläche. ich kann nur sagen: in dieser wahlperiode sind jedenfalls meine beiden meistgehassten funklöcher verschwunden. wir haben die zahl der gigabitfähigen anschlüsse von auf prozent steigern können. also, ich glaube, es ist viel geschehen. zwei projekte werden auch zu beginn der nächsten legislaturperiode große relevanz haben. das eine ist die umsetzung des onlinezugangsgesetzes; denn ist ja jetzt das große jahr der umsetzung, ebenso . da sind wir bei der umsetzung der einzelprojekte sehr gut vorangekommen. die große schwierigkeit liegt in der implementierung in kommunen in deutschland. das wollen wir nach dem einer-für-alle-prinzip machen. auch sie als haushaltsgesetzgeber haben dafür milliardenbeträge zur verfügung gestellt, und wir sind jetzt dabei, mit den ländern die einzelverträge zu machen, damit das auch wirklich gelingt. aber das ist der am ende geschwindigkeitsbestimmende schritt, dass jede dieser onlineleistungen nicht nur einmal, sondern wirklich flächendeckend implementiert ist. das ist ein ganz wichtiger schritt. als letztes will ich das thema der it-konsolidierung ansprechen. wir haben als bundeskanzleramt die aufgabe übernommen. es ist ja für eine regierungszentrale auch nicht ganz normal, dass wir gesagt haben, wir übernehmen das controlling in einem bereich der dienste und der betriebskonsolidierung, was ein riesengroßes projekt in der bundesregierung ist, mit verteilten rollen zwischen innen- und finanzministerium. auch die haben wir ja noch mal neu strukturiert. da haben wir auch, weil das ja immer ein kritischer punkt ist, zunächst am anfang auf externe unterstützung zurückgegriffen, und wir haben inzwischen intern die kompetenzen für dieses monitoring, für dieses controlling aufgebaut. und wir können heute sagen, glaube ich, dass wir jetzt sehr gut in der lage sind, dieses komplizierte projekt wirklich gut zu überblicken. die folge ist natürlich, dass man die höhen wie die tiefen sieht, also da, wo wir gut vorankommen, und da, wo sich noch sehr viel tun muss. die it-struktur des bundes, was die betriebskonsolidierung angeht, ist außerordentlich komplex das kann man, glaube ich, sagen , und insofern ziehen wir eine positive bilanz. vieles von dem, was wir gemacht haben, ist im digitalen sinne tiefbau, also vorbereitung auch dafür, dass die bürger viel sehen. aber themen wie die digitale identität und anderes werden auch in den nächsten monaten zeigen, dass wir schon richtig vorangekommen sind. vielen dank, herr präsident. die erste frage stellt die kollegin beatrix von storch, afd."
2,05.05.2021,ID1922600200,Beatrix,von Storch,AfD,Beatrix von Storch,"vielen dank für das wort. herr minister, ich möchte zu der verordnung für sonderrechte für geimpfte und genesene fragen. sie werden mir gleich sagen, dass es keine privilegien sind gleichwohl. in dieser verordnung steht drin: ist aufgrund wissenschaftlicher erkenntnisse hinreichend belegt, dass geimpfte personen und genesene … nicht (mehr) ansteckend sind …, müssen … erleichterungen … vorgesehen werden. meine erste frage lautet: wie wollen sie verhindern, dass dadurch die republik unterteilt wird in menschen, die geimpft sind, und menschen, die nicht geimpft sind die einen mit grundrechten, die anderen mit weniger oder sehr viel weniger oder gar keinen grundrechten? das ist meine erste frage. meine zweite frage bezieht sich auf den zweiten absatz dieser verordnung: es handelt sich … nicht um … privilegien, sondern um die aufhebung nicht mehr gerechtfertigter grundrechtseingriffe. die rechtfertigung der grundrechtseingriffe ist in § geregelt. da steht drin: sieben-tage-inzidenz, -schwellenwert bei einwohnern. meine frage ist: welche wissenschaftliche grundlage gibt es für diese rechtsgrundlage? denn sie müssen zunächst den eingriff rechtfertigen. für die befreiung, sagen sie, braucht es eine wissenschaftliche grundlage. ich möchte von ihnen wissen, wie die einschränkung von grundrechten wissenschaftlich belegt ist. welche wissenschaftliche grundlage gibt es dafür, dass mein mann und ich nach uhr nicht gemeinsam auf die straße gehen dürfen, weil wir keinen hund haben? wenn wir einen hund hätten, dürften wir das. welche wissenschaftliche grundlage haben sie, dass meine grundrechte so eingeschränkt sind?"
3,05.05.2021,ID1922600300,Helge,Braun,CDU/CSU,Helge Braun,"frau kollegin, die maßgeblichen informationen beziehen wir natürlich vom robert-koch-institut als unserem fachwissenschaftlichen institut in dieser pandemie. hinsichtlich der frage, was man möglicherweise schließt, welche beschränkungen man auferlegt, hat das robert-koch-institut uns vorgaben gemacht, hat es uns informationen gegeben. nach dem stufenschema, was sie haben, schlägt das robert-koch-institut in einer stufe rot, - bis -inzidenz, im wesentlichen vor, in allen bereichen schließungen zu erwägen. insofern ist, glaube ich, die notbremse, die der deutsche bundestag beschlossen hat, die solche schließungen ab einer inzidenz von dann vorsieht, in jedem fall verhältnismäßig und in jedem fall von dem gedeckt, was das robert-koch-institut uns dort gesagt hat. kollegin, eine nachfrage."
4,05.05.2021,ID1922600400,Beatrix,von Storch,AfD,Beatrix von Storch,"die frage war nicht, ob das verhältnismäßig ist, sondern ob die maßnahme geeignet ist das prüft der jurist zunächst , und für die geeignetheit tragen sie die beweislast. sie müssen darlegen und beweisen, dass der eingriff etwas bringt, und das muss wissenschaftlich dargelegt werden. und sie sprechen hier auch für das robert-koch-institut. ich frage sie: was haben die für grundlagen? vielleicht noch konkreter: warum dürfen nach dieser verordnung bücher verkauft werden, aber lampen nicht? warum dürfen blumen verkauft werden, schuhe aber nicht? warum dürfen fahrräder nicht verkauft werden, aber rasenmäher schon? das steht alles in dieser verordnung drin. und ich frage sie noch mal: welches sind die wissenschaftlichen grundlagen, auf die sie als regierung diese maßnahmen stützen über das rki? aber was ist die grundlage?"
5,05.05.2021,ID1922600500,Helge,Braun,CDU/CSU,Helge Braun,"also, zunächst mal ist es so, dass das ziel der einschränkenden maßnahmen immer ist, die zahl der kontakte in der gesellschaft zu reduzieren. dann, wenn alle anderen maßnahmen nicht ausreichen, um wirklich die infektionszahlen in deutschland in einer bestimmten größenordnung zu halten, geht es darum, dass unser gesundheitswesen nicht überlastet wird. wir sehen momentan das hat sich sozusagen in der praxis wirklich ganz klar bewiesen , dass wir, seitdem wir zuletzt über längere zeit eine inzidenz von über hatten, der belastungsgrenze unseres gesundheitssystems wieder sehr nahegekommen sind. nachdem wir die notbremse in kraft gesetzt haben, sehen wir jetzt eine deutliche umkehr und momentan wirklich eine extrem schnelle entlastung von den infektionszahlen, was uns auch die hoffnung gibt, dass sich auch die überlastung des gesundheitswesens reduziert. bei der frage der kontaktreduzierung ist ganz klar: der gleichheitsgrundsatz, auf den sie anspielen, ist enorm wichtig. trotzdem ist es nicht einfach, weil wir in einer gesellschaft dinge des täglichen lebens natürlich weiter brauchen. deshalb sind kontakte, die zum erwerb von dingen erforderlich sind, die wirklich im täglichen leben unerlässlich sind, natürlich welche, die weiter möglich sind. zum beispiel ist der verkauf verderblicher ware noch mal ein anderer einstieg als der bei dingen, die man auch noch sechs wochen später verkaufen kann. insofern war das eine abwägung. diese abwägung hat nicht nur die bundesregierung alleine getätigt, sondern auch mit der unterstützung des deutschen bundestages, der ja gerade diese regeln der notbremse noch mal erheblich modifiziert hat. ich glaube, sie sind sowohl erforderlich als auch verhältnismäßig. mein räuspern ist ein akustischer hinweis, wenn sie das rote signal nicht erkennen. kollege dr. kraft möchte eine nachfrage stellen."
6,05.05.2021,ID1922600600,Rainer,Kraft,AfD,Rainer Kraft,"vielen dank. gut, dass wir bei diesem thema sind und dass wir einen mediziner haben. herr minister braun, wie kann es sein, dass die regierung diese weitgehenden einschränkenden maßnahmen an dem inzidenzwert festmacht, der eine reine statistische erhebung ist und mit dem tatsächlichen krankheitsverlauf in der bevölkerung nichts zu tun hat? denn der inzidenzwert ist maßgeblich von der anzahl der durchgeführten tests abhängig. diese sind aufgrund des kriteriums der spezifizität, also der falsch positiven tests, ein haupttreiber des inzidenzwertes im allgemeinen. das heißt, durch eine verdopplung der test kann ich eine verdopplung der inzidenzen erreichen, auch wenn sich am tatsächlichen krankheitsverlauf, am tatsächlichen krankheitsbild der bevölkerung, de facto nichts geändert hat. ich kann sogar in einer nullcoronasituation allein durch falsch positive tests eine inzidenz herbeitesten. wie kann so was in ein gesetz gegossen werden durch einen mediziner im kanzleramt?"
7,05.05.2021,ID1922600700,Helge,Braun,CDU/CSU,Helge Braun,"zunächst mal können sie durch eine verdopplung der tests nicht die verdopplung der inzidenz erreichen; das ist nicht richtig. der inzidenzwert ist der beste wert, den sie haben können, um die zahl der neuinfektionen möglichst präzise zu bestimmen. dazu muss man andere faktoren betrachten, und das haben wir als bundesregierung im vorfeld des gesetzes stark gemacht, zum beispiel: wie hoch ist der anteil unserer positiven tests insgesamt? das spielt bei dieser frage eine ganz erhebliche rolle, und das ist in den letzten monaten immer in einer größenordnung von bis , , prozent gewesen. das zweite ist: wenn wir auf das infektionsgeschehen im land reagieren wollen, dann muss man sich deutlich machen: das erste, was passiert, sind neuinfektionen. wenn die hoch sind, dann ist dies das erste alarmsignal. wenn sie weitere faktoren mit berücksichtigen, zum beispiel die zahl der krankenhausaufnahmen, die zahl der intensivstationsaufnahmen, so sehen sie: die folgen sozusagen im statistischen mittel in einem gewissen zeitlichen abstand nach sieben tagen etwa typischerweise krankenhausaufnahme, nach weiteren zwei tagen intensivstationsaufnahme, so lange, bis dann krankenhausentlassungen, genesungen oder möglicherweise eben auch todeszahlen eine folge einer solchen neuinfektionszahl sind. deshalb können sie zu einem gegebenen zeitpunkt wir haben die notbremse ja auch bis zum . juni begrenzt anhand von neuinfektionen sehr gut vorhersagen, was sie in den nächsten wochen im gesundheitswesen erleben werden. das eine folgt aus dem anderen. wir brauchen einen frühindikator, wenn es hochgeht; so hat auch das rki es gesagt. wenn es runtergeht, dann kann man zum beispiel auch die entlastungen auf den intensivstationen hinzuziehen. da habe ich gar nichts dagegen. aber wir brauchen einen frühindikator. das sind die neuinfektionen, und die werden repräsentiert durch die inzidenzen. jetzt hat der kollege dr. dahmen, bündnis /die grünen, eine nachfrage, und danach der kollege huber von der afd."
8,05.05.2021,ID1922600800,Janosch,Dahmen,BÜNDNIS 90/DIE GRÜNEN,Janosch Dahmen,"vielen dank für das wort. sehr geehrter herr minister, sie haben ja gerade noch mal einerseits erläutert, wie ernst die lage weiterhin ist, und andererseits verdeutlicht, wie wichtig der inzidenzwert bleibt als einziger objektiver parameter, an dem sich das infektionsschutzgesetz hinsichtlich der schutzmaßnahmen orientiert. was halten sie vor diesem hintergrund davon, dass das rki neuerdings in die sieben-tage-inzidenz, die maßgeblich für die maßnahmen im infektionsschutzgesetz ist, nicht mehr alle fälle einbezieht, sondern fälle, die nachgemeldet werden, einfach rausrechnet?"
9,05.05.2021,ID1922600900,Helge,Braun,CDU/CSU,Helge Braun,"das rki hat schon von anfang an immer sehr deutlich gemacht: es gibt fälle nach meldedatum und fälle nach erkrankungsdatum. da gibt es zwei statistiken, auf die wir beide regelmäßig gucken. das halte ich auch für sehr geeignet. wir wollen ja wissen, wann die erkrankung stattgefunden hat. aber der zulauf erfolgt über das meldedatum. jetzt hat der kollege huber eine nachfrage."
