,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,12.02.2020,ID1914500100,Franziska,Giffey,SPD,Franziska Giffey,"sehr geehrter herr präsident! sehr geehrte damen und herren abgeordnete! wir sind in einer besonderen sitzungswoche, in einer besonderen zeit für die deutsche demokratie. nach den ereignissen in thüringen in der letzten woche sind viele bürgerinnen und bürger des landes in sorge um den zustand unserer demokratie, um die verlässlichkeit und stabilität unserer regierungsarbeit. es ist wichtig, dass wir ein zeichen setzen, dass diese regierungsarbeit verlässlich und stabil ist, und dass es auch einen demokratischen konsens der die regierungskoalition tragenden parteien gibt, dass eben mehrheitsbildung und regierungsbildung mit der afd ausgeschlossen sind. es ist gut, dass diese entscheidung so gefallen ist und dass sich die die regierung und die koalition tragenden parteien dazu bekannt haben. wir haben die aufgabe, unsere demokratie zu schützen, menschen zu beteiligen und dafür zu sorgen, dass der soziale zusammenhalt in unserem land erhalten bleibt. deshalb arbeitet auch das bundesfamilienministerium als gesellschaftsministerium daran, die dinge voranzutreiben, die der zivilgesellschaft und den akteuren, die sich in deutschland für die demokratie einsetzen, den rücken stärken: mit mut, mit zuversicht, mit kraft, damit das leben aller menschen, die in deutschland leben, gut und sicher gestaltet werden kann.wir bauen dafür ganz konkret in der familienpolitik auf eine gute frühkindliche bildung und eine gute betreuung der kinder in der grundschule, in der jugendarbeit. wir haben mit dem gute-kita-gesetz und dem starke-familien-gesetz wichtige schwerpunkte gesetzt. wir werden eine deutsche stiftung für engagement und ehrenamt auf den weg bringen. wir werden in diesem jahr mit der europäischen ratspräsidentschaft einen schwerpunkt auf jugend- und demokratiebildung, auf die gleichstellung der geschlechter, auf die bekämpfung der kinderarmut setzen, uns ganz klar erneut gegen gewalt an frauen, gegen gewalt an kindern und jugendlichen positionieren und für ein demokratisches land eintreten.das ist eine politik, für die die regierungsarbeit insgesamt steht. auf dieser basis würde ich ihnen heute in der regierungsbefragung zur verfügung stehen. vielen dank, frau bundesministerin. falls die afd möchte, könnte eines ihrer mitglieder die erste frage stellen. ob sie eine frage stellen wollen. sie haben es nicht gemeldet.- frau harder-kühnel, möchten sie das wort zu einer frage? wenn sie bitte die liebenswürdigkeit haben würden, dies anzumelden. danke. sie haben das wort."
2,12.02.2020,ID1914500200,Mariana Iris,Harder-Kühnel,AfD,Mariana Iris Harder-Kühnel,"frau ministerin, in der letzten woche gab es zahlreiche forderungen von spitzenpolitikern einschließlich der bundeskanzlerin, die demokratische wahl des ministerpräsidenten kemmerich durch den thüringer landtag rückgängig zu machen. als grund dafür wurde angegeben, dass auch abgeordnete der thüringischen afd-landtagsfraktion diesen mitgewählt haben. gleichzeitig gab es zahlreiche demonstrationen gegen diese wahl. es wurde auch von drohungen gegen den minister persönlich und dessen familie berichtet. können sie ausschließen, dass im rahmen des von ihrem ministerium geförderten bundesprogramms demokratie leben! vereine, organisationen oder deren mitglieder organisiert und bewusst druck ausgeübt haben, um die demokratische wahl des thüringer ministerpräsidenten durch sogenannten druck auf der straße rückgängig zu machen?"
3,12.02.2020,ID1914500300,Franziska,Giffey,SPD,Franziska Giffey,"sehr geehrte frau abgeordnete, grundsätzlich haben wir die überzeugung, dass diejenigen, die durch unsere bundesprogramme gefördert werden, sich gegen jede form der gewaltausübung stellen, egal von welcher seite. das programm demokratie leben! arbeitet dafür, demokratie zu fördern, extremismus vorzubeugen und gewalt zu bekämpfen. deshalb ist es eine klare distanzierung von jeder form von gewalt. ich finde, wir sollten an den grundfesten des programms festhalten. dafür steht auch das familienministerium. nachfrage? ja, gerne. bitte, gerne, frau kollegin."
4,12.02.2020,ID1914500400,Mariana Iris,Harder-Kühnel,AfD,Mariana Iris Harder-Kühnel,"also würden sie die förderung von vereinen und organisationen, die zur rückgängigmachung demokratischer wahlen auffordern, als verstoß gegen das neutralitätsgebot betrachten und diese förderung unverzüglich einstellen?"
5,12.02.2020,ID1914500500,Franziska,Giffey,SPD,Franziska Giffey,"wir stellen keine förderung ohne begründeten anlass unverzüglich ein. es geht darum, dass sich trägerinnen und träger im rahmen ihrer projektumsetzung auch entsprechend verhalten und ihre programme umsetzen. sollte es dort probleme geben, dann werden wir uns diese genau anschauen, aber vor dem hintergrund der programminhalte und der förderung, die auch ausgesprochen wurde. der hinter ihnen sitzende kollege hat sich zuerst gemeldet. wer ist es? herr reichardt. entschuldigung, dass ich nicht alle namen weiß. wenn ich die bemerkung machen darf: wenn der bundestag noch größer würde, würde es für die sitzungsleitung und den präsidenten noch schwieriger, die namen aller kolleginnen und kollegen präsent zu haben. herr kollege reichardt."
6,12.02.2020,ID1914500600,Martin,Reichardt,AfD,Martin Reichardt,"am . februar fand eine demonstration gegen die wahl des ministerpräsidenten in thüringen statt. laut aussagen von kevin kühnert demonstrierte dort die zivilgesellschaft. an dieser demonstration nahm auch eine gruppe namens raf roter aufbau friedrichshain teil, die in ihren einschlägigen verlautbarungen unter anderem ulrike meinhof huldigt und die angriffe auf afd- und fdp-politiker guthieß bzw. als notwendig erachtete. sehen sie hier tatsächlich die zivilgesellschaft verwirklicht, und sehen sie hier nicht die gefahr, dass durch einen herrn kühnert gewalt gegen den politischen gegner verharmlost und legitimiert wird, und sehen sie nicht auch die gefahr, dass dadurch die regierung und das, was sie hier alles gerade gesagt haben, konterkariert wird?"
7,12.02.2020,ID1914500700,Franziska,Giffey,SPD,Franziska Giffey,"sehr geehrter herr abgeordneter, wir befinden uns hier in der befragung der bundesregierung. wir sind nicht diejenigen, die die demonstrationen in der letzten woche in ihrer beteiligung zusammengestellt haben. ich kann aber für die mitglieder der sozialdemokratischen partei sagen: wir haben einen grundkonsens, dass wir uns gegen jede form von gewalt stellen. dieser grundlinie entspricht auch jedes regierungshandeln. insofern würde ich gerne zur eigentlichen inhaltlichen ausrichtung der regierungsbefragung zurückkehren. ich kann ihnen gerne weitere ausführungen zu unserer arbeit im ministerium dazu machen. danke sehr. herr kollege reichardt, möchten sie eine nachfrage stellen? sie haben das recht zur nachfrage."
8,12.02.2020,ID1914500800,Martin,Reichardt,AfD,Martin Reichardt,"ja. sie haben gesagt, dass die sozialdemokratische partei einen grundkonsens gegen gewalt hat. sind sie dann der meinung auch im namen der regierung , dass herr kühnert gegen diesen grundkonsens offensichtlich mit solchen legitimationsversuchen verstoßen hat?"
9,12.02.2020,ID1914500900,Franziska,Giffey,SPD,Franziska Giffey,"ich bin hier nicht rede und antwort stehend für herrn kühnert, sondern für die bundesregierung, und dazu habe ich ihnen bereits alles gesagt, was es zu sagen gibt. jetzt hat der kollege huber zu diesem thema eine frage und dann der kollege müller."
