,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,24.03.2021,ID1921700100,Angela,Merkel,CDU/CSU,Angela Merkel,"herr präsident! liebe kolleginnen und kollegen! meine damen und herren! ich habe heute die ministerpräsidentinnen und ministerpräsidenten der länder sowie die vorsitzenden der fraktionen des deutschen bundestages und anschließend auch die öffentlichkeit davon unterrichtet, dass ich heute vormittag entschieden habe, die notwendigen verordnungen für die zusätzliche sogenannte osterruhe, also die ruhetage am gründonnerstag und karsamstag, nicht auf den weg zu bringen, sondern sie zu stoppen. ich möchte diese entscheidung auch hier zu beginn dieser regierungsbefragung noch einmal erläutern. zunächst: die idee eines oster-shutdowns war mit bester absicht entworfen worden. wir müssen es unbedingt schaffen, die dritte welle der pandemie, in der wir uns gerade befinden, zu bremsen und umzukehren. dennoch daran kann es keinen zweifel geben war die idee der sogenannten osterruhe ein fehler. sie hatte ihre guten gründe, war aber jedenfalls in der kürze der zeit nicht gut genug umsetzbar, wenn sie überhaupt jemals so umsetzbar ist, dass aufwand und nutzen in einem halbwegs vernünftigen verhältnis stehen. viel zu viele fragen von der lohnfortzahlung durch die ausgefallenen arbeitsstunden bis zu der lage in den geschäften und betrieben können das haben die letzten stunden gezeigt jedenfalls in der kürze der zeit nicht so gelöst werden, wie es nötig wäre. um auch ein zweites klipp und klar zu sagen: dieser fehler ist einzig und allein mein fehler; denn am ende trage ich für alles die letzte verantwortung das ist qua amt so , also auch für die am montag getroffene entscheidung zur sogenannten osterruhe. ein fehler muss als fehler benannt werden, vor allem muss er korrigiert werden, und wenn möglich, hat das noch rechtzeitig zu geschehen. gleichwohl weiß ich natürlich, dass dieser gesamte vorgang zusätzliche verunsicherung ausgelöst hat. das bedauere ich zutiefst, und dafür bitte ich auch von dieser stelle noch einmal die bürgerinnen und bürger und auch sie, liebe kolleginnen und kollegen, um verzeihung. diese zusätzliche verunsicherung bedauere ich umso mehr, als wir uns dabei bleibt es leider mitten in der in dieser schärfe insbesondere durch die mutationen ausgelösten dritten welle der pandemie befinden. ich möchte deshalb einmal mehr all denen danken, die mit ihrem verhalten dazu beitragen, die dritte welle mit der tödlicheren und ansteckenderen mutation des coronavirus zu bremsen und zu stoppen. dazu bietet der beschluss mit den ministerpräsidenten vom montag auch ohne die sogenannte osterruhe einen rahmen mit der notbremse, mit der möglichkeit von regional zu entscheidenden ausgangsbegrenzungen und kontaktbeschränkungen, mit dem ausbau des testens und natürlich auch mit der sich immer weiter verstärkenden impfkampagne. ich bin zutiefst davon überzeugt: wir werden das virus gemeinsam besiegen. der weg ist hart und steinig. er ist von erfolgen, aber auch von fehlern und rückschlägen gekennzeichnet. aber das virus wird seinen schrecken verlieren. bis dahin müssen wir mit allen maßnahmen weiter alles daransetzen, dass unser gesundheitssystem der immensen belastung standhält und zugleich die so überaus großen folgen für wirtschaft, bildung, kultur und für unser ganzes zusammenleben aufgefangen werden. dabei danke ich allen, die mir persönlich genauso wie der bundesregierung insgesamt auch heute wieder ihre unterstützung angeboten haben. ich danke für ihre aufmerksamkeit und stehe jetzt für ihre fragen zur verfügung. die erste frage stellt der kollege dr. gottfried curio, afd."
2,24.03.2021,ID1921700200,Gottfried,Curio,AfD,Gottfried Curio,"laut bericht der bild vom . märz gibt rki-chef wieler an, personen mit migrationshintergrund, genauer: moslems, machten auf den coronaintensivstationen über prozent aus. er meint: das ist ein echtes problem , aber es ist ein tabu . er sieht da eine gruppe …, die die politik mit corona-warnungen überhaupt nicht erreicht . er spricht dann von moscheen und sagt weiter: da sind parallelgesellschaften mitten in unserem land. … und da kommen wir nicht rein. … diese gruppe besteht aus vier millionen menschen … das erinnert an die superspreader-events arabisch-türkischer großhochzeiten und beerdigungen, hotspots bei fastenbrechen, bei türkeireiserückkehrern. warum wird diese gruppe der regelverweigerer nicht gezielt adressiert, warum nicht mit maßnahmen gegengesteuert? ist die erzählung vom multikulti-erfolgsmodell wichtiger als die bekämpfung des virus? ist die bürger wegzusperren, geschäfte und betriebe zu ruinieren, okay, aber gewisse verursacher einmal in den blick zu nehmen, die den staat nicht respektieren, für diese regierung nicht opportun? wollen sie hier nicht eingreifen, vielleicht jetzt am gründonnerstag? frau bundeskanzlerin."
3,24.03.2021,ID1921700300,Angela,Merkel,CDU/CSU,Angela Merkel,"ich möchte mich als erstes ich glaube, im namen von vielen hier dagegen verwahren, ganze gruppen von menschen in millionenzahl in einer art und weise zu verdächtigen, weil das vollkommen inakzeptabel ist. zweitens gehen wir natürlich allen fragen, wo und wie besondere infektionsgeschehen nachzuvollziehen sind, nach. die bundesregierung informiert deshalb auch in deutscher sprache und genauso in vielen anderen sprachen. ich selber habe schon einem ausländischen oder besser türkischsprachigen medium es ist ein deutsches medium interviews gegeben. aber ein generalverdacht hilft uns hier überhaupt nicht weiter. die von ihnen zitierten zahlen, auf die herr wieler angeblich bezug genommen hat, sind vermischt zwischen zitaten von herrn wieler und scheinbaren fakten, die so überhaupt nicht benannt wurden. nachfrage, herr curio?"
4,24.03.2021,ID1921700400,Gottfried,Curio,AfD,Gottfried Curio,"vielen dank. sie glauben also ihren eigenen wissenschaftlichen beratern nicht mehr. frage zur osterruhe: wenn jetzt die fragen der lieferketten, der dringenden krankenhaustermine, der unternehmenskosten überhaupt nicht mehr bedacht werden, wenn sie sich mit ihrem kopf-durch-die-wand in ihrer eigenen politik der lockdown-verschärfung kopflos verheddern, weil sie es nicht anders kennen, obwohl es nicht greift, ist es dann nicht vielleicht nicht mehr nur eine frage von verantwortung oder verzeihung, sondern müssten sie nicht nach artikel die vertrauensfrage stellen? oder wagen sie das nicht mehr angesichts dieses koalitionspartners?"
5,24.03.2021,ID1921700500,Angela,Merkel,CDU/CSU,Angela Merkel,"ich habe meinen worten von eben nichts hinzuzufügen. die nächste frage stellt die kollegin yasmin fahimi, spd."
6,24.03.2021,ID1921700600,Yasmin,Fahimi,SPD,Yasmin Fahimi,"sehr geehrte frau bundeskanzlerin, angesichts der gerade von ihnen noch einmal bestätigten rücknahme der ruhetagsregelung zu ostern frage ich mich zusätzlich natürlich schon, welche alternativen maßnahmen sie sehen. wir alle wissen, dass wir den bürgerinnen und bürgern derzeit sehr viel abverlangen, und zwar nicht nur in form freiwilliger selbstverpflichtung, sondern eben auch in form von grundrechtseinschränkungen. gleichzeitig wissen wir um die bedeutung der testung als brücke zu einer möglichst schnellen, endgültigen impferfolgsstrategie. aber insgesamt müssen wir doch feststellen, dass wir die kontakte nicht zuletzt auch am arbeitsplatz versuchen müssen unter kontrolle zu halten. meine konkrete frage an sie lautet daher: würden sie es teilen, dass anstelle weiterer einschränkungen der grundrechte der bürgerinnen und bürger womöglich so etwas wie ausgangsbeschränkungen viel dringender es geboten wäre und es längst überfällig wäre, dass wir arbeitgeber zweimal wöchentlich zu einer testung verpflichten, anstatt auf freiwilligkeit zu setzen?"
7,24.03.2021,ID1921700700,Angela,Merkel,CDU/CSU,Angela Merkel,"ich glaube, dass es quasi fast einen paradigmenwechsel bei den uns zur verfügung stehenden tests gegeben hat. wir haben neben den pcr-tests schon eine ganze weile die antigenschnelltests. aber bei näherer betrachtung zeigt sich: trotz aller pilotversuche, trotz aller möglichkeiten, dass sie auch von nicht medizinisch geschulten, sondern nur kurz geschulten menschen durchgeführt werden können, haben sie sich letztlich nicht durchgesetzt. ich will das nicht bewerten. aber durch die selbsttests haben wir jetzt eine neue situation. für diese selbsttests werden jede woche noch weitere präparate zugelassen, sodass man in endlicher zeit darüber sprechen kann, dass sie ausreichend zur verfügung stehen. wir müssen die selbsttests jetzt erst einmal prioritär für die kitas und schulen verwenden. leider ist es auch hier heute noch nicht so, dass dort eine flächendeckende testung zweimal die woche stattfindet. wir haben zweitens mit den arbeitgeberinnen und arbeitgebern verabredet, dass sie uns bis anfang april eine statistik über die beteiligung an den tests in den betrieben vorlegen. die ist absolut notwendig. die bundesregierung hat gesagt: wenn das monitoring der arbeitgeber, aber auch unser eigenes monitoring zeigt, dass es nicht ausreicht, werden wir anfang april entscheiden, ob wir regulatorische maßnahmen im sinne der arbeitsschutzverordnung noch durchführen müssen. es wird also zeitnah erfolgen. ich halte die tests in den betrieben für außerordentlich wichtig. die bestätigung über diese tests kann dann auch verwendet werden, um bestimmte zugangsmöglichkeiten im sonstigen leben zu bekommen. das ist ein ganz wichtiger punkt. das dritte sind die testzentren, wo jedem bürger und jeder bürgerin der bundesrepublik deutschland jede woche mindestens ein test zur verfügung steht. ich will noch einmal auf die möglichkeit hinweisen, auch wenn ich meine zeit überzogen habe, dass das, was man zum beispiel jetzt in tübingen macht, überall in deutschland gemacht werden könnte dem steht nichts entgegen , wir aber ausdrücklich vereinbart haben, bestimmte einzelne testgebiete in den bundesländern auszuweisen, um das zu erproben. nachfrage? bitte."
8,24.03.2021,ID1921700800,Yasmin,Fahimi,SPD,Yasmin Fahimi,"wir reden hier aber nicht davon, dass es um das freiwillige und selbstgewählte einkaufen oder zum-friseur-gehen geht, sondern tatsächlich um eine verpflichtung, die arbeitsvertragliche grundlagen hat. deswegen stellt sich schon die frage, inwiefern wir hier nicht auch am arbeitsplatz mehr vorsorge leisten müssen. es gibt dort betriebsärzte, die das gut begleiten können. es geht also nicht nur um selbsttests, sondern tatsächlich auch um die durchführung von entsprechenden schnelltests. verstehe ich sie richtig, dass sie hier aber durchaus erwägen und zusagen, dass sie bei einer entsprechenden nicht ausreichenden wöchentlichen testung am arbeitsplatz ab april einer anderen regelung in der arbeitsschutzverordnung zustimmen würden?"
9,24.03.2021,ID1921700900,Angela,Merkel,CDU/CSU,Angela Merkel,"ich will jetzt den tag im april hier noch nicht abschließend benennen, aber in der ersten hälfte des aprils wird diese entscheidung getroffen, und wir sind bereit, auch regulatorische maßnahmen durchzuführen, wenn die beteiligung nicht ausreicht, ja. die nächste frage stellt der kollege dr. marco buschmann, fdp."
