,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,12.01.2022,ID201000100,Olaf,Scholz,SPD,Olaf Scholz,"frau präsidentin! meine damen und herren! die bundesregierung hat sich heute erneut mit dem thema beschäftigt, das uns eben auch schon bewegt hat, nämlich das thema der coronapandemie. entschuldigung, herr kanzler, jetzt unterbreche ich sie; denn sie alle, liebe kolleginnen und kollegen von der afd-fraktion, wissen, dass das eine politische aktion ist, die wir in diesem hause nicht dulden. insofern bitte ich sie, jetzt sofort die plakate herunterzunehmen, sonst muss ich sie des saales verweisen, und ich behalte mir auch vor, im zweifel ein entsprechendes ordnungsgeld für die ganze fraktion zu verhängen. bitte jetzt ziemlich zügig, übrigens auch oben auf der tribüne, und zwar alle! denn sonst werden sie wirklich des saales verwiesen. ja, das meine ich ernst. ich erwarte auch, dass die plakate nicht zwischendurch immer wieder hochgehalten werden; das sage ich auch ganz deutlich. ansonsten werden sie, wie gesagt, vom sitzungsbetrieb heute ausgeschlossen. so sind die regeln. jetzt, herr bundeskanzler, bitte ich sie, noch mal anzusetzen, sodass wir mit der befragung des bundeskanzlers beginnen können. frau präsidentin! meine damen und herren! corona ich habe es schon gesagt ist das thema, das uns alle in diesen tagen umtreibt. die bundesregierung hat sich heute erneut damit beschäftigt und deshalb die coronaschutzverordnung auf den weg gebracht. das ist allerdings nur eine teilentscheidung im rahmen vieler, vieler weiterer entscheidungen, die wir in der letzten zeit getroffen haben und die hier in diesem haus, aber auch in zusammenkünften der länder und der bundesregierung im november, im dezember und auch noch anfang januar vorbereitet worden sind. wir haben dabei entscheidungen vorbereitet, die dazu geführt haben, dass deutschland den weg durch die pandemie mit großer klarheit weitergeht. dazu gehören sehr weitreichende kontaktbeschränkungen, weitreichender als in fast allen anderen ländern der europäischen union. das gilt insbesondere, wenn man sie in der zusammenschau betrachtet. wir haben kontaktbeschränkungen im privaten bereich nicht mehr als zehn personen , und dort, wo die beteiligten nicht geschützt sind, ist es so, dass nur zwei weitere hinzukommen können. wir haben kontaktbeschränkungen im bereich von zusammenkünften mit g und g plus. wir haben jetzt neu beschlossen, dass g plus auch für den besuch von restaurants gelten soll. wir haben kontaktbeschränkungen, die die größe von veranstaltungen betreffen. das sind sehr weitreichende maßnahmen. sie haben aber auch den gewünschten effekt. denn das infektionsgeschehen, das mit der neuen omikron-variante verbunden ist, ist in deutschland bisher in ganz anderer weise als anderswo verzeichnet worden. und das ist auch auf die klaren, weitreichenden maßnahmen, die wir hier festgelegt haben, zurückzuführen. darüber hinaus haben wir in deutschland entschieden, dass wir neben dem impfen auch das boostern in einem umfang und einem ausmaß vorantreiben, wie es in anderen ländern der europäischen union nicht gleichermaßen geschieht. wir haben es geschafft, bis weihnachten millionen solcher boosterimpfungen zustande zu bringen. das war unser gemeinsames ziel. und wir arbeiten jetzt daran, weiter solche impfungen und boosterungen zu organisieren. wenn es uns gelingt, wieder auf das niveau von vor weihnachten zu kommen das ist mein ehrgeiz, wenn die ferien jetzt überall in deutschland zu ende sind und in den vielen impfzentren und durch die impfmöglichkeiten in den arztpraxen über million impfungen pro tag zustande zu bringen, dann werden wir es dadurch schaffen, einen weiteren beitrag zur bekämpfung der pandemie zu leisten. trotzdem ist eines klar und das wissen wir sehr genau : wir werden auch das infektionsgeschehen sehen, das wir in anderen ländern haben, mit mehr infektionen wegen der omikron-variante. es ist heute schon erwähnt worden: wir haben zuletzt etwa infektionen verzeichnet. und deshalb müssen wir davon ausgehen, dass höhere zahlen, wie wir sie anderswo sehen, auch hierzulande zu verzeichnen sein werden. das ist ein grund, genau diesen weg weiter zu beschreiten. und das ist ein grund das will ich an dieser stelle auch sagen , warum ich mich dafür einsetze unterstützt von vielen anderen im politischen raum, wie ich das gesehen habe, auch von den regierungschefinnen und regierungschefs der länder , dass wir in deutschland eine impfpflicht einführen. ich bin sehr dankbar, dass diese debatte hier im deutschen bundestag nun, wo er wieder zusammentritt, auch beginnt. ich hoffe, dass es eine zügige, gute beratung mit einem entsprechenden ergebnis geben wird. ich jedenfalls halte sie für notwendig und werde mich aktiv dafür einsetzen. wir entscheiden mit allem, was wir entscheiden, nicht nur über uns und nicht nur für uns allein. denn die tatsache, dass in deutschland nicht so viele geimpft sind, wie wir am anfang der impfkampagne gehofft haben, als wir noch darum gerungen haben, dass möglichst viele eine impfung überhaupt bekommen können, die tatsache, dass wir mit der impfquote nicht hoch genug gekommen sind, hat konsequenzen konsequenzen, mit denen die maßnahmen zusammenhängen, die ich eben beschrieben habe. aber auch konsequenzen, die zum beispiel bedeuten, dass wir mittel dafür bereitgestellt haben, dass krankenhäuser operationen verschieben können, damit genügend betten für coronainfizierte zur verfügung stehen. deshalb gibt es nicht die entscheidung, wo jemand sagt: mich betrifft das nicht. ich entscheide für mich. ich impfe mich nicht, und das hat keine konsequenzen für andere. doch. für unser ganzes land, für die eigenen freunde, für die nachbarn hat die tatsache, dass man jemanden anstecken könnte, eine konsequenz. zum beispiel die vielen mittel, die wir für die krankenhäuser aufwenden, damit sie platz für die infizierten haben. zum beispiel, dass andere erdulden müssen, dass ihre operationen später stattfinden, weil wir platz für coronainfizierte gemacht haben. es gibt keine entscheidung, die man nur für sich alleine trifft, und deshalb ist die impfpflicht auch richtig. heute finden erstmals seit langer zeit wieder gespräche im nato-russland-rat statt. gestern haben gespräche zwischen den usa und russland stattgefunden. es wird gespräche im rahmen der osze geben. und wir sorgen aktiv dafür, dass es wieder möglichkeiten gibt, das gesprächsformat, das normandie-format, zwischen den ländern, die das auf den weg gebracht haben, zu beleben, um die krise in der ukraine zu überwinden. das ist eine ernste bedrohung der sicherheit in europa. der truppenaufmarsch entlang der ukrainischen grenze muss uns sorge machen, und er macht mir persönlich auch sehr, sehr große sorgen. es ist etwas passiert mit der annexion der krim, nämlich dass eine eroberte sicherheit eine, die wir miteinander in europa politisch erobert haben, dass sicherheit nur gemeinsam erreicht werden kann verloren gegangen ist. denn eine grundkonstante gehörte immer dazu: die gemeinsame erklärung, dass grenzen in europa nicht mehr verschoben werden, dass die territoriale integrität der staaten ungefährdet bleibt. wir müssen zu dieser situation wieder zurückkehren. das werden wir tun, eingebettet in die europäische union und in die nato. zusammen mit unseren amerikanischen verbündeten werden wir klar dafür sorgen, dass diese dialogformate alle wieder dafür genutzt werden, dass wir den notwendigen fortschritt für sicherheit in europa erreichen. letzte bemerkung. die debatte in dieser woche über die vielen vorhaben, die die neue regierung hat, und den plan, den sie dafür hat, dass dieses ein erfolgreiches jahrzehnt wird, in dem wir die zukunftsaufgaben unseres landes anpacken, ist eine gute debatte. ich freue mich über all die diskussionen, die wir darüber führen. denn das ist ja nicht nur eine angelegenheit der regierung, der ministerinnen und minister, die hier ihre und unsere gemeinsamen pläne für unsere zukunft und für dieses jahrzehnt vorstellen. es ist eine angelegenheit des ganzen hauses und unserer ganzen republik. deshalb ist es eine gute woche für ein signal des aufbruchs. schönen dank."
2,12.01.2022,ID201000200,Thorsten,Frei,CDU/CSU,Thorsten Frei,"herr bundeskanzler, sie haben jetzt in ihren ausführungen noch einmal erwähnt, dass die impfpflicht aus ihrer sicht ein wichtiger schritt auf dem weg aus der pandemie ist. sie haben das auch begründet diese meinung kann man teilen oder auch nicht ; aber wenn der bundeskanzler in der größten krise unserer zeit sagt: das ist der weg aus der krise , dann müssen der bundeskanzler und seine regierung doch einen gesetzgebungsvorschlag dafür unterbreiten, wie man das ethisch richtig und verfassungsrechtlich korrekt machen kann. und wenn sie nicht die kraft dazu haben, einen solchen gesetzgebungsvorschlag hier in den deutschen bundestag einzubringen, wo wir ihn selbstverständlich diskutieren und darüber entscheiden und abgeordnete auch so entscheiden, wie sie es für richtig halten, dann müssen sie doch wenigstens die fragen, die aus diesem parlament gestellt werden, um ein solches thema beurteilen zu können, beantworten. das haben sie beispielsweise für unsere fraktion nicht gemacht. wir haben ihnen vor weihnachten zahlreiche fragen gestellt, die für uns essenziell sind, um dieses thema zu bearbeiten. deswegen möchte ich ihnen die frage stellen: was muss in unserem land passieren, damit sie bereit sind, in einer so entscheidenden frage die fragen der opposition und des parlaments zu beantworten?"
3,12.01.2022,ID201000300,Olaf,Scholz,SPD,Olaf Scholz,"schönen dank für ihre frage und für die gelegenheit, noch mal zu wiederholen, was im übrigen allseits bekannt ist an positionen der bundesregierung und auch des bundeskanzlers zu diesem thema. ich habe eben schon gesagt: ich halte eine impfpflicht für erforderlich. als ich das im november das erste mal gesagt habe und damit der debatte in deutschland auch eine richtung gegeben habe, die vorher nicht zu erkennen war, habe ich von vornherein zum ausdruck gebracht, dass ich es richtig fand, in einer so grundsätzlichen angelegenheit besser auf basis von anträgen aus diesem haus zu entscheiden, ohne regierung und opposition und fraktionszwänge, sondern als eine entscheidung, die die abgeordneten ganz bewusst in dieser frage anders treffen. selbstverständlich ist es so, dass die bundesregierung für diese anträge alle hilfe bereitstellt, und selbstverständlich ist es so, dass der abgeordnete olaf scholz auch eine ganz klare meinung zu dem thema hat, wie das ausfallen soll. deshalb will ich, ohne der debatte, die hier von ihnen allen geführt wird, vorzugreifen, auch sehr klar sagen, was ich für richtig halte: ich glaube, es sollte um alle erwachsenen gehen. ich persönlich glaube, dass das auch möglichst unbürokratisch und schlank geschehen sollte, dass man keine großen strukturen etablieren muss, um das zu machen das geht auch bei anderen dingen , aber dass es notwendig ist. denn ich wiederhole, was ich eben gesagt habe: mit der entscheidung, sich nicht impfen zu lassen, trifft man nicht nur eine entscheidung für sich, sondern für millionen andere. das merken wir angesichts der coronapandemie und des infektionsgeschehens ganz genau. deshalb wäre es gut, wenn neben den vielen entschlossenen und entschiedenen maßnahmen, die wir in deutschland ergriffen haben, diese maßnahme als zusätzliche am horizont fest geregelt ist, damit alle bürgerinnen und bürger sich daran orientieren können. herr frei, sie haben die möglichkeit, eine nachfrage zu stellen."
4,12.01.2022,ID201000400,Thorsten,Frei,CDU/CSU,Thorsten Frei,"gerne. dann mache ich davon gebrauch. herr bundeskanzler, sie haben ja auch der bisherigen bundesregierung angehört. wir haben im dezember hier im deutschen bundestag eine berufsbezogene impfpflicht für covid- beschlossen. können sie mir erklären, wo der unterschied zwischen der einbringung eines gesetzesvorschlags der bundesregierung damals und einer gewissensentscheidung heute liegt?"
5,12.01.2022,ID201000500,Olaf,Scholz,SPD,Olaf Scholz,"als jemand, der diesem parlament schon mehrere legislaturperioden angehört hat und auch eine ganz tolle aufgabe in diesem rahmen hatte, nämlich als erster parlamentarischer geschäftsführer einer dieser fraktionen, will ich ausdrücklich sagen: mir ist wichtig, dass jede einzelne entscheidung eine ist, bei der jeder abgeordnete für sich selber entscheidet, ob er dem komment folgen will, dass man dem mehrheitsvotum seiner fraktion folgt, oder ob er es in diesem fall anders sehen will. man muss sich das immer nur genau überlegen; das habe ich den abgeordneten, die anders abstimmen wollten als die fraktion, auch erläutert. denn auch dann trifft man eine entscheidung nicht nur für sich, sondern muss sie auch allen anderen erläutern. es gibt aber fragen, bei denen wir uns darüber verständigt haben auch in diesem parlament , dass sie von so grundlegender bedeutung sind, dass es der sache dient, wenn man einen anderen weg geht, also keinen vorschlag vonseiten der regierung macht, sondern vorschläge aus diesem hause kommen, über die dann abgestimmt wird. und dies ist einer dieser fälle, die ja gar nicht so selten sind, die aber alle, wenn wir diesen weg gegangen sind, immer zur befriedung der politischen diskussion beigetragen haben. deshalb ist mein beitrag dazu, erstens ganz vorneweg gesagt zu haben: ich bin dafür , als die meisten noch nicht dafür waren, und zweitens den weg zu öffnen für diese offene debatte. was ihre konkrete frage betrifft: was ist der unterschied? eine berufsbezogene impfpflicht ist von ganz anderer dimension als eine, die alle bürgerinnen und bürger dieses landes, zumindest alle erwachsenen, sofort trifft. man merkt ja auch an der aufgeregten debatte, worum es geht. es geht um etwas, zu dem niemand sagt: das beobachte ich im fernsehen; dazu habe ich auch eine meinung. wenn wir eine impfpflicht festsetzen, dann betrifft das jede einzelne bürgerin und jeden einzelnen bürger. dann geht es um unsere körper. deshalb ist es genau ein solcher fall, wo man diesen weg gehen sollte. es ist der richtige weg für demokratische leadership. vielen dank. normalerweise ist es so, dass nachfragen auch aus anderen fraktionen gestellt werden können. ich will im moment das will ich ganz offen sagen davon absehen, weil ich sowieso schon sehr viele anmeldungen habe. ich glaube, es wird auch dadurch sehr lebendig, dass möglichst viele fragestellerinnen und fragesteller drankommen. ich möchte alle, auch den herrn bundeskanzler, bitten, auf den berühmten roten balken zu achten. die redezeiten sollten sowohl von den fragestellerinnen und fragestellern als auch von ihnen nach möglichkeit eingehalten werden, damit möglichst viele abgeordnete zu wort kommen können. die nächste frage stellt für die spd-fraktion bernd westphal."
6,12.01.2022,ID201000600,Bernd,Westphal,SPD,Bernd Westphal,"vielen dank, frau präsidentin. sehr geehrter herr bundeskanzler, mit beginn des jahres hat deutschland die g- -präsidentschaft übernommen. mich interessiert, welche schwerpunkte sie aufseiten der bundesregierung formuliert haben, und vor allen dingen, welche schwerpunkte sie in bezug auf die transformation der wirtschaft für die g- -staaten einbringen wollen."
7,12.01.2022,ID201000700,Olaf,Scholz,SPD,Olaf Scholz,"schönen dank für die frage. in der tat, die g- -präsidentschaft ist in dieser zeit mit einer ganz großen herausforderung verbunden. wir haben uns eine sehr klare agenda vorgenommen, die wir im gespräch mit den anderen demokratischen industriestaaten verfolgen wollen, mit denen wir uns dort versammeln; denn das ist ja das, was uns als zusammenkunft auszeichnet. es geht vor allem darum, dass wir die große gesellschaftliche veränderung zustande bringen, die mit der bekämpfung des klimawandels verbunden ist. deshalb werden wir all die industriellen prozesse und die entscheidungen, die damit verbunden sind, zum großen thema dieser debatte machen. dazu gehört auch die diskussion über einen klimaklub, wie ich ihn genannt habe und wie wir ihn nennen wollen, mit dem wir erreichen wollen, dass diejenigen, die miteinander kooperieren wollen, das auch tun können. wir werden in unseren ländern ganz unterschiedliche maßnahmen ergreifen, um den klimawandel zu bekämpfen. sie alle werden auch herausforderungen für die industrie mit sich bringen. man muss sich verabreden, dass man einander nicht bekämpft, sondern in die gleiche richtung marschiert. es gibt weitere große fragepunkte, die ich wegen der kurzen zeit für die antwort hier nur skizzieren will. es geht um die frage, wie wir weiterhin corona bekämpfen können als große gemeinschaftliche aufgabe in der welt; denn wir werden das nicht nur in einem einzelnen land tun können. es geht um infrastrukturentwicklung, und es geht natürlich auch insgesamt um all die fortschrittlichen dinge, die wir in der welt auf den weg bringen müssen also viele, viele themen. vielen dank. herr westphal, sie haben die möglichkeit, eine nachfrage zu stellen."
8,12.01.2022,ID201000800,Bernd,Westphal,SPD,Bernd Westphal,"vielen dank, frau präsidentin. das nehme ich gerne wahr. gleichzeitig haben unsere französischen freunde ab januar die eu-ratspräsidentschaft übernommen. sehen sie in dieser verbindung auch synergien und vielleicht gemeinsame dinge, die man in abstimmung mit den anderen mitgliedstaaten der europäischen union in gang bringen kann?"
9,12.01.2022,ID201000900,Olaf,Scholz,SPD,Olaf Scholz,"es ist sehr gut, dass frankreich gleichzeitig mit uns diese präsidentschaft übernommen hat, weil wir dann eng kooperieren können. das haben wir uns auch fest vorgenommen bei den gesprächen, die wir ende letzten jahres schon miteinander führen konnten. wir werden insbesondere das schon angesprochene thema des klimawandels sowohl in der eu wie auch weltweit besprechen müssen. europa plant zum beispiel einen grenzausgleichsmechanismus, um seine industrie zu schützen, wenn hier in europa weitgehende maßnahmen ergriffen werden, um den klimawandel aufzuhalten. und dann ist es natürlich richtig, dass man das in die von mir schon skizzierte internationale kooperation, einen klimaklub, einbindet, damit nicht ein streit gewissermaßen um zölle stattfindet, sondern eine gemeinsame anstrengung zum aufhalten des klimawandels vorgenommen werden wird. die themen, die wir ansonsten haben, sind natürlich auch mit der pandemie verbunden: wie kriegen wir die wirtschaft der länder weiter vorangebracht? wir haben mit dem europäischen wiederaufbauprogramm eine grundlage gelegt, und die wollen wir jetzt auch für die zukunft so entwickeln, dass die länder auch nach der krise weiter vorankommen und wachsen können. vielen dank. als nächster fragesteller für die afd-fraktion tino chrupalla."
