,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,06.11.2019,ID1912300100,Heiko,Maas,SPD,Heiko Maas,"vielen dank, herr präsident. liebe kolleginnen und kollegen! meine sehr verehrten damen und herren! in den letzten tagen und wochen wird ja viel über deutsche und europäische verantwortung diskutiert. deshalb ist es vielleicht eine gute gelegenheit, auf eine region hinzuweisen, in der sowohl die deutsche als auch die europäische verantwortung gerade jetzt gefordert sind. ein gradmesser dabei wird sein, ob es uns als europäern gelingt, die unmittelbare nachbarschaft zu stabilisieren und dabei internationale partner einzubinden, aber auch, dies mit internationalen organisationen zu koordinieren. die region, auf die das zutrifft, ist nordafrika.die arabischen umbrüche von haben dort vor ort völlig unterschiedliche situationen hinterlassen. wir erleben tunesien als eine lebendige demokratie, was die dort gerade erfolgten wahlen noch einmal unter beweis gestellt haben. in libyen haben wir es mit einem zerfallenen staat zu tun, in ägypten mit einem außerordentlich straff und autoritär geführten land. dennoch muss man sagen: bei all diesen unterschieden ist diese region gerade für uns in europa außerordentlich wichtig; denn letztlich geht es darum, dass unsere sicherheit und auch unsere stabilität in europa ganz maßgeblich von der sicherheit und stabilität unserer südlichen nachbarn auch in nordafrika abhängen.tunesien ist ein erfolgsmodell des arabischen frühlings. das haben die parlaments- und die präsidentschaftswahlen jüngst noch einmal bestätigt. deshalb war es uns wichtig, der erste internationale gast des neuen staatspräsidenten saied vor ort zu sein und somit auch ein für ihn wichtiges signal der unterstützung zu senden. wir als deutschland sind der größte bilaterale partner der jungen tunesischen demokratie, und wir wollen, dass die bevölkerung auch die positiven folgen des demokratischen wandels, der dort stattfindet, spürt. deshalb fördern wir das haben wir bei unserem besuch dort noch einmal deutlich gemacht die gute regierungsführung, den aufbau und die weiterentwicklung des rechtsstaates und auch der sicherheitskräfte. wir wollen auch darüber haben wir ebenfalls gesprochen investitionen der deutschen wirtschaft in tunesien unterstützen; denn die wohlstandsentwicklung ist für die bevölkerung von ganz besonderer bedeutung.ganz anders ist die lage in libyen. sie alle wissen, dass der innerlibysche konflikt längst zu einem stellvertreterkrieg geworden ist. nachdem es in der vergangenheit waffenstillstände gegeben hat, wird seit april dieses jahres kein waffenstillstand mehr akzeptiert. es sprechen die waffen. das macht die lage vor ort außerordentlich schwierig. es wird letztlich darum gehen, eine politische lösung für diesen konflikt zu finden. es gab in der vergangenheit eine vielzahl von libyen-konferenzen in paris, in palermo, in abu dhabi , keine hat aber auch nur annähernd substanziellen erfolg gebracht. deshalb hat man sich auf dem g- -gipfel in biarritz darauf verständigt, eine neue politische initiative zu starten, und zwar eine, die von deutschland geführt wird und die etwas anders aufgebaut ist als die, die es bisher gegeben hat. seitdem haben mehrere treffen stattgefunden, die das außenministerium zusammen mit dem bundeskanzleramt organisiert hat, insbesondere mit den ländern aus der region, die an diesem konflikt beteiligt sind, indem sie zum beispiel eine der beiden seiten unterstützen.die herangehensweise beruht darauf, dass wir gesagt haben: wir wollen diese sogenannten spoiler erst einbinden und so die voraussetzungen dafür schaffen, dass waffenlieferungen unterbunden werden, dass es ein waffenembargo gibt, damit endlich wieder ein waffenstillstand verabredet wird und damit die grundlage geschaffen wird, um den politischen prozess wieder aufzunehmen. das ganze wird mittlerweile als berliner prozess bezeichnet. es ist in libyen, aber auch in den nachbarstaaten als ein außerordentlich hoffnungsvolles zeichen aufgenommen worden, dass sich die internationale staatengemeinschaft unter der führung von deutschland daran beteiligt, endlich frieden in libyen herzustellen, dann auch zu gewährleisten und mit einem entsprechenden friedensprozess zu begleiten. dieser soll mit einem friedensvertrag abgeschlossen werden und letztlich unter der ägide der vn vor ort langfristig gesichert werden.dafür ist es notwendig gewesen, auch mit ägypten zu sprechen, sowohl mit staatspräsident el-sisi als auch mit außenminister shoukry; denn ägypten ist als unterstützer einer seite in diesem konflikt dabei außerordentlich wichtig. als wir in kairo gewesen sind, haben wir es allerdings nicht unterlassen, auch noch einmal darauf hinzuweisen, dass es eigentlich im ureigenen interesse der ägyptischen führung liegen muss, dass die freiheits- und bürgerrechte der ägypterinnen und ägypter besser gewährleistet werden, als es zurzeit der fall ist. alles andere wird nach unserer einschätzung dazu führen je nachdem, wie die wirtschaftliche entwicklung in diesem land sein wird , dass es sehr schnell wieder unzufriedenheit geben wird, die politische stabilität untergraben wird und wir letztlich einen weiteren konfliktherd in der region haben werden, den wir aber nicht brauchen.insofern ist diese initiative, der sogenannte berliner prozess, darauf ausgerichtet, eine politische lösung für den libyen-konflikt zu finden. dies wird von deutschland nicht nur moderiert, sondern auch organisiert. dafür setzen wir uns mit den ländern der region ins benehmen und führen diesen prozess in zusammenarbeit mit dem sonderbeauftragten der vereinten nationen salamé seit einigen wochen durch. wir hoffen, in absehbarer zeit einen gipfel abzuhalten, an dem die beteiligten staaten teilnehmen und der die voraussetzung schaffen soll, den friedensprozess in libyen endlich wieder aufs gleis zu bringen.herzlichen dank. vielen dank, herr bundesminister. die erste frage stellt der kollege hampel, afd."
2,06.11.2019,ID1912300200,Armin-Paulus,Hampel,AfD,Armin-Paulus Hampel,"vielen dank, herr präsident. herr außenminister, sie haben in einem artikel, der dieser tage in ländern veröffentlicht wurde, des mauerfalls vor jahren gedacht. in diesem artikel wird das geschehen von damals ohne einen wichtigen partner dargestellt, nämlich die vereinigten staaten von amerika. ich war damals als parlamentskorrespondent in bonn und kann mich gut erinnern, dass es einer der großen amerikanischen präsidenten war, ronald reagan, der in berlin gorbatschow aufgefordert hat: mr. gorbachev, tear down this wall! ich kann mich an james baker, den damaligen amerikanischen außenminister, erinnern, der maßgeblich mit seinem plazet zu einem ja der usa zur deutschen wiedervereinigung beigetragen hat.meine frage: wie beurteilen sie persönlich den anteil der vereinigten staaten von amerika an der deutschen wiedervereinigung?"
3,06.11.2019,ID1912300300,Heiko,Maas,SPD,Heiko Maas,"herr abgeordneter hampel, ich befürchte, sie haben den artikel nicht ganz zu ende gelesen. denn in dem artikel wird ausdrücklich darauf bezug genommen, dass die wiedervereinigung deutschlands und der fall der berliner mauer vor allen dingen auch den westlichen bündnispartnern zu verdanken sind. dazu gehören natürlich an allererster stelle die vereinigten staaten. das ist dort deutlich zum ausdruck gebracht worden. das tun wir im übrigen im rahmen der feierlichkeiten, die jetzt am . november stattfinden, auch an vielen anderen stellen. das ist in diesem artikel alles andere als unterschlagen worden.dieser artikel hatte allerdings auch den sinn deshalb ist er auch in vielen europäischen staaten veröffentlicht worden , noch einmal darauf hinzuweisen, dass staaten wie etwa ungarn oder unsere freunde in prag ganz wesentlich den weg geebnet haben für den fall der mauer und damit auch für die wiedervereinigung.insofern sind beide aspekte in diesem artikel gewürdigt worden. ich würde sie bitten, das zur kenntnis zu nehmen. nachfrage, herr kollege hampel?"
4,06.11.2019,ID1912300400,Armin-Paulus,Hampel,AfD,Armin-Paulus Hampel,"herr minister, wenn sie allgemein den westen erwähnen, darf ich sie vielleicht geschichtlich belehren, dass ich mich gut erinnere, dass françois mitterrand von der deutschen vereinigung nicht gerade begeistert und margret thatcher einer der heftigsten gegner helmut kohls beim wiedervereinigungsprozess war. meinen sie in der tat, es reicht aus, die amerikaner mal pauschal als den westen zu bezeichnen und die historische beteiligung an der deutschen wiedervereinigung so zu negieren, oder gedenken sie, demnächst in die usa zu reisen, um wenigstens ein bisschen den schaden wieder gutzumachen, den sie angerichtet haben?"
5,06.11.2019,ID1912300500,Heiko,Maas,SPD,Heiko Maas,"herr abgeordneter hampel, ich kann sie nur erneut darauf hinweisen, dass das in diesem artikel der fall gewesen ist und dass es viele andere verlautbarungen und veröffentlichungen gibt, in denen darauf auch bezug genommen wurde.wir haben gerade ein deutschlandjahr in den vereinigten staaten durchgeführt mit über veranstaltungen in vielen teilen der vereinigten staaten. dort hat auch das thema wiedervereinigung eine große rolle gespielt. in vielen veranstaltungen ist unsere dankbarkeit gegenüber den amerikanischen freundinnen und freunden zum ausdruck gebracht worden.ja, ich bin fest davon überzeugt, dass die vereinigten staaten ein teil des sogenannten westens sind und es auch bleiben werden und sich deshalb mit diesen worten auch unmittelbar angesprochen fühlen dürfen. danke sehr. die nächste frage stellt die kollegin manderla, cdu/csu."
6,06.11.2019,ID1912300600,Gisela,Manderla,CDU/CSU,Gisela Manderla,"herr minister maas, sie haben geschildert, was in libyen passiert, was in ägypten passiert, aber seit einigen wochen beschäftigen wir uns natürlich mit den traurigen ereignissen in nordsyrien. unsere verteidigungsministerin hat den vorschlag einer sicherheitszone gemacht. sie haben in einer gemeinsamen presseerklärung mit ihrem türkischen amtskollegen cavusoglu zu diesem vorstoß gesagt ich zitiere : überall wird uns gesagt, das sei kein realistischer vorschlag . die frage ist: was meinen sie mit überall , und wer hat es ihnen gesagt? können sie bitte diese aussage konkretisieren?"
7,06.11.2019,ID1912300700,Heiko,Maas,SPD,Heiko Maas,"sehr geehrte frau kollegin, zunächst einmal will ich darauf hinweisen, dass es keine gemeinsame schriftliche erklärung des türkischen außenministers und mir gibt, sondern lediglich eine pressekonferenz stattgefunden hat anlässlich meines besuches in ankara. dort ist auch der türkische kollege auf dieses thema angesprochen worden, und er hat seine meinung dazu gesagt.wir haben in der vergangenheit mit vielen europäischen partnern, aber auch mit unseren transatlantischen partnern gesprochen. all diese gespräche werden fortgesetzt. wichtig ist für uns der jetzt begonnene politische prozess in syrien. vor wenigen tagen hat zum ersten mal das sogenannte verfassungskomitee getagt. es ist keine einfache operation gewesen, erstmalig vertreter des assad-regimes, der opposition und unterschiedlicher gesellschaftlicher gruppen an einen tisch zusammenzubringen. in diesem verfassungskonvent soll eine verfassungsreform erarbeitet werden. am schluss sollen demokratische wahlen in syrien stehen. das sind die prioritäten, mit denen wir uns im moment auseinandersetzen. das halte ich für außerordentlich wichtig, um eine dauerhafte lösung in syrien herbeizuführen, die im übrigen auch die grundlage dafür schafft, dass die vielen bürgerkriegsflüchtlinge, nicht nur bei uns, sondern auch im libanon oder in jordanien, eine rückkehrperspektive haben. damit haben wir uns beschäftigt.der hauptteil der gespräche in ankara ist insbesondere die forderung deutschlands gewesen, dass sich die türkei wieder aus dem -kilometer-streifen zurückzieht und dass keine flüchtlinge aus der türkei gegen ihren willen dorthin verbracht werden. das habe ich deutlich gemacht. das ist der schwerpunkt des gespräches gewesen, und das ist so auf der pressekonferenz auch verlautbart worden. vielen dank, herr bundesaußenminister. sie haben richtig verstanden: gelegentlich ist mein räuspern ein regierungsfreundlicher hinweis, dass dort oben eine ampel leuchtet. möchten sie eine nachfrage stellen, frau kollegin manderla?"
8,06.11.2019,ID1912300800,Gisela,Manderla,CDU/CSU,Gisela Manderla,"ja, ich versuche es zumindest. ihre ausführungen finde ich durchaus sehr vernünftig und die ziele erstrebenswert, aber meine frage nach dem überall und danach, wer sie darauf angesprochen hat, wer ihnen das gesagt hat, haben sie nicht beantwortet, herr minister."
9,06.11.2019,ID1912300900,Heiko,Maas,SPD,Heiko Maas,"das sind ganz viele. das sind in erster linie natürlich unsere europäischen partner. wir haben aber auch mit den amerikanischen freunden darüber gesprochen, wir haben mit den franzosen darüber gesprochen, wir haben mit den briten darüber gesprochen, die alle mehr informationen darüber wollen. mit diesen informationen werden sie vom verteidigungsministerium auch stück für stück versorgt. allerdings haben auch alle diese länder noch einmal darauf hingewiesen, dass wir insbesondere nach den vereinbarungen, die es in sotschi zwischen der türkei und präsident putin gegeben hat, jetzt den politischen prozess, der in syrien begonnen hat, vorantreiben müssen, dass derartige sicherheitspolitische fragen möglicherweise noch einmal zur diskussion gestellt werden, es aber im moment auch anderen in erster linie darum geht, den politischen prozess in syrien abzusichern. zum gleichen thema würde gerne die kollegin sommer, die linke, eine frage stellen."
