,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,11.04.2019,ID199500100,Claudia,Schmidtke,CDU/CSU,Claudia Schmidtke,"herr präsident! sehr geehrte damen und herren! aldous huxley beschrieb in den -jahren in seinem roman brave new world bereits die pränatale biologische einwirkung auf die menschen: fantasie eines autors, unerreichbare fiktion. wir wussten und fürchteten, dass der fortschritt uns irgendwann in die lage versetzen würde, den humangenetischen code noch vor der geburt zu lesen, zu analysieren und zu verändern. die nichtinvasive pränataldiagnostik, um die es heute geht, verändert kein einziges chromosom und führt uns doch zu der frage: was ist für uns leben? es ist vor allem nicht disponibel. was es lebenswert macht, sind gerade die vielfalt, die überraschung, das nicht perfekte. diese überzeugung, meine damen und herren, ist keine glaubensfrage; in diesem haus ist sie verpflichtung. sie steht im artikel unseres grundgesetzes. es ist die unantastbare würde des menschen. doch wie so oft: ethische fragestellungen sind nicht schwarz-weiß; sie sind komplex. da ist zunächst die tatsache, dass die untersuchungen, über die wir heute sprechen, bereits angewendet werden. kein gesetz einer globalisierten, digitalisierten welt kann sie wieder vom markt nehmen. da ist zum zweiten die erkenntnis, dass die bereits seit jahrzehnten solidarisch finanzierten alternativen wie die amniozentese mit risiken für das leben des ungeborenen kindes einhergehen. bei nur fällen gibt es mindestens ein totes kind, das gesund hätte aufwachsen können. bei einem diagnostikverfahren! dieses risiko wollten wir, die politik, senken. das bmbf förderte erfolgreich die entwicklung der bluttests, über die wir heute sprechen. wir sehen, dass unsere neuen fähigkeiten der pränatalen diagnostik und die fiktive brave new world eben nicht zwei seiten derselben medaille sind. wenn wir heute andere grenzen bei dieser nichtinvasiven diagnostik ziehen als bei riskanter diagnostik, so wäre das weder rational noch ethisch und medizinisch erst recht nicht zu erklären. und doch müssen wir uns mit dem thema befassen. wir müssen die gelegenheit nutzen, für das leben in all seiner vielfalt zu werben. wir müssen stärker als bisher zeigen, was für ein wunderbares geschenk kinder mit downsyndrom für unsere welt sind. viele medien haben die debatte in den vergangenen wochen zum anlass für geschichten genommen. hierfür möchte ich ihnen danken. danken möchte ich auch der fdp-fraktion, und zwar dafür, dass sie einen unterirdisch illustrierten tweet zum thema gelöscht und sich dafür entschuldigt hat. besser wäre es allerdings gewesen, wir hätten ihn gar nicht erst gesehen. die debatte zeigt einen zentralen vorteil auf, den eine kostenübernahme mit sich bringen kann. auf eine einbindung der bluttests in psychosoziale beratung können wir im rahmen der kostenübernahme bestehen, bei der nutzung von angeboten außerhalb unseres gesundheitssystems nicht. wir als gesellschaft müssen fehlentwicklungen verhindern. für die atmosphäre, die das garantiert, haben wir zu sorgen. mit der frage der kostenübernahme stehen wir also am ende lediglich vor der entscheidung, ob wir die werdenden eltern mit ihrem gekauften ergebnis alleinlassen oder verantwortungsvoll einbinden. ich bin für die einbindung. danke sehr. nächster redner ist der kollege dr. axel gehrke, afd."
2,11.04.2019,ID199500200,Axel,Gehrke,AfD,Axel Gehrke,"herr präsident! meine sehr verehrten damen und herren! anlass zu dieser debatte war offenbar die vom gemeinsamen bundesausschuss zu entscheidende frage, ob ein neues, aber schon seit bekanntes und bewährtes molekulargenetisches testverfahren auf trisomie , besser bekannt als downsyndrom , als kassenleistung anerkannt werden soll. dazu muss man wissen, dass dieses neue verfahren ein risikobehaftetes, aber bereits seit zugelassenes und von der gkv auch bezahltes verfahren, die sogenannte fruchtwasseranalyse, als routineverfahren ersetzen soll. diese ist schon seit über jahren bestandteil der mutterschafts-richtlinien und seitdem problemlos bei risikoschwangerschaften als kassenleistung anerkannt. also: den untergang des abendlandes zu befürchten, nur weil ein neues, risikoarmes verfahren ein altes, risikobehaftetes mit zusätzlich besserer diagnostischer aussagekraft und dann noch kostengünstiger ersetzen soll, geht schon mal an der gegebenen realität vorbei. deswegen ist zunächst festzustellen: erstens. es geht im gegensatz zu allen wilden diskussionen nicht um die einführung eines neuen testverfahrens. zweitens. es geht auch nicht darum, ein screening-programm oder eine rasterfahndung zu schaffen. denn voraussetzung ist nach wie vor die medizinische feststellung einer risikoschwangerschaft. drittens. schon gar nicht geht es um genmanipulation. genetische bluttests wollen veränderte oder krankhafte gene erkennen. genmanipulationen wollen gene verändern. und genau das ist durch diese tests nicht möglich und wird es auch nie sein. alle diskussionen um designerbabys, blonde haare und blaue augen erübrigen sich hier, zumindest unter dem titel dieser debatte. die heutige diskussion eröffnet zwei richtungen, erstens die erörterung der frage, ob dieser neue, risikoärmere test genauso von der gesetzlichen krankenkasse bezahlt werden soll wie die fruchtwasseranalyse, und zweitens die grundsätzliche ethische frage, was passiert, wenn eine frau durch diesen test ob alt oder neu erfährt, dass sie mit hoher wahrscheinlichkeit ein kind mit trisomie bekommen wird. dazu sagten die grünen bereits in der debatte zur abtreibung ich zitiere kerstin müller : frauen müssen endlich selbst entscheiden können, ob sie kinder haben wollen oder nicht ohne zwangsberatung und ohne strafrechtliche sanktion. das ist letztendlich der weg, den § strafgesetzbuch ohne wenn und aber aufzugeben, und diesen weg werden wir von der afd mit sicherheit nicht mitgehen. solange der gesetzgeber keine klarheit zur beibehaltung des § gibt, ist es scheinheilig, über etwaige ethische konsequenzen eines bei risikoschwangerschaften anzuwendenden tests zu diskutieren. pro jahr werden bis zu bis fruchtwasseruntersuchungen hören sie gerne zu! zulasten der gkv vorgenommen. das risiko einer dadurch ausgelösten fehlgeburt wird auf zwischen , und prozent taxiert. das heißt, dass durch diese untersuchung pro jahr circa bis mütter ihr kind verlieren, und zwar unabhängig davon, ob eine trisomie festgestellt wird oder nicht. wer hier im plenum, meine damen und herren, will es verantworten, diesen neuen, risikolosen test bei risikoschwangerschaften nicht als regelleistung anerkennen zu lassen, zumal bei risikoschwangerschaften nicht nur das kind, sondern auch die mutter per se bereits höher gefährdet ist als normalgebärende? dieser test, meine damen und herren, muss regelleistung werden. interessant ist aber auch, dass nach vorliegenden berichten jedes jahr etwa untersuchungen als selbstzahlerleistungen durchgeführt werden, das heißt, ohne dass vorher eine risikoschwangerschaft festgestellt wurde. dies zeigt das hohe informationsbedürfnis der werdenden eltern über das ungeborene kind. wer das geld hat, macht bereits seit jahren diesen neuen test. der humangenetiker zerres, der schon länger auf diesem gebiet forscht, glaubt nicht, dass es dadurch zu einer höheren zahl von abtreibungen gekommen ist. schwierig ist allein die entscheidungsfindung der mutter, wie sie mit dem wissen umgehen soll, wenn ihr von den grünen und der spd seit zugerufen wird: du allein entscheidest! du kannst sorglos, am besten noch bis zum neunten monat, abtreiben! wenn du nicht willst, musst du kein kind bekommen! dadurch, und nur dadurch, meine damen und herren, wird druck auf diejenigen mütter aufgebaut, die auch auf die rechte ihres ungeborenen kindes achten und nicht nur auf ihre eigenen rechte. nicht die frage der zulassung eines risikolosen tests als kassenleistung bringt schwierigkeiten; die politische wertschätzung ungeborenen kindern gegenüber bringt schwierigkeiten. da brauchen wir, herr kollege lauterbach, auch kein neues gremium aus wissenschaftlern und ethikern; wir brauchen politiker, die sich zu den geistern bekennen, die sie gerufen haben. wir leben heute in einem land, das nicht nur toleriert, sondern politisch sogar propagiert, dass sich frauen gegen ein kind entscheiden. herr kollege dr. gehrke, ich komme zum schluss. sie sind am ende ihrer redezeit. bitte beenden sie ihre rede. wir sind gegen die tests danke sehr. liebe kolleginnen und kollegen, es ist auch vereinbart worden das habe ich versäumt zu sagen , dass zwei redebeiträge zusammengelegt werden können. mir ist gesagt worden, es sei vereinbart worden. ich bin jetzt auch so verfahren. ich füge aber hinzu, herr kollege baumann: das heißt natürlich: sie hatten jetzt ihre redebeiträge für zwei runden. sie kommen erst in der übernächsten runde wieder dran. das ist logisch. gut. damit ist der nächste redner dr. karl lauterbach."
3,11.04.2019,ID199500300,Karl,Lauterbach,SPD,Karl Lauterbach,"herr präsident! meine sehr verehrten damen und herren! ich möchte mich zunächst einmal ganz herzlich dafür bedanken, dass wir diese debatte heute haben, die wir respektvoll, auch mit respekt vor der position der anderen, führen werden. davon wird uns auch der beitrag, den wir gerade gehört haben, nicht abhalten. es ist für mich sehr wichtig, das in den vordergrund zu stellen. ich respektiere auch die positionen aller, die eine andere position verteidigen als ich. ich bin für den test und will das kurz medizinisch und dann ethisch begründen. medizinisch ist die lage folgende: wir haben derzeit ein routineverfahren. wir machen einen screening-test. dann schauen wir uns die hautfalten des kindes an. wir machen einen bluttest, der mit genen nichts zu tun hat. auch der zustand der schwangerschaft wird betrachtet. das machen wir bei fast allen frauen. wir sehen dann, ob das risiko einer trisomie vorliegt. das problem, auch für die frau, ist bei diesem test, der routinemäßig gemacht wird, dass er in sehr vielen fällen falsch positiv ist; das heißt, man hat den verdacht auf downsyndrom, der dann aber nicht zutrifft. dann kommt die amniozentese. die amniozentese zeigt aber bei von verdachtsfällen, dass kein downsyndrom vorliegt. somit hat man -mal eine amniozentese gemacht und findet nur einen wirklichen fall. dazu kommt das risiko von : bis : , dass das kind durch den eingriff selbst stirbt, obwohl es nie gefährdet war. das ist das problem bei dem jetzigen verfahren. der neue test sucht nach dna-schnipseln des kindes im blute der mutter. da kann man sehr genau sagen: wenn dieser test negativ ist, also wenn sich nichts zeigt, dann liegt diese krankheit bzw. diese behinderung es ist keine krankheit auch so gut wie nie vor. ich kann somit die behinderung ausschließen. wenn der test, den man bei einer frau gemacht hat, positiv ist, dann ist die wahrscheinlichkeit sehr hoch, dass diese behinderung tatsächlich vorliegt. der test ist medizinisch gesprochen also schlicht und ergreifend viel besser. daher nehmen alle, die den test angeboten bekommen haben, wenn das richtig erklärt worden ist, den test. jetzt ist aber die ethische frage, wenn das medizinisch so eindeutig ist: kann ich den besseren test frauen vorenthalten und ihnen die gefährliche anmiozentese zumuten, wenn sie das geld nicht haben? darauf ist meine klare antwort als ethiker: das können wir nicht. das können auch wir ärzte nicht. wir können diesen frauen nicht sagen, aus welchen gründen auch immer: den besseren test, den wir bei uns machen würden, bei unseren frauen, bei unseren lebenspartnerinnen, den können wir ihnen nicht anbieten, weil sie das geld nicht haben. das ist aus meiner sicht falsch. wir werden sehr viele dieser tests bekommen. wir werden tests auf fast jede erdenkliche genetische erkrankung bekommen. diese sind in vorbereitung. deswegen brauchen wir ein gremium; das müssen ethiker, wissenschaftler, soziologen, psychologen sein. dieser test ist eindeutig; zu anderen tests habe ich eine andere meinung. dazu brauchen wir ein neues verfahren und ein neues gremium. vielen dank. christine aschenberg-dugnus, fdp, ist die nächste rednerin."
4,11.04.2019,ID199500400,Christine,Aschenberg-Dugnus,FDP,Christine Aschenberg-Dugnus,"sehr geehrter herr präsident! liebe kolleginnen und kollegen! ich begrüße unsere debatte heute hier im deutschen bundestag ausdrücklich, weil wir eine breite gesellschaftliche diskussion darüber brauchen, wie wir mit vorgeburtlicher diagnostik umgehen wollen. dieses thema wird uns auch noch weiter begleiten; denn bei jeder neuen wissenschaftlichen möglichkeit müssen wir uns wieder die frage stellen, ob und welche grenzen wir uns setzen wollen. anstoß für die heutige debatte ist die frage, ob eine nichtinvasive pränataldiagnostik bei einer entsprechenden indikation von der krankenkasse erstattet wird. ich setze mich dafür ein, dass der bluttest kassenleistung werden muss, aber, meine damen und herren, nicht als flächendeckendes angebot der gesetzlichen krankenversicherung; denn ich möchte keine massenuntersuchung, kein screening auf trisomie . eine fruchtwasseruntersuchung wird derzeit von der gesetzlichen krankenversicherung bezahlt bei entsprechender indikation. das risiko einer fehlgeburt ist dabei allerdings groß. ich kann das selbst beurteilen. vor jahren galt ich als risikoschwangere und stand vor der frage: mache ich diesen test oder nicht? für mich besteht in der jetzigen situation ein widerspruch: wie kann es sein, dass die krankenkasse einen gefährlichen eingriff bezahlt und den risikofreien bluttest nicht? das würde bedeuten, dass der risikolose bluttest nur den frauen zur verfügung steht, die ihn sich leisten können, die also das geld dafür haben. ich finde, die finanzielle situation darf bei so einer frage absolut nicht entscheidend sein. jede frau muss diskriminierungsfrei entscheiden können, ob sie einen test auf trisomie , oder vornimmt, und vor allen dingen, wie sie dann mit dem ergebnis umgeht. die entscheidung einer schwangeren, einen test vornehmen zu lassen oder nicht, kann immer nur eine individuelle entscheidung sein, bei der die politik lediglich den rahmen setzt, aber nicht die entscheidung selbst vorgibt. es gibt bei dieser frage auch kein richtig oder falsch. es existiert in gleichem maße ein recht auf wissen wie ein recht auf nichtwissen. dazu benötigt die schwangere aber beratung, die sie dabei unterstützt, eine verantwortungsvolle und bewusste entscheidung zu treffen ohne sozialen druck, in welche richtung auch immer, und das ist das entscheidende dabei. daher muss vor einem bluttest und natürlich auch nach vorliegen des ergebnisses immer eine ärztliche beratung stattfinden. meine damen und herren, die beratung muss auch beinhalten, dass ein leben mit einem downsyndromkind sehr erfüllend ist. das können ihnen viele eltern bestätigen. es geht auch darum, wie wir als gesellschaft mit krankheit und behinderung umgehen. frau kollegin, auch ihre drei minuten redezeit sind vorüber. kommen sie bitte zum ende. vielen dank. das können wir nicht gesetzlich normieren, sondern müssen es leben, und dafür ist diese debatte gut und richtig. vielen dank. cornelia möhring, die linke, ist die nächste rednerin."
5,11.04.2019,ID199500500,Cornelia,Möhring,DIE LINKE,Cornelia Möhring,"vielen dank. herr präsident! liebe kolleginnen und kollegen! diese debatte wirft tatsächlich einige fragen auf, die nicht einfach mit ja oder nein zu beantworten sind. für mich waren in der annäherung dafür zwei grundsätze wichtig. der erste: menschliches leben darf keine unterschiedliche wertigkeit haben. der zweite: das selbstbestimmungsrecht der frauen über ihren körper gilt zu jeder zeit und ohne einschränkungen. frauen dürfen aus keinem grund gezwungen werden, eine schwangerschaft fortzusetzen, wenn sie das nicht wollen. ich denke, wir müssen aufpassen, dass wir diese gegensätze nicht gegeneinander ausspielen. denn eine inklusive gesellschaft braucht selbstbestimmung. die frage nach der kassenleistung finde ich hingegen relativ einfach zu beantworten. ich betone, dass es dabei nicht um eine regelleistung oder das gießkannenprinzip geht. deshalb: eine untersuchung ohne risiko für fötus und schwangere ist deutlich besser als eine mit risiko. also sollte sie auch für alle bezahlt werden; sonst bleiben frauen und paare mit geringem einkommen benachteiligt. es geht aber nun mal um mehr als um eine kassenleistung. pro familia berichtet eindrucksvoll aus der beratungspraxis, wie schwer die entscheidung für die werdenden eltern ist. in einer stellungnahme zum bluttest heißt es zitat : sie hadern mit einer entscheidung, die eigentlich nicht zu treffen ist. sich gegen das eigene wunschkind oder für ein leben mit einem kind mit behinderung zu entscheiden, ist ein kaum auflösbarer konflikt. liebe kolleginnen und kollegen, ich glaube, es ist auch deshalb ein kaum auflösbarer konflikt, weil unsere gesellschaft eben noch nicht so inklusiv ist, wie sie sein sollte, weil umfassende teilhabe nicht gesichert ist und die notwendige unterstützung für eltern und auch für alleinerziehende nicht gewährleistet ist. ich finde es deshalb nachvollziehbar, dass es die angst gibt, in wirtschaftliche not zu geraten, sozial isoliert zu sein oder vielleicht die unterstützung für ein eventuell pflegebedürftiges kind nicht zeitlebens absichern zu können. eine behinderung ist in deutschland nun mal immer noch ein armutsrisiko, und das müssen wir abstellen. eine gesellschaft hat nicht zu entscheiden, ob eine frau ein kind bekommt oder nicht. eine gesellschaft hat auch erst recht nicht festzulegen, welches kind das sein darf. aber eine gesellschaft hat die bedingungen zu schaffen, um allen menschen und künftigen kindern ein gutes leben in ihrer ganzen vielfalt zu ermöglichen, bedingungen, unter denen frauen und paare eine selbstbestimmte entscheidung treffen können im kontext von pränataldiagnostik und dennoch orientiert an vielfalt und menschlichkeit und nicht an produktivität und leistungsfähigkeit, auch nicht an vorgegebene normen, wie ein mensch in unserer gesellschaft zu sein hat. genau darüber möchte ich mit ihnen diskutieren. vielen dank. corinna rüffer, bündnis /die grünen, ist die nächste rednerin."
6,11.04.2019,ID199500600,Corinna,Rüffer,BÜNDNIS 90/DIE GRÜNEN,Corinna Rüffer,"sehr geehrter herr präsident! sehr geehrte damen und herren! ein ganz warmes willkommen gerade heute an die gäste auf den tribünen! wir stehen am anfang einer entwicklung, die wir gerade noch steuern können. ein tropfen blut soll in diesem fall auskunft darüber geben, ob ein zukünftiges kind mit dem sogenannten downsyndrom geboren werden würde. wir wissen: ganz viele andere tests stehen vor der zulassung. das heißt, wir reden nicht nur über trisomie . reden wir heute über eine soziale frage, wie manche behaupten? ich finde, nein. das gesundheitssystem ist dafür da, menschen zu heilen. dieser test kann nicht dazu dienen, zu heilen, weil das downsyndrom eben keine krankheit ist. man kann es nicht heilen, und man sollte es auch nicht. wozu dient der test dann? er dient in aller regel machen wir uns nichts vor! der selektion. die allermeisten föten werden abgetrieben, wenn vermutet wird, dass das zukünftige kind mit trisomie auf die welt kommen würde. es ist sehr schade, dass heute niemand mit trisomie von hier aus den eigenen standpunkt vertreten kann. leider befinden wir uns erneut in einem diskurs, der weitgehend über die köpfe der betroffenen hinweg geführt wird. in diesem diskurs gibt es einen aspekt, den ich für besonders relevant halte: den der selbstbestimmung. was sind ihre bedingungen und voraussetzungen? ist selbstbestimmung unabhängig von gesellschaftlichen rahmenbedingungen und erwartungen denkbar? warum entscheiden sich so viele frauen nach einem in anführungszeichen positiven testergebnis für eine abtreibung, obwohl sie zuvor grundsätzlich ja zum kind gesagt haben? um mit natalie dedreux zu sprechen sie hat eine erfolgreiche petition auf den weg gebracht und mit einer klugen frage die kanzlerin ziemlich in die bredouille gebracht : warum habt ihr angst vor uns? ich habe mit vielen menschen gesprochen, viele menschen kennengelernt, die mir ihre sehr persönlichen sichtweisen geschildert haben. es sind lebensgeschichten, die oftmals belegen, dass selbstbestimmung keine einfache oder eindimensionale sache ist, dass sich perspektiven verändern. ich rede von menschen, die mich gebeten haben, sie heute zu erwähnen, die sie wissen lassen möchten, dass sie unendlich dankbar dafür sind, dass sie nicht gewusst haben, dass sie nicht wissen mussten, die sich sicher sind, dass sie sich aus sorge vor überforderung gegen ihr kind entschieden hätten. sehr geehrte damen und herren, wir leben in einer gesellschaft, die leider immer noch außerordentlich ungeübt ist im umgang mit behinderungen. dafür ist sie geübt in der erwartung nach leistungsfähigkeit und gesundheit. diese erwartung lastet schwer auf den schultern von schwangeren frauen. sie lastet schwer auf den schultern von menschen mit behinderungen. lassen sie uns diese debatte zum anlass nehmen, natalie dedreux, oskar schenck, arthur hackenthal und all den anderen zuzurufen frau kollegin rüffer, auch ihre drei minuten sind vorüber. ich komme zum ende : wir haben keine angst vor ihnen. bitte beenden sie jetzt ihre rede. das mikrofon ist schon abgeschaltet. frau rüffer, das mikrofon ist abgeschaltet. man hört sie gar nicht mehr. das tut mir leid. wilfried oellers, cdu/csu, ist der nächste redner."
7,11.04.2019,ID199500700,Wilfried,Oellers,CDU/CSU,Wilfried Oellers,"sehr geehrter herr präsident! liebe kolleginnen und kollegen! meine sehr geehrten damen und herren! das leben ist zu schützen. das ist der oberste grundsatz unserer verfassung. das gilt auch und gerade für das ungeborene leben. es liegt in der natur der sache, dass wir menschen verschieden sind. die unterschiede können mal größer und mal kleiner sein. aber wir sind nun mal verschieden, und das müssen wir akzeptieren. in deutschland haben wir viele unterstützungsleistungen geschaffen, mit denen wir gerade dieser vielfältigkeit entgegenkommen und die dafür sorgen, dass jeder sein leben so gestalten kann, wie er es möchte. mal ist es komplizierter, mal ist es weniger kompliziert. daher muss niemand sorge haben, mit eventuellen beeinträchtigungen nicht am gesellschaftlichen leben teilhaben zu können. wir sind dabei, dies weiter zu verbessern. daher braucht sich auch niemand zu rechtfertigen, insbesondere dann nicht, wenn ein kind mit einer beeinträchtigung zur welt gekommen ist. das leben ist nun mal vielfältig, und gerade diese vielfältigkeit bereichert unsere gesellschaft um ein vielfaches. das muss der grundsatz der hier anstehenden diskussion sein, wenn wir darüber debattieren, ob der pränatale bluttest eine kassenärztliche leistung sein soll oder nicht. wenn wir uns dieser debatte annehmen, müssen wir allerdings auch folgende fragen stellen dürfen: wenn wir infrage stellen, ob der pränataltest eine kassenärztliche leistung sein soll, so müssen wir auch die frage beantworten, warum die fruchtwasseruntersuchung, die die gleichen erkenntnisse bringt, eine kassenärztliche leistung ist. wir müssen auch die frage beantworten, warum der pränataltest für privat krankenversicherte im leistungskatalog steht und für kassenpatienten nicht. man muss sich auch die frage stellen dürfen, ob man den medizinischen fortschritt grundsätzlich aufhalten will oder ob weitergeforscht werden darf. schließlich ist der pränataltest um ein vielfaches ungefährlicher als die fruchtwasseruntersuchung. vergessen darf man bei dieser debatte aber auch nicht das ureigenste interesse von eltern, zu wissen, wie es dem kind geht. und diesen erkenntniswunsch haben auch eltern eines ungeborenen kindes. wenn man diese erkenntnis haben möchte, so muss man sich allerdings auch vor erhalt dieser erkenntnis im klaren darüber sein, wie man mit einer solchen erkenntnis umgeht. dies scheint mir heute noch nicht ausreichend der fall zu sein, sodass unabhängig von dieser debatte, die wir hier führen, mehr aufklärung und information an die eltern erfolgen muss, bevor auch die bereits heute möglichen tests durchgeführt werden. in diesem spannungsfeld befindet sich die debatte, die heute ihren auftakt findet. ich habe daher nur eine große bitte: bereits die debatte muss so geführt werden, dass sich eltern mit einem kind mit einer beeinträchtigung in keinster weise dafür rechtfertigen müssen, dass sie wissentlich oder unwissentlich ein kind mit einer beeinträchtigung zur welt gebracht haben; denn jedes kind ist ein geschenk für unsere welt und für unsere gesellschaft. herzlichen dank. dagmar schmidt, spd, ist die nächste rednerin."
8,11.04.2019,ID199500800,Dagmar,Schmidt,SPD,Dagmar Schmidt,"sehr geehrter herr präsident! liebe kolleginnen und kollegen! liebe zuschauerinnen und zuschauer! drei minuten für ein thema mit weitreichenden folgen für viele menschen mit und ohne downsyndrom , ihre familien, schwangere, werdende eltern, ihre angehörigen, ihre freundinnen und freunde, also so gut wie fast alle. manche versuchen das thema heute auf eine frage der sozialen gerechtigkeit zu reduzieren: es gehe doch einzig und allein darum, eine igel-leistung zu einer kassenleistung zu machen. ich möchte diese frage nicht abtun, aber ich möchte sie mal einordnen. ich möchte eine bürgerversicherung und ein ende der zweiklassenmedizin. es gibt viele leistungen von zahnersatz bis brille , bei denen wir verbesserungen brauchen. initiatoren des antrags beim sogenannten gemeinsamen bundesausschuss waren aber nicht die patientenvertretung und die verbraucherverbände; es waren die herstellerunternehmen, die sich laut des berichts des büros für technikfolgen-abschätzung beim bundestag, des sogenannten tab-berichts, auf einem großen, lukrativen und stark umkämpften markt bewegen. mit dem thema vorgeburtliche untersuchungen sind aber viel mehr fragen verbunden, die alle mit in den blick für eine konkrete entscheidung heute kommen, aber eben auch für eine entscheidung für die zukunft relevant sind, wo wir das gesamte genom des menschen werden auslesen, alle in ihm angelegten informationen vorgeburtlich werden entschlüsseln können. ich möchte, dass wir über einen rahmen für vorgeburtliche diagnostik reden, der werdenden müttern, werdenden eltern eine echte entscheidungsfreiheit garantiert, und dass wir über die grenzen reden, die wir dem vorgeburtlichen wissen setzen wollen. zum rahmen sind mir zwei stichworte besonders wichtig. das erste stichwort ist das recht auf nichtwissen. in der gesamten begleitung von schwangeren muss es genauso selbstverständlich sein, dinge nicht wissen zu wollen, wie umfassend über tests und ihre folgen informiert zu werden. wir haben viele erfahrungen, in denen ärzte alles, was möglich ist, mit den worten empfehlen: dann haben sie sicherheit , und auf die folgeentscheidungen bei positivem ergebnis eben nicht vorbereiten. zu dem rahmen gehören also eine gute ausbildung der ärztinnen und ärzte und eine gute beratung, die sich vor allem mit den psychosozialen fragen beschäftigt vor und nach einem test. und es gehört zum recht auf nichtwissen der wunsch nach einer schwangerschaft, in der man sich nicht ständig mit risiken, wahrscheinlichkeiten, ihren möglichen folgen, daraus resultierenden weiteren tests usw. beschäftigen muss, sondern sich einfach voller hoffnung auf sein kind freut. zu dem rahmen gehört auch, weil es so wichtig für die entscheidung für oder gegen ein kind mit genetischen besonderheiten ist, ob wir eine und das ist mein zweites stichwort willkommenskultur für alle kinder leben, ob wir eine inklusive gesellschaft sein wollen, zu der alle kinder und ihre familien dazugehören, gemeinsam leben, lernen und arbeiten, ob wir familien mit menschen mit besonderen herausforderungen auch besonders und vor allem einfach und unbürokratisch unterstützen und ihnen das leben so leicht wie möglich machen. lassen sie mich noch kurz einen satz zu den grenzen sagen. nein, frau kollegin schmidt, es tut mir leid. ich muss die regeln für alle gleich anwenden. die drei minuten sind vorüber. ich danke ihnen. dann danke ich ihnen fürs zuhören. nächster redner ist der kollege jens beeck, fdp."
9,11.04.2019,ID199500900,Jens,Beeck,FDP,Jens Beeck,"sehr geehrter herr präsident! liebe kolleginnen und kollegen! das recht auf leben als freiheitsrecht schützt bei uns die biologisch-physische existenz jedes menschen vom zeitpunkt ihres entstehens an bis zum eintritt des todes unabhängig von den lebensumständen des einzelnen, seiner körperlichen und seelischen befindlichkeit. jedes menschliche leben ist als solches gleich wertvoll. diese konkretisierung des artikels absatz satz unseres grundgesetzes durch das bundesverfassungsgericht gilt für uns alle als maßstab, als verpflichtung auch in dieser frage. die invasiven tests werden seit jahrzehnten angewendet, obwohl das risiko einer dadurch eingeleiteten frühgeburt besteht. diesen invasiven test durch den bluttest ohne dieses risiko ersetzen zu können, darf keine frage des geldes sein. das wäre sozialstaatlich nicht hinnehmbar. uns ist zugleich bewusst, dass vorgeburtliche tests jeglicher art von vielen menschen sehr skeptisch betrachtet oder sogar abgelehnt werden. die befürchtung, immer mehr tests zu immer weiteren fragen könnten künftig als massenphänomen gesellschaftlich und rechtlich akzeptiert werden, führt zu einer vielzahl warnender stimmen, die uns alle erreichen und denen wir heute versichern, dass wir sie hören. viele setzen sich bereits mit testmöglichkeiten oder sogar testergebnissen auseinander. wir in der politik und als gesellschaft insgesamt dürfen diese menschen nicht alleinlassen, und zwar zu keinem zeitpunkt nicht vor und nicht nach der geburt. selbstbestimmung kann nur ausgeübt werden ohne druck, ohne zwang, ohne einflussnahme in den psychosozialen und ärztlichen beratungen. die heutige debatte mit ihren dreiminütigen beiträgen kann nur der auftakt sein für intensive beratungen und entscheidungen zu einer vielzahl schwieriger und schwerwiegender ethischer und rechtlicher fragen. ich habe sie noch nicht alle für mich entschieden. sicher scheint nur zu sein, dass keine lösung geeignet ist, alle ethischen dilemmata vollständig aufzulösen. soll der bluttest auf sogenannte risikoschwangerschaften beschränkt sein? soll die beratung der psychosozialen beratungsstellen und der ärzteschaft auch kassenleistung werden? soll eine umfassende beratung effektiv gefördert werden ohne pflicht zur beratung? ich tendiere jeweils zu ja. wie wird zudem das recht auf nichtwissen sichergestellt? bestimmt nicht durch den hinweis es sei ja niemand zum test verpflichtet , sondern dadurch, dass wir unsere gesellschaft endlich inklusiver, barrierefreier, teilhabeorientierter gestalten ja, auch baulich , aber vor allem durch den konsens, dass die formel des bundesverfassungsgerichts unser handeln und denken leitet. nur in einem ganzheitlichen ansatz werden wir die schwerwiegenden aspekte gemeinsam angemessen behandeln können. inklusion als haltung und wert wird unsere richtschnur sein müssen, der respekt vor der meinung der anderen zentral sein für die würde in der kommenden debatte. wie schnell man unbeabsichtigt und ohne arg missverständnisse erregen kann, haben gerade wir freien demokraten vor wenigen tagen selbst gezeigt. dafür entschuldige ich mich erneut. ich hoffe, dass die debatte einen weiteren guten verlauf in würde nimmt. vielen dank. dr. petra sitte, die linke, hat als nächste das wort."
