,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,06.06.2018,ID193500100,Angela,Merkel,CDU/CSU,Angela Merkel,"herr bundestagspräsident! liebe kolleginnen und kollegen! wir haben uns heute im kabinett auch mit der vorbereitung des g- -gipfels befasst. in der letzten woche hat der g- -gipfel der finanzminister stattgefunden; freitag und samstag wird der g- -gipfel der staats- und regierungschefs stattfinden. ich glaube, jeder weiß, dass es dort schwierige diskussionen geben wird; denn grundsätzlich werden bei den g- -gipfeln themen wie weltwirtschaft, handel, klimaschutz, entwicklungs- und außenpolitik diskutiert. der g- -gipfel ist ein format, bei dem sich staats- und regierungschefs treffen, die geeint sind durch gemeinsame werte wie demokratie, rechtsstaatlichkeit, achtung der menschenrechte. das bestimmt die diskussion, schließt aber nicht aus, dass es auch meinungsverschiedenheiten geben kann. die kanadische präsidentschaft hat zusätzlich zu den üblichen themen eines g- -gipfels verschiedene schwerpunkte gesetzt. dazu gehören onlinegewalt gegen frauen und mädchen die ganze geschlechterproblematik wird einen herausragenden stellenwert in den g- -beratungen einnehmen und das thema bildung von frauen und mädchen . es geht um die verteidigung der demokratie, es geht um künstliche intelligenz, um entwicklungsfinanzierung und auch um nachhaltiges und inklusives wirtschaftswachstum. der kanadische premierminister hat eine sehr umfangreiche vorbereitung mit uns und den sherpas durchgeführt. und es werden neben den g- -mitgliedstaaten zu den sogenannten outreach-sitzungen, insbesondere zu dem thema verschmutzung der ozeane , die staats- und regierungschefs folgender länder als gäste eingeladen sein: argentinien der argentinische staatspräsident führt ja in diesem jahr die gruppe der g an , dann jamaika, haiti, kenia, die marshallinseln, norwegen, senegal, seychellen, ruanda, bangladesch, vietnam und südafrika. zudem werden generalsekretäre der multilateralen organisationen da sein. wir werden von deutscher seite vor allen dingen darauf achten, dass in den kommuniqués so wir solche verabschieden werden; daran wird noch gearbeitet , die dinge, zu denen wir uns unter der g- -präsidentschaft im letzten jahr in italien bekannt haben und die unsere ergebnisse des g- -gipfels betreffen, bezüglich handel und klima weiter eingehalten werden und wir nicht dahinter zurückfallen; denn es ist klar, dass es gerade durch das ausscheiden der vereinigten staaten von amerika aus der klimarahmenvereinbarung doch einen dissens in dieser gruppe gibt genauso wie durch die verkündung von zöllen auf aluminium und stahl, die wir für rechtswidrig halten, und auch beim thema des iran-nuklearabkommens, aus dem die vereinigten staaten von amerika ausgeschieden sind. es zeigt sich also, dass wir schon ein ernsthaftes problem mit multilateralen abkommen haben. deshalb wird es an dieser stelle auch zu strittigen diskussionen kommen. vielen dank, frau bundeskanzlerin. jetzt eröffne ich die fragerunde. die erste frage hat der kollege müller, afd."
2,06.06.2018,ID193500200,Hansjörg,Müller,AfD,Hansjörg Müller,"verehrte frau bundeskanzlerin, die g brauchen eine kohärente strategie zur wirtschafts- und außenpolitik, die ich nicht sehe, weil einerseits sie und us-präsident trump für einen aggressiven kurs gegen russland stehen, worunter die deutsche wirtschaft leidet, andererseits aber ihre g- -kollegen, abe aus japan und macron aus frankreich, auf dem st. petersburg international economic forum in diesem mai waren. in sankt petersburg hat ihr g- -kollege macron zwei dinge gemacht: er hat sich zuerst bei präsident putin für die seit jahren andauernden nato-aggressionen gegen russland entschuldigt, und herr macron hat zweitens investitionsaufträge in höhe von milliarde euro an land gezogen für sein land, nutzen für die deutsche wirtschaft: null. deswegen möchte ich sie bitte fragen: werden sie jetzt auf dem g- -gipfel diesen destruktiven, us-hörigen deutschen sonderweg weitergehen? oder wollen sie durch die tür, die ihnen abe und macron geöffnet haben, in richtung einer neuen ostpolitik gehen? ich danke ihnen. frau bundeskanzlerin."
3,06.06.2018,ID193500300,Angela,Merkel,CDU/CSU,Angela Merkel,"herr kollege, es wird ihnen ja nicht entgangen sein, dass ich wenige tage vor dem petersburger gipfel ein ausführliches bilaterales gespräch mit dem russischen präsidenten in sotschi geführt habe zu allen anstehenden fragen, im übrigen in enger abstimmung mit dem französischen präsidenten. wir haben sowohl zum iran-abkommen als auch zu den fragen der ukraine und zu den fragen der zölle eine sehr einheitliche meinung nicht nur mit frankreich, sondern an dieser stelle auch mit japan. uns liegt sehr an engen strategischen beziehungen zu japan. deshalb gibt es hierbei ein hohes maß an gemeinsamkeit. ich bin für gespräche mit russland, allerdings auch mit blick auf die differenzen, die wir haben. diese werden beim wort genommen; aber dialog ist immer wichtig. deshalb habe ich dieses gespräch geführt, und deshalb bereiten wir uns gerade mit frankreich immer gemeinsam auf solche begegnungen vor. danke. die nächste frage hat der kollege achim post, spd."
4,06.06.2018,ID193500400,Achim,Post,SPD,Achim Post,"frau bundeskanzlerin, im anschluss an ihren bericht zu g und auch im anschluss an die erste gestellte frage muss ich doch zu einem punkt kommen: das ist ja kein normaler gipfel so wie alle anderen g- -gipfel bisher; sie haben das angesprochen. mein eindruck ist: die amerikaner verabschieden sich gerade von g , von europa, vielleicht sogar von der westlichen staatengemeinschaft, auf jeden fall von unseren grundwerten. das heißt, es kommt mehr denn je auf europa an. deshalb ist meine frage: was werden sie in den nächsten wochen und monaten konkret mit welchen zielen für den zusammenhalt und die zukunft europas innerhalb der g , aber auch auf dem nächsten europäischen rat in brüssel ende des monats tun?"
5,06.06.2018,ID193500500,Angela,Merkel,CDU/CSU,Angela Merkel,"auf dem g- -gipfel haben wir, glaube ich, nicht so ein dramatisches problem innerhalb europas, wenngleich es zu einer ersten begegnung mit dem neuen italienischen premierminister conte kommen wird; ich habe mich schon zu einem bilateralen gespräch mit ihm verabredet. ich glaube, dass das wertefundament der vereinigten staaten von amerika, auch wenn wir ansonsten im augenblick in der tat eine vielzahl von differenzen haben, natürlich das ist, was auch uns eigen ist. deshalb glaube ich nicht, dass wir hier so hart urteilen sollten. aber: ich habe letztes jahr nach dem nato-gipfel ungefähr jetzt vor einem jahr sinngemäß gesagt: ein stück weit werden wir uns als europäer mehr um uns selbst kümmern müssen. in diesem geist sind dann ja auch verschiedene aktionen erfolgt. ich glaube, dass wir als europäer lernen müssen, insbesondere in der außenpolitik und in der sicherheits-, verteidigungs- und entwicklungspolitik konsistent aufzutreten, um einfach unsere interessen geschlossen durchzusetzen. ich muss sagen: sowohl das handeln im fall skripal im hinblick auf die vorkommnisse in großbritannien als auch die art, wie wir mit der kündigung des jcpoa durch die vereinigten staaten von amerika umgehen, hat gezeigt, dass europa hier ein hohes maß an einigkeit aufgebracht hat. wir wissen aber auch, dass wir in verschiedenen außenpolitischen fragen oft auseinanderfallen. das muss in zukunft besser werden. dafür brauchen wir die entsprechenden strukturen. ein punkt, den ich mir zum beispiel vorgenommen habe, ist, dass wir unsere sitze deutschland wird hoffentlich demnächst, nämlich am freitag, in den un-sicherheitsrat gewählt europäisieren und zum beispiel gemeinsam handeln. vielen dank, frau bundeskanzlerin. herr kollege braun, da sie gerade auf die uhr zeigen: auch der erste fragesteller aus ihrer fraktion hat die minute überschritten, und da habe ich auch nicht eingegriffen. also: erst einmal vor der eigenen tür kehren, bevor sie mir ratschläge geben. die nächste frage hat der kollege alexander graf lambsdorff, fdp."
6,06.06.2018,ID193500600,Alexander Graf,Lambsdorff,FDP,Alexander Graf Lambsdorff,"frau bundeskanzlerin, ganz herzlichen dank für ihren bericht. sie fahren ja zum g- -gipfel nach kanada, in ein land, das einer unserer besten freunde und engsten verbündeten ist, mit einem liberalen premierminister. das finden wir gut. wir haben sehr bedauert, dass kanada im zuge der ceta-debatte von populisten von rechts und links quasi als bedrohung unserer europäischen zivilisation so massiv verleumdet worden ist. das hat das vertrauen in regelbasierten freihandel schwer beschädigt. und jetzt stecken wir dank präsident trump in einer wirklich schweren handelspolitischen krise. das betrifft nicht nur die europäische union, es betrifft auch kanada und andere befreundete länder; sie hatten heute ja auch japan als thema im kabinett. nach unserer meinung muss der g- -gipfel deswegen ein handelsgipfel werden. wird das so sein? die zweite frage bezieht sich auf unser haus hier. wir können auch aus deutschland ein wichtiges signal für fairen regelbasierten handel senden. wann, frau bundeskanzlerin, wird ihre regierung diesem haus das ceta-abkommen zur ratifizierung vorlegen?"
7,06.06.2018,ID193500700,Angela,Merkel,CDU/CSU,Angela Merkel,"erst einmal ist es in der tat so, dass es sehr viele missinformationen und auch falschmeldungen zu dem thema ceta-abkommen gab. ich bin eine absolute befürworterin. die koalition hat in ihrem koalitionsvertrag vereinbart, dass wir das ceta-abkommen ratifizieren werden. wir werden sie zeitnah informieren, welchen terminplan wir jetzt haben. aber es kommt zur ratifizierung. in der tat hat kanada im augenblick sehr große schwierigkeiten, weil das nafta-abkommen neu verhandelt wird und man bisher mit mexiko und kanada auf der einen seite und den vereinigten staaten von amerika auf der anderen seite noch keine gemeinsame lösung gefunden hat. kanada ist stärker von den stahl- und aluminiumzöllen betroffen. alle, die wir mit handelsfragen befasst sind, sollten hier eine gemeinsame haltung einnehmen. heute wird vielleicht manch einem bewusst, wie gut es ist, wenn man auch über bilaterale handelsabkommen verhandeln kann. ich zum beispiel bin offen dafür, das auch mit den vereinigten staaten von amerika zu tun, aber auf der basis der wto-regeln und regelbasiert, wie es im multilateralen handelssystem festgelegt ist. danke sehr. liebe kolleginnen und kollegen, die beifallskundgebungen gehen auch von den minuten ab. jetzt hat die kollegin dr. anja weisgerber das wort."
8,06.06.2018,ID193500800,Anja,Weisgerber,CDU/CSU,Anja Weisgerber,"werte frau bundeskanzlerin, sie haben den ausstieg der usa aus dem pariser klimaschutzabkommen angesprochen. bereits die ankündigung dessen hat in der internationalen klimaschutzpolitik für viel unruhe gesorgt. wie gehen aus ihrer sicht die anderen sechs g- -staaten mit dieser ankündigung um, und welche fortschritte erhoffen sie sich auch vonseiten der industriestaaten im bereich klimaschutz und erneuerbare energie?"
9,06.06.2018,ID193500900,Angela,Merkel,CDU/CSU,Angela Merkel,"danke schön. wir haben ja schon beim g- -gipfel in hamburg zur kenntnis nehmen müssen, dass die vereinigten staaten von amerika dieses rahmenwerk des pariser abkommens verlassen. umso mehr sind wir aufgefordert, unsere ziele auch wirklich zu erreichen. hier muss man ganz ehrlich sagen, dass auch deutschland sehr viel zu tun hat, seinen europäischen beitrag zu erbringen. darüber geht ja auch die diskussion; unter anderem geht es um die einsetzung einer strukturkommission für strukturwandel. wir werden unsere beiträge leisten. wir werden, gerade mit blick auf entwicklungsländer und auf kleine inselstaaten, unsere verpflichtungen, diesen staaten zu helfen, einhalten, weil es jetzt wirklich darum geht, dieses abkommen zu retten und weil es eines der wichtigen ich würde sagen: lebenswichtigen abkommen für unseren planeten ist. deshalb wird uns das eher anspornen, als dass wir zurückstecken. die nächste frage hat der kollege fabio de masi, fraktion die linke."
