,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,16.01.2019,ID197300100,Dr. Wolfgang,Schäuble,,Dr. Wolfgang Schäuble,"guten tag, liebe kolleginnen und kollegen! bitte nehmen sie platz. die sitzung ist eröffnet. liebe kolleginnen und kollegen, in der vergangenen woche wurde der kollege frank magnitz bei einem überfall in bremen schwer verletzt. die tat und ihre hintergründe werden von den ermittlungsbehörden untersucht. wir hoffen, dass die täter rasch ermittelt und zur rechenschaft gezogen werden. frank magnitz wünschen wir schnelle und vollständige genesung. die tat schockiert. es liegt der verdacht auf ein politisch motiviertes verbrechen nahe. das wäre ein schwerer angriff auf die politische kultur in unserem land. der verantwortungsvolle umgang mit dieser straftat verlangt von uns, sie nicht zu instrumentalisieren. die aufklärung einer straftat, die ermittlung der täter und ihrer motive, ist sache der zuständigen polizei- und justizorgane. bis diese behörden ihre arbeit abgeschlossen haben, empfiehlt sich für alle zurückhaltung bei mutmaßungen über tathergang und -motive. gerade weil gewalt kein mittel der politik sein darf, sollte eine kriminelle straftat nicht zu politischen zwecken missbraucht werden. als abgeordnete haben wir den politischen streit zu führen, mit aller leidenschaft. das erfordert die parlamentarische demokratie. aber demokratischer streit und gewaltlosigkeit gehören zusammen, sie bedingen sich gegenseitig. daraus erwächst uns eine besondere verantwortung, weil streit eben auch leicht zu gewalt führen kann. gewalt beginnt mit worten. sprache ist eine waffe. wir wissen es, und wir gehen doch öfters leichtfertig damit um manchmal unbedacht, manchmal auch gezielt. wir sollten die konfrontation nicht weiter verschärfen. provokation und reaktion führen zu eskalation, und wir müssen wege aus dieser spirale finden. die zivilität unserer gesellschaft wird nicht durch meinungsvielfalt bedroht, sondern indem das recht des anderen auf seine eigene meinung nicht anerkannt wird. dieses recht ist konstitutiv für eine demokratische gesellschaft, selbst wenn man eine meinung für dumm oder unanständig halten sollte. der theologe und frühere fraktionsvorsitzende der spd in der volkskammer, richard schröder, sagt zu recht: … erst anstößigen meinungen gegenüber muss sich das recht auf meinungsfreiheit bewähren. wo persönlichkeitsrechte oder rechtsvorschriften verletzt werden oder wo der demokratische rechtsstaat gefährdet wird, ist allerdings die grenze des tolerablen erreicht. diese grenze wird aber durch die zuständigen behörden und gegebenenfalls durch die gerichte gezogen und nicht durch selbstgerechtigkeit. stark ist eine demokratie allein dann, wenn sie sich der vielfalt an meinungen aussetzt, wenn sie den meinungsstreit aushält. nur in einem darf es keine geteilte meinung geben: gewalt ist niemals ein gerechtfertigtes mittel der politischen auseinandersetzung. darauf baut unser staat auf, und das unterscheidet ihn grundlegend von weimarer verhältnissen: als gewaltexzesse das politische leben in einer gespaltenen gesellschaft prägten, bis hin zum politischen mord, als extremisten von rechts und links die demokratie fortwährend angriffen zerstörerisch für das vertrauen der bevölkerung in das politische system und folgenschwer für die stabilität der republik. in einem klima extremer polarisierung und unerbittlicher konfrontation wächst die gefahr von gewalttaten gegen personen in der öffentlichkeit. wir sehen es gerade in polen mit dem mord am danziger bürgermeister, und wir haben es in unserem land erlebt. es ist eine zivilisatorische leistung, das freund-feind-denken zu überwinden immer wieder. statt permanent den anderen zu beschuldigen, sollten wir uns daran erinnern, was gustav heinemann gesagt hat anlässlich der ausschreitungen nach dem anschlag auf rudi dutschke: wer mit dem zeigefinger allgemeiner vorwürfe auf den oder die vermeintlichen anstifter oder drahtzieher zeigt, sollte daran denken, daß in der hand mit dem ausgestreckten zeigefinger zugleich drei andere finger auf ihn selbst zurückweisen. wir alle wir! sind verantwortlich dafür, dass die politische auseinandersetzung, die wir führen müssen, nicht anlass zu hass und hetze gibt. und so wiederhole ich, was ich bereits im vergangenen jahr zu sagen versucht habe: wir abgeordnete tragen dafür besondere verantwortung mit der art, wie wir diskutieren innerhalb und außerhalb dieses parlaments. das wollte ich zu beginn unserer parlamentarischen beratungen in diesem jahr gesagt haben. jetzt gratuliere ich vor eintritt in die tagesordnung dem kollegen dr. gregor gysi sehr herzlich zu seinem heutigen . geburtstag. alle guten wünsche im namen des ganzen hauses!"
2,16.01.2019,ID197300200,Heiko,Maas,SPD,Heiko Maas,"vielen dank. herr präsident! meine damen und herren herr maas, einfach warten, bis es rot leuchtet, dauerhaft rot. dauerhaft rot ist ein gutes zeichen. sehr geehrter herr präsident! meine sehr verehrten damen und herren abgeordneten! es ist erfreulich, dass wir gleich zu beginn dieses jahres die möglichkeit haben, anlässlich des berichts zur auswärtigen kultur- und bildungspolitik über einen teil der außenpolitik zu sprechen, dessen bedeutung als instrument der friedenspolitik seit jahren wächst. in zeiten von echokammern, von alternativen fakten wird der wettbewerb der narrative härter. weltweit schrumpfen die spielräume der zivilgesellschaft, und nationalismus und abschottung sind auf dem vormarsch bedauerlicherweise nicht nur außerhalb von europa. in diesen zeiten brauchen wir eine starke, eine aktive internationale kultur- und bildungspolitik eine politik, die unsere werte genauso wie unsere interessen in der welt vermittelt, die auf austausch setzt, die freiräume fördert und menschen zugang zu bildung eröffnet. vermitteln, verständigen und verstehen das ist der dreiklang, der uns dabei leiten wird. zum stichwort vermitteln : wir haben die auslandskommunikation in den letzten monaten strategisch weiterentwickelt. wir stärken zum beispiel die arbeit der deutschen welle. wir haben unsere kommunikation zum thema flucht und migration intensiviert, gerade um gefährliche falschmeldungen von schleppern zu entlarven. und wir informieren über unser land, zum beispiel mit der neugestalteten webseite deutschland.de , die tag für tag in neun sprachen über deutschland berichtet. zum zweiten stichwort, verständigen : in den letzten tagen und wochen ist einiges darüber gesagt worden, wie sehr sich der ton in der politischen debatte auch in deutschland verschärft hat. das mag bedauerlich sein. aber auf der anderen seite können wir auch froh darüber sein, dass wir uns überhaupt austauschen; denn vielerorts finden debatten, wie sie hier und in unserem land geführt werden, überhaupt nicht mehr statt. internationale kultur- und bildungspolitik muss daher räume erhalten für austausch und für den dialog räume, in denen verschiedene meinungen aufeinandertreffen, in denen am schluss aus reibung auch energie entstehen soll. daher planen wir zum beispiel vor der europawahl eine reihe von bürgerdialogen und werden die kommunikation zu europathemen auch in den sozialen medien weiter ausweiten. denn anders als das vielleicht bei dem einen oder anderen der fall ist, halten wir das europäische parlament nicht für ein auslaufmodell, sondern für das stärkste zeichen eines demokratischen europas. meine damen und herren abgeordnete, aber auch jenseits der europäischen union bemühen wir uns stärker um verständigung. deshalb haben wir austauschprogramme und die zusammenarbeit mit der zivilgesellschaft intensiviert, zum beispiel in osteuropa. und mit dem deutschlandjahr usa haben wir im oktober unsere derzeit größte kommunikationskampagne weltweit mit über veranstaltungen in allen bundesstaaten der usa gestartet. das letzte stichwort ist verstehen . voraussetzung dafür ist der zugang zu kultur und bildung. dabei spielen neben den goethe-instituten der daad und vor allem unsere auslandsschulen eine ganz besondere rolle. allein seit haben wir rund neue schulen in unser partnerschulnetzwerk aufgenommen. jede dieser schulen ist ein anker deutschlands in der welt, ein ort, an dem nicht nur unsere sprache, sondern auch werte wie respekt, toleranz und offenheit vermittelt werden. schulen, universitäten und kulturinstitute müssen freiräume bleiben, und dort, wo sie es nicht sind, hilft eben gerade die internationale kultur- und bildungspolitik dabei, diese freiräume zu schaffen. dank der martin roth- und der philipp schwartz-initiative sind wir zu einem hoffnungsland für verfolgte und bedrängte künstlerinnen und künstler und wissenschaftlerinnen und wissenschaftler geworden. ich glaube, das ist durchaus etwas, worauf man stolz sein kann auch gerade mit blick auf unsere eigene geschichte. liebe kolleginnen und kollegen, deshalb will ich mich für die parteiübergreifende unterstützung unserer internationalen kultur- und bildungspolitik ganz herzlich bei ihnen bedanken. sie ist ein klares signal für die freiheit der kunst, der kultur, der bildung und der wissenschaft weltweit. und das steht uns gut zu gesicht. herzlichen dank. danke sehr. jetzt bitte ich im ersten teil der regierungsbefragung zunächst fragen zu dem themenbereich zu stellen, über den soeben der bundesaußenminister berichtet hat. die erste frage stellt der kollege petr bystron, afd."
3,16.01.2019,ID197300300,Petr,Bystron,AfD,Petr Bystron,"lieber herr minister! erst mal außerhalb der redezeit: ich will mich persönlich bei ihnen bedanken. sie waren einer der ersten, der auf twitter das abscheuliche attentat auf unseren kollegen frank magnitz verurteilt hat. ich sage dafür noch mal danke an ihr twitter-team. jetzt zu unserem thema auswärtige kultur- und bildungspolitik : sie haben hier gerade sehr eindrucksvoll dargelegt, dass es in diesem bereich darum geht, ein positives bild deutschlands in der welt zu zeichnen. sie haben hier die größte kommunikationskampagne vorgestellt, die ihr amt in diesem zusammenhang gestartet hat. über beamte des auswärtigen amtes, mitarbeiter der goethe-institute und weitere tausende mitarbeiter in den anderen institutionen setzen sich jahrzehntelang für dieses ziel ein. wie bewerten sie es dann, wenn eine kollegin aus der bundesregierung, ihre kollegin, diese arbeit zunichtemacht und komplett an den fakten vorbei fake news in die welt setzt und behauptet, es habe in chemnitz hetzjagden gegeben? sprechen sie mit frau merkel in der bundesregierung darüber? sprechen sie so etwas an? das würde mich sehr interessieren. danke. herr minister."
4,16.01.2019,ID197300400,Heiko,Maas,SPD,Heiko Maas,"ja, herr abgeordneter, vielen dank für diese frage. natürlich ist das ein thema, mit dem sich nicht nur kabinettsmitglieder auseinandersetzen. vielmehr hat es eine breite debatte in unserem land darüber gegeben, was dort geschehen ist und wie so etwas auch entstanden ist. ich kann ihnen aber aus meiner arbeit berichten, dass ich auf dieses thema nicht nur in deutschland oder im kabinett, sondern weltweit angesprochen worden bin und dass mit verwunderung und mit großem unverständnis festgestellt worden ist, dass es in chemnitz anscheinend zu den ereignissen gekommen ist, die dort stattgefunden haben, und dass zumindest diese taten, die dort stattgefunden haben, auch einen ausländerfeindlichen hintergrund hatten. genauso ist im ausland wahrgenommen worden, dass es eine breite reaktion unserer zivilgesellschaft gegeben hat, die klargemacht hat, dass ausländerfeindlichkeit, antisemitismus auch das ist ein thema gewesen, das in chemnitz eine rolle gespielt hat keinen platz haben dürfen. insofern ist das, denke ich, ein thema für uns alle. ich glaube, die beste reaktion ist die der zivilgesellschaft gewesen bis hin zu einer demonstration in berlin, an der über menschen teilgenommen haben. sie haben darauf hingewiesen, dass menschenrechte unteilbar sind, egal welchen pass man in der tasche hat. danke sehr. vorhin habe ich leichtfertigerweise gesagt: einfach warten, bis das mikrofon dauerhaft rot leuchtet. ich will jetzt darauf hinweisen: wenn die ampel rot leuchtet, ist die redezeit vorüber. die nächste frage stellt die kollegin elisabeth motschmann, cdu/csu."
5,16.01.2019,ID197300500,Elisabeth,Motschmann,CDU/CSU,Elisabeth Motschmann,"herr minister das geht bitte nicht von meiner redezeit ab. die uhr läuft erst, wenn sie anfangen zu reden. seien sie ganz beruhigt! herr minister, es rangieren eine menge von einrichtungen und institutionen unter dem dach der auswärtigen kulturpolitik. in demokratischen ländern haben sie keine probleme. ich frage sie: wie sieht es da aus, wo es zunehmend unruhe, bürgerkriege, konflikte gibt? ist dort die freiheit, von der sie eben gesprochen haben, gewährleistet? sind die mitarbeiter gefährdungen und einschränkungen in ihrer arbeit ausgesetzt? ich denke zum beispiel an die türkei. welche konsequenzen ziehen wir daraus? das geht bis dahin, dass wir dann ja keine vernünftigen arbeitsbedingungen mehr haben. gibt es länder, bei denen sie sagen: im grunde können wir dort nicht mehr richtig arbeiten ?"
6,16.01.2019,ID197300600,Heiko,Maas,SPD,Heiko Maas,"frau abgeordnete, ich würde sagen, dass die länder, in denen wir nicht mehr richtig arbeiten können, in der regel länder sind, in denen es konflikte gibt, die zu gewaltsamen ausschreitungen oder gewaltsamen auseinandersetzungen führen. dort ist es nicht mehr verantwortbar, mitarbeiterinnen und mitarbeiter von stiftungen oder von organisationen, die vom auswärtigen amt getragen werden, vor ort zu belassen. es gibt aber viele länder das ist tatsächlich ein problem, mit dem wir uns auseinandersetzen , in denen es keinen bewaffneten konflikt gibt, aber in denen die spielräume der zivilgesellschaften eingeengt werden. ja, in der türkei ist das der fall, aber auch in anderen ländern. wir haben zum beispiel in ägypten feststellen müssen, dass mitarbeiter von politischen stiftungen nicht nur drangsaliert worden sind, sondern beschuldigt und in haft genommen worden sind. dies führt aber nicht dazu zumindest solange nicht eine verantwortungsgrenze über- oder unterschritten wird , dass wir uns zurückziehen, sondern wir intensivieren die arbeit dort. wir machen die einschränkungen, die es gibt, zu einem thema aller bilateralen gespräche, die wir mit den verantwortlichen in diesen ländern führen. aber rückzug ist nach unserer auffassung nicht der richtige weg. vielen dank. frank müller-rosentritt, fdp, stellt die nächste frage."
7,16.01.2019,ID197300700,Frank,Müller-Rosentritt,FDP,Frank Müller-Rosentritt,"lieber petr bystron, du weißt, dass ich aus chemnitz bin. ich muss ganz ehrlich sagen: maßgeblich verantwortlich dafür, dass wir eine verunsicherung bei ausländischen studierenden in sachsen haben, war pegida, mit der ihre partei sympathisiert. in chemnitz war es ganz massiv ihre partei, die auf den straßen dafür gesorgt hat. dass wir diese verunsicherung bei ausländischen studierenden haben das möchte ich betonen , ist nicht verursacht durch die andere seite. jetzt meine frage: ein hauptziel der akbp, sehr geehrter herr bundesminister, ist die vermarktung deutschlands als moderner und attraktiver standort für bildung, wissenschaft, forschung und berufliche entwicklung. insbesondere dem akademischen austausch kommt eine ganz besondere bedeutung zu. welche auswirkungen hat ihrer ansicht nach die gestrige ablehnung des brexit-abkommens durch das britische unterhaus auf die auswärtige kultur- und bildungspolitik der bundesrepublik deutschland, insbesondere auf den deutschen akademischen austauschdienst und auf die stipendiaten der alexander von humboldt-stiftung? welche pläne haben sie für die mittlerorganisationen der akbp im falle eines sogenannten hard brexit?"
8,16.01.2019,ID197300800,Heiko,Maas,SPD,Heiko Maas,"herr abgeordneter, was die möglichkeiten oder einschränkungen angeht, hängt es, wie sie richtig betont haben, nicht unwesentlich davon ab, ob es zu einem harten oder einem geregelten brexit kommt. bei dem sogenannten geregelten brexit haben wir die möglichkeit, in der übergangsphase, die dort festgelegt ist, stück für stück zu überprüfen, wo die arbeit etwa des akademischen austauschdienstes verändert bzw. angepasst werden muss. dennoch will ich ganz grundsätzlich sagen: neben formalen schwierigkeiten, die ein ungeregelter brexit mit sich bringt auf diesen haben wir uns aber zum teil schon vorbereitet, insbesondere was die aufenthaltsbestimmungen und was passvorschriften angeht, also dinge, die wir im bundeskabinett schon auf den weg gebracht haben , bin ich fest davon überzeugt, dass der akademische austausch zwischen deutschland und großbritannien dazu zählen zum beispiel die stipendien in keiner weise schaden nehmen wird. ganz im gegenteil: möglicherweise ist der brexit sogar ein grund dafür, zu überlegen, in zukunft dort einen ganz besonderen schwerpunkt zu setzen. danke sehr. die nächste frage stellt die kollegin ulla schmidt, spd."
9,16.01.2019,ID197300900,Ulla,Schmidt,SPD,Ulla Schmidt,"vielen dank, herr minister, für die darstellung. sie haben in ihrem bericht zu recht auf den immer härter werdenden wettbewerb der narrative hingewiesen. denn wir stellen derzeit weltweit nicht nur einen rückgang der zahl freiheitlicher demokratien unter zunahme von populismus und nationalismus fest, sondern sehen gleichzeitig, wie der kampf um die grundwerte der gesellschaften auch von drittstaaten als ein bestandteil der außenpolitik geführt wird. ich will hier nur einmal an den wettbewerb mit autoritären staaten wie china erinnern, wenn es um die frage geht: was sind die grundwerte auch als alternative zu unseren individuellen menschenrechten als grundlage unserer arbeit? meine frage an sie ist: sehen sie eigentlich deutschland hinreichend dafür ausgerüstet und darauf vorbereitet, dass wir in diesem härter werdenden kampf der narrative auch mit unseren mittlerorganisationen mithalten können, oder sehen sie änderungsbedarf, den wir als parlament unterstützen könnten?"
