,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,05.06.2019,ID1910300100,Gerd,Müller,CDU/CSU,Gerd Müller,"sehr geehrter herr präsident! liebe kolleginnen und kollegen! liebe gäste auf der tribüne und draußen! in der heutigen welt der globalisierung ist der planet zu einem globalen dorf geworden. wir, der deutsche bundestag, vertreten immerhin , prozent der weltbevölkerung, nämlich deutschland. über prozent der weltbevölkerung, also jeder zweite mensch, lebt in entwicklungs- oder schwellenländern. sie sehen, ich sitze hier auf der regierungsbank zwar ganz hinten, so ein bisschen wie rangeklebt; das ist die ordnung von gestern. entwicklungspolitik gehört und muss in das zentrum unserer politik. alles hängt mit allem zusammen in diesem globalen dorf: stichwort klimaschutz ; das thema, über das wir aktuell so viel diskutieren. der co -ausstoß in deutschland, in europa und in den industrieländern macht, obwohl wir nur prozent der weltbevölkerung sind, prozent aus: tonnen co pro kopf und pro person hier in deutschland. unsere belastung hier kommt insbesondere in den entwicklungsländern afrikas an: dürre, katastrophen, flucht. wir haben heute schon circa millionen klimaflüchtlinge als folge unseres wirtschaftens und unseres konsums. umgekehrt, meine damen und herren, wäre unser und ihr wohlstand ohne die arbeit und die ressourcen der entwicklungsländer nicht möglich. ihr handy würde nicht funktionieren, unsere autos und die computer würden nicht laufen, die bänder würden schon morgens stillstehen, würde afrika in einen ressourcenstreik treten. kobalt, coltan, seltene erden kommen aus diesen ländern. aber ich denke auch an die nahrungsmittellieferketten: bananen, kaffee und all diese dinge. ihre kleider werden unter sklavenähnlichen bedingungen in bangladesch gefertigt. eine bayreuther wissenschaftlerin hat ausgerechnet, dass jeder von uns, liebe kolleginnen und kollegen, durch die art, wie er lebt, sklaven beschäftigt. wir können und sollten darüber nachher diskutieren. entwicklungspolitik ist friedenspolitik, klima- und umweltpolitik. deutschland übernimmt verantwortung in partnerländern. wir haben auch große erfolge mit anderen partnern. der anteil der menschen, die unter hunger leiden, konnte auf die in absoluter armut lebenden menschen reduziert werden, also auf prozent. eine welt ohne hunger aber ist möglich, wenn wir mehr tun würden als nur reden, nämlich handeln. wir investieren in gesundheit. pocken und polio konnten vollständig bzw. fast vollständig ausgerottet werden. das ist ein großartiger erfolg. an dieser stelle möchte ich tausenden von entwicklungsexpertinnen und ‑experten in den ländern afrikas, lateinamerikas und asiens danken, die häufig vergessen werden. es gab unter ihnen tote und verletzte. diese menschen arbeiten unter schwierigsten verhältnissen. sie sind die besten botschafter deutschlands in der welt. meine damen und herren, ich persönlich bin dankbar für diese großartige aufgabe, die ich als deutscher entwicklungsminister nun seit fast sechs jahren leisten darf. wir, die staatssekretäre, die hier sitzen, maria flachsbarth und norbert barthle, und ich, mein haus und die vielen expertinnen und experten haben die deutsche entwicklungspolitik neu konzipiert. darüber werden wir gleich diskutieren. ich nenne vier punkte. erstens. good governance ist die voraussetzung für die zusammenarbeit. die menschen in den entwicklungsländern, insbesondere in afrika, müssen selber mehr leisten. zweitens. die öffentliche entwicklungszusammenarbeit muss gestärkt werden, nicht nur beim klimaschutz, sondern auch bei den themen hunger und gesundheitsstrukturen. das , -prozent-ziel muss erreicht werden. drittens. privatinvestitionen sind die dritte säule, um arbeit und zukunft für die menschen in den entwicklungsländern zu schaffen. deshalb haben wir gestern mit dem entwicklungsinvestitionsfonds ein neues instrument auf den weg gebracht. viertens. der faire handel schafft chancen und zukunft: auf den bananenplantagen, auf den kaffeeplantagen, in den nähstuben bangladeschs. wir müssen faire, existenzsichernde löhne und ökologisch-soziale grundstandards in den lieferketten umsetzen und garantieren, damit die menschen am anfang der kette für unsere wohlstandsprodukte ein leben unter fairen bedingungen, ein leben mit zukunft führen können. vielen dank. ich freue mich auf die diskussion. danke sehr, herr bundesminister. die erste frage stellt der kollege markus frohnmaier, afd."
2,05.06.2019,ID1910300200,Markus,Frohnmaier,AfD,Markus Frohnmaier,"vielen dank, herr minister. ich habe eine frage an sie zu ihrem programm perspektive heimat . dieses programm läuft jetzt seit und hat ein volumen von rund millionen euro. es ist ihnen mit diesem geld bisher gelungen, menschen dazu zu bewegen, aus deutschland in ihre herkunftsländer zurückzukehren. demgegenüber stehen personen, die die leistungen der sogenannten migrationsberatungszentren in den ländern, in denen sie diese eingerichtet haben, angenommen haben. ich frage mich, ob diese dinge in einem verhältnis stehen können und ob sie durch dieses programm die verantwortlichkeit der bundesrepublik deutschland nicht quasi entschränken. sie haben gesagt: wir leben in einem globalen dorf. aber sie müssen, glaube ich, den steuerzahler dann auch fragen, ob er in zukunft global tätig sein will und arbeitsämter außerhalb deutschlands anbieten möchte. herr bundesminister."
3,05.06.2019,ID1910300300,Gerd,Müller,CDU/CSU,Gerd Müller,"wenn es so wäre, wie sie das darstellen, dann wäre das nicht in ordnung. aber es ist ni cht so. meine damen und herren, das programm perspektive heimat haben wir für millionen von flüchtlingen in den großen krisenregionen des kontinents geschaffen. ich denke an die dramatische situation in und um syrien. heute nacht gab es bombenangriffe auf idlib. nach wie vor sind millionen menschen auf der flucht. seit sieben jahren schlafen sie auf zeltplanen. dort investieren wir ins überleben. das überleben eines flüchtlingskindes oder eines erwachsenen in diesen regionen, finanziert durch unser programm perspektive heimat , kostet cent. das ist ein bescheidener betrag. das muss es uns wert sein. wir müssen noch mehr tun. viele millionen dieser menschen können nur durch unser programm täglich überleben. mit perspektive heimat schaffen wir aber auch ein angebot für rückkehrer. hier gilt der grundsatz: jeder flüchtling, der aus deutschland zurückkommt, wird an der gangway von uns aufgenommen und in ein programm überführt. danke sehr. herr minister müller, bitte beachten sie die rote ampel. jawohl. mögen sie eine nachfrage stellen?"
4,05.06.2019,ID1910300400,Markus,Frohnmaier,AfD,Markus Frohnmaier,"ja. bitte, herr kollege frohnmaier. sie preisen dieses programm als rückkehrprogramm an. ihre staatssekretärin sagte, dass auf einen rückkehrer neun personen im zielland kommen, die eine sogenannte migrationsberatung ebenfalls in anspruch nehmen können. dort wird dann quasi erklärt, wie man sich legal auf den weg nach europa und deutschland machen kann. glauben sie, dass man sich mit dem titel dieses programms nicht ehrlicher machen müsste?"
5,05.06.2019,ID1910300500,Gerd,Müller,CDU/CSU,Gerd Müller,"beratungs- und beschäftigungszentren in zehn ländern, auch in den krisen- und partnerländern, haben wir aufgebaut, zum beispiel in tunesien. diese richten sich in erster linie an die menschen vor ort. wir setzen dort gewissermaßen arbeitsamtsstrukturen um, wie wir sie in deutschland kennen. in ländern wie im libanon und im irak, wo wir solche zentren betreiben, gibt es solche strukturen für junge menschen, die einen job suchen, ansonsten nicht. das ist unser angebot. prozent unserer arbeit konzentriert sich darauf und prozent auf das angebot der deutschen innenminister: flüchtlinge, die zurückkehren müssen, sollen nicht als loser irgendwo an der gangway abgeladen werden. vielmehr nehmen wir sie auf und integrieren sie in programme, damit sie vor ort in ihren herkunftsländern wieder eine perspektive haben. danke sehr. bei nachfragen und antworten sollten wir uns möglichst auf sekunden beschränken. die nächste frage stellt der kollege dr. christoph hoffmann, fdp."
6,05.06.2019,ID1910300600,Christoph,Hoffmann,FDP,Christoph Hoffmann,"vielen dank, herr präsident. herr minister, sie haben gerade betont, wie groß die probleme sind und wie viele länder betroffen sind, in denen wir entwicklungszusammenarbeit leisten. nun haben sie den bmz-prozess angestoßen, in dessen rahmen sie über eine reduzierung der zahl der partnerländer in der ez diskutieren. nach welchen kriterien sollen in zukunft partnerländer eigentlich ausgesucht werden? sie sagen, dass die probleme groß sind. aber sie wollen die anzahl der länder reduzieren. gleichzeitig sind sie bei den sonderinitiativen dabei, die anzahl der länder zu erhöhen. wie ist das vereinbar?"
7,05.06.2019,ID1910300700,Gerd,Müller,CDU/CSU,Gerd Müller,"man muss die dimension verstehen. nehmen wir als beispiel nur afrika. es ist fast hundertmal so groß wie deutschland. wenn wir das geld aus dem deutschen entwicklungsetat auf länder quasi mit der gießkanne und tropfen für tropfen verteilen, erzielen wir wenig oder keine wirkung. es ist klar: in den ärmsten ländern bekämpfen wir armut. aber ich habe ein neues reformkonzept aufgesetzt. wir konzentrieren uns zunehmend auf reformpartnerländer, die bereit sind, good governance, bekämpfung der korruption und einhaltung der menschenrechte zur grundlage ihrer politik zu machen. eine nachfrage."
8,05.06.2019,ID1910300800,Christoph,Hoffmann,FDP,Christoph Hoffmann,"wie beabsichtigen sie die partnerländer, aber auch die anderen ministerien, die vielleicht andere interessen haben, bei ihrer auswahl zu berücksichtigen? zum beispiel können geostrategische aspekte, die sicherung von ressourcen, eine rolle spielen. wie werden die anderen bei ihrer anstehenden auswahl eingebunden?"
9,05.06.2019,ID1910300900,Gerd,Müller,CDU/CSU,Gerd Müller,"der reformansatz ist klar. das angebot gilt für alle. wer sich uns gegenüber den prinzipien von good governance, der einhaltung der menschenrechte und der gleichberechtigung der frauen als grundlage verpflichtet, kann reformpartnerland werden. es liegt also an den entwicklungsländern bzw. den partnerländern selber, den entscheidenden schritt zu tun. ich bin fest davon überzeugt: nur geld hinzubringen, das in korrupten strukturen versandet, ist nicht mein ansatz. das habe ich gestoppt und werde ich stoppen. danke sehr. volker kauder, cdu/csu, stellt die nächste frage."
