,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,12.12.2017,ID19400100,Karl-Heinz,Brunner,SPD,Karl-Heinz Brunner,sehr verehrter herr präsident meine damen und herren liebe kolleginnen und kollegen eigentlich hatte ich mir vorgenommen meine nun und damit erste rede in der neuen legislatur versöhnlich zu beginnen denn scharfmacher gibt es in der politik inzwischen genug und vielleicht erst einmal den mandatstext zu zitieren doch ich sage ganz deutlich liebe herren neu und nolte: ich will mir später nicht selbst vorwerfen müssen ich hätte geschwiegen und den mund gehalten wenn wie vor drei wochen bei der ersten lesung zu sea guardian blödsinn ausgesprochen wird da schwadroniert die linke von nato-imperialpolitik von geheimnisvollen interessensphären von deutschem expansionsdrang und die rechten da drüben wiederum verstricken sich selbst in irgendwelche langweiligen theorien einerseits sehen sie den nutzen für das teutsche volk das teutsche andererseits werde unsere bundeswehr doch nur zum schleuser degradiert und im übrigen interessiere sie die menschenrettung auf see im mittelmeer dann doch nicht so recht diese krude logik soll man erst einmal verstehen über beide auffassungen bin ich erschüttert da verlieren täglich geschundene menschen in den tiefen des meeres nicht nur ihre träume sehnsüchte hoffnungen auf ein leben in würde nein sie verlieren ihr leben da machen sich schleuser breit und waffenschmuggler feiern fröhlich urständ und was wir erleben: die äußerste rechte und die äußerste linke trennt nur noch der weite sitzabstand in der verteidigungs- und der außenpolitik zeigen sie sich als brüder und schwestern im geiste sie blenden die wirklichkeit aus und treffen sich in alter manier dort wo sie am besten sind nämlich bei verschwörungen oder sagt man heute besser: bei alternativen fakten absolute fehlanzeige wenn es um lösungsansätze geht so viel zum versöhnlichen meine kolleginnen und kollegen zur sache selbst: die operation sea guardian ist jetzt und heute richtig sie funktioniert ihre aufgaben müssen erfüllt werden deshalb werden wir sozialdemokraten heute dem mandat zustimmen und das mandat verlängern doch zugleich stelle ich die fragen in den raum: haben wir auch eine exit-strategie was erwarten wir um guten gewissens sagen zu können: jetzt können wir nach hause gehen jetzt kann es die libysche küstenwache jetzt können es die libyer selbst oder: wie integrieren wir sea guardian mittelfristig in die operation sophia dies wäre ein ehrliches signal zur europäischen verteidigungsunion das zumindest auch noch ressourcen schonen würde als abrüstungspolitiker sage ich ganz deutlich: besonders der sea-guardian-beitrag zur eindämmung des waffenschmuggels ist richtig die region leidet seit jahrzehnten unter dem krebsgeschwür der viel zu einfachen verfügbarkeit von kleinwaffen auch das ist ein teil der debatte; das ist ein teil des problems deshalb dürfen wir nicht die augen verschließen und so tun als ob uns hier in deutschland dies nichts anginge schauen sie nach libyen sprechen sie mit martin kobler dem ehemaligen sondergesandten libyen ist nicht bautzen schwerin oder oberammergau dort gibt es keine funktionierende staatsgewalt wie wir sie kennen ohne diese kann libyen wieder zum rückzugsort für terroristen werden menschenrechtsverletzungen und sklavenhandel stehen auf der tagesordnung was den druck auf die flüchtlinge noch weiter erhöht afrika liegt vor unserer haustür ein paar seemeilen von europa entfernt stabilität und perspektiven für die staaten nordafrikas wenn sie überhaupt perspektiven haben und die staaten im nahen und mittleren osten liegen schon in unserem ureigensten interesse gescheiterte staaten in unmittelbarer nachbarschaft der eu wären auch bedrohungen für uns sonst fliegt uns der ganze laden um die ohren meine kolleginnen und kollegen wir sozialdemokraten sehen hier unsere verantwortung die verantwortung deutschlands unser amtierender außenminister sigmar gabriel hat sich mit zahlreichen projekten und finanzmitteln am aufbau eines funktionierenden gemeinwesens beteiligt um fluchtursachen zu bekämpfen und menschen perspektiven zu geben dazu gehört aber auch ein kluges migrationskonzept: keine abschottung sondern kluges handeln für die zukunft wir sozialdemokraten sagen dazu: einwanderungsgesetz wir haben es vorgelegt; wir wollen handeln meine kolleginnen und kollegen an dieser stelle sei es mir erlaubt unserer bundeswehr die im mittelmeer hervorragende arbeit leistet heute einen dank auszusprechen einen dank an die frauen und männer der bundeswehr in der heimat und in der ferne oft am rande der belastbarkeit und der machbarkeit deshalb schlicht und einfach: danke wir sehen ihre arbeit wir schätzen ihr engagement sie stehen für eine generation deutscher die konkrete verantwortung übernimmt wir wissen: die weihnachtstage werden ihnen viel zu lang vorkommen doch vergessen sie nicht liebe soldatinnen und soldaten: viele menschen und der deutsche bundestag werden an sie denken passen sie auf sich auf und kommen sie gut wieder heim in den kreis ihrer lieben ihre gesundheit und das miteinander sind letztlich das einzige was zählt vielen herzlichen dank für die aufmerksamkeit jetzt hat das wort der kollege kiesewetter von der cdu/csu-fraktion
2,12.12.2017,ID19400200,Roderich,Kiesewetter,CDU/CSU,Roderich Kiesewetter,herr präsident meine sehr verehrten damen und herren liebe kolleginnen und kollegen in dieser adventszeit debattieren wir sieben einsätze verbunden mit sieben namentlichen abstimmungen die wir mit großer nüchternheit ehrlichkeit und ernsthaftigkeit betrachten sollten gerade die operation sea guardian zeigt dass wir als parlament handlungsfähig sind dass wir der regierung durch unsere namentlichen abstimmungen handlungsfähigkeit geben und auch unseren soldatinnen und soldaten den rücken stärken wichtig ist aber auch dass wir nach außen in die öffentlichkeit das zeichen eines handlungsfähigen parlaments setzen das ist uns als cdu/csu sehr wichtig liebe kolleginnen und kollegen gerade die operation sea guardian zeigt was tatkräftiges engagement einer regierung und auch eines parlaments über die jahre bewirken kann fast jahre war dies eine operation im rahmen von artikel des nato-vertrages: selbstverteidigung der nato durch deutsche diplomatie und viel werbung innerhalb der nato-partner ist es gelungen daraus eine mission ganz neuer art zu machen entscheidend sind aus meiner sicht zwei bereiche: erstens dass wir gemeinsam zum lagebild im mittelmeer beitragen; denn sowohl im nördlichen afrika als auch im nahen osten sind erhebliche umbrüche festzustellen wir müssen dies auf seeseite mitgestalten zweitens ist diese mission ganz entscheidend um partner aus dem nahen und mittleren osten und aus dem nördlichen afrika einzubinden sie auszubilden sie an die sicherheitskultur europas heranzuführen; denn nur gemeinsam werden wir die herausforderungen die von internationalem terrorismus und migration herrühren bewältigen können deshalb ist die operation sea guardian von uns zu unterstützen wir als cdu/csu möchten hier sehr klar dafür werben erlauben sie mir aber dass ich drei punkte anspreche die über diese mission hinausgehen und die die sieben einsätze die wir in diesen tagen debattieren betreffen erstens es handelt sich um eine mission der nato die aber mit der europäischen union eng abgestimmt sein muss hierbei sollten wir sehr stark daran denken dass wir unsere eigenen sicherheitspolitischen interessen mit dem vorgehen der europäischen union und der nato abstimmen müssen das führt mich zum zweiten punkt spätestens seit der rede macrons an der sorbonne seit der rede von außenminister gabriel letzte woche bei der körber-stiftung und durch das tatkräftige engagement unserer verteidigungsministerin bei der ständigen strukturierten zusammenarbeit ist klar: wir haben unterschiedliche sicherheitskulturen in europa frankreich setzt sehr stark auf die europäische interventionsinitiative unser deutscher ansatz geht in den bereich der vernetzung ziviler und militärischer fähigkeiten in die ertüchtigung von partnern wir dürfen das nicht getrennt sehen wir sollten das als einen beitrag zur sicherheitspolitischen kultur europas verstehen und uns intensiv darum bemühen dass das vorgehen frankreichs und deutschlands als zwei seiten einer medaille gesehen wird das führt mich zum dritten punkt wenn wir den anspruch haben in der bundeswehr eine parlamentsarmee zu sehen dann reicht es aus meiner sicht nicht dass wir jährlich die mandatsdebatten leisten etwa zweimal im jahr eine haushaltsdebatte und eine debatte über den bericht des wehrbeauftragten führen sondern wir sollten uns auch gedanken über die erfolge der mission und insbesondere darüber machen wie wir diese einsätze besser miteinander vernetzen können; denn es geht darum dass wir knappe haushaltsmittel und das höchste gut unsere soldatinnen und soldaten sinnvoll einsetzen: im sinne unserer politischen interessen und einer gut abgestimmten sicherheitspolitik ich sage das auch als oberst außer diensten unserer streitkräfte und danke unseren soldatinnen und soldaten aber mir geht es nicht darum meiner alten berufsgruppe zu danken sondern umgekehrt: ich glaube unsere soldatinnen und soldaten erwarten mehr von uns nämlich eine evaluierung der einsätze eine bilanzierung der einsätze und eine regelmäßige debatte im bundestag über unser internationales engagement ich halte das deshalb für so wichtig damit wir auch unserer bevölkerung klarmachen: es geht nicht vorrangig um militäreinsätze sondern es geht darum wie wir unser außenpolitisches sicherheitspolitisches und entwicklungspolitisches engagement miteinander vernetzen können sea guardian ist ein hervorragendes beispiel dafür lagefeststellung und ausbildung miteinander zu verknüpfen und der humanitären verpflichtung im mittelmeer nachzukommen in diesem sinn liebe kolleginnen und kollegen wünsche ich uns heute und morgen spannende debatten und eine breite mehrheit die unseren soldatinnen und soldaten den rücken für die einsätze stärkt und unsere regierung verlässlich und handlungsfähig macht herzlichen dank nächster redner ist der kollege nolte afd
3,12.12.2017,ID19400300,Jan Ralf,Nolte,AfD,Jan Ralf Nolte,herr präsident sehr geehrte kolleginnen und kollegen ich bitte sie bei den folgenden abstimmungen eines nicht zu vergessen: unsere soldaten haben geschworen deutschland zu schützen und dafür letztlich sogar das eigene leben einzusetzen diese treue zu würdigen heißt unsere soldaten nicht leichtfertig in einsätze zu entsenden sie sind schützer deutschlands und europas die nicht fern der heimat ihr leben riskieren sollten natürlich sind die bekämpfung von waffenschmuggel und terrorismus im mittelmeer sowie das vorgehen gegen schleusernetzwerke klar im nationalen interesse warum werden für sea guardian trotzdem keine eigenen kräfte entsandt während man für syrien mali oder afghanistan jeweils etwa mann vorsieht sprechen wir doch einmal über die sicherheitslage in deutschland wir blicken auf schreckliche terroranschläge zurück müssen unsere weihnachtsmärkte mit antiterrorsperren und polizei schützen und sind im sicherheitsranking des weltwirtschaftsforums seit um plätze nach unten gerutscht es ist kein geheimnis dass im zuge irregulärer migration auch radikale islamisten und kriminelle zu uns kommen diese migration findet über das mittelmeer statt sie macht unser land heute unsicherer entfaltet ihre wahren unwiderruflichen auswirkungen aber erst in der zukunft trotzdem schicken wir unsere soldaten um die halbe welt statt sie vor unserer haustür ihre heimat schützen zu lassen bei aller hilfsbereitschaft anderen staaten gegenüber sind wir doch zuerst deutschland verpflichtet wir stimmen heute zu erwarten aber dass in zukunft die prioritäten richtig gesetzt und solide einsatzgrundlagen geschaffen werden konkret fordere ich sie auf entweder die bundeswehr oder die libysche küstenwache in die lage zu versetzen migranten nach afrika zurückzubringen wir brauchen handlungsfähige mandate und keine lippenbekenntnisse ich will mit einem kommentar zur letzten plenarsitzung zum schluss kommen dort klang mancher so als könne man irgendwie unseren soldaten die realität der mittelmeereinsätze anlasten dazu möchte ich klar sagen dass unsere bundeswehr treu den willen dieses parlamentes erfüllt loyalität ist keine einbahnstraße werte kollegen stellen sie sich vor unsere soldaten und übernehmen sie verantwortung für ihre beschlüsse nächster redner ist der kollege graf lambsdorff von der fdp
4,12.12.2017,ID19400400,Alexander Graf,Lambsdorff,FDP,Alexander Graf Lambsdorff,herr präsident meine damen und herren bevor ich zu sea guardian im einzelnen komme lassen sie mich für meine fraktion die freien demokraten sagen dass wir heute und morgen der verlängerung der sieben in rede stehenden mandate zustimmen werden für uns ist das eine dreifache verantwortung einerseits ist es eine verantwortung gegenüber den soldatinnen und soldaten die rechtssicherheit für ihre einsätze brauchen es ist zum zweiten eine frage der verantwortung gegenüber unseren verbündeten mit denen wir diese wichtige arbeit gemeinsam machen deutschland muss ein verlässlicher partner sein und bleiben aber es ist zum dritten auch eine frage der verantwortung dieses parlaments dass wir in den nächsten monaten die zeit und die gelegenheit haben alle mandate im einzelnen noch einmal technisch inhaltlich und strategisch daraufhin zu überprüfen ob wir ihnen auch in zukunft zustimmen können deswegen will ich hier eines genauso deutlich sagen: auch wenn wir allen sieben mandaten zustimmen werden: das ist keine vorwegnahme unserer positionierung für die zukunft lassen sie mich einen weiteren punkt ansprechen; er befasst sich mit den entschließungsanträgen der kollegen von der linksfraktion wir sind bereit über alle themen zu reden wir sind auch bereit standpunkte zu diskutieren die nicht unsere sind; aber wir finden dass es diesem thema wirklich nicht angemessen ist wenn sie spät abends vor einer solchen debatte sieben entschließungsanträge einfach auf den tisch des hauses knallen in der erwartung dass sich das parlament damit befassen kann wir werden diese entschließungsanträge daher durchgehend ablehnen das ist ein thema das ernsthaftigkeit verlangt das solide arbeit verlangt aber nicht hingehudelte texte die uns einfach mal so auf den tisch geknallt werden meine damen und herren sea guardian ist ein wichtiges mandat es ist die nachfolgemission zum mandat operation active endeavour active endeavour war eine reaktion auf die terroranschläge vom september es war jahre lang ein mandat auf der basis des artikels des nato-vertrages wir als freie demokraten sagen: es war ein richtiger schritt jetzt eine entkoppelung vorzunehmen; das war eine richtige maßnahme denn es geht bei sea guardian darum dass wir hier menschenschmuggel bekämpfen dass wir waffenschmuggel bekämpfen das ist eine aufgabe die wir auch im rahmen der europäischen union mit der operation sophia wahrnehmen es geht um die bekämpfung des terrorismus die änderung der rechtsgrundlage halten wir für prinzipiell richtig wir wollen auch dass die seeraumüberwachung die sea guardian vornimmt fortgesetzt wird ich kann beim besten willen nicht verstehen lieber herr kollege dass sie sagen das mittelmeer sei so weit weg von europa dass man nicht nachvollziehen könne warum das noch im interesse europas sei genau das ist hier gerade gesagt worden das mittelmeer ist ein meer in unserer unmittelbaren nachbarschaft; das sage ich als deutscher abgeordneter es ist nicht ein deutsches küstengewässer aber wenn wir sicherheit europäisch denken gilt: das mittelmeer ist unser heimatmeer für das wir eine besondere verantwortung wahrzunehmen haben lassen sie mich mit folgendem schließen das will ich hier auch ganz deutlich sagen : viele soldatinnen und soldaten sind über die weihnachtstage im einsatz sie werden von ihren familien schmerzlich vermisst werden wir als freie demokraten senden ich glaube das gilt für das ganze haus die besten weihnachtsgrüße an alle soldatinnen und soldaten im einsatz und an ihre familien und wünschen von herzen ein friedliches weihnachtsfest herzlichen dank jetzt hat der kollege korte um das wort für eine kurzintervention gebeten
5,12.12.2017,ID19400500,Jan,Korte,DIE LINKE,Jan Korte,danke herr kollege ich will sie darauf aufmerksam machen: ich halte es eher für ein problem dass alle anderen fraktionen keine entschließungsanträge zu diesen wichtigen vorlagen einbringen und keine umfangreiche inhaltliche positionierung vornehmen ich will ihnen zum zweiten jenseits der inhalte sagen: es ist im bundestag so dass man entschließungsanträge selbst eine minute oder auch nur eine halbe minute vor aufruf eines tagesordnungspunktes einbringen kann diese anträge heißen entschließungsanträge; denn es geht darum dass man kurzfristig auf entwicklungen reagieren kann ja genau; richtig ich wollte nur darauf hinweisen der dritte punkt auf den ich sie aufmerksam machen möchte ist der dass wir solche fragen in der fraktion vorher diskutieren aufgrund der verkürzten sitzungswoche fand diese diskussion erst gestern statt danach sind ihnen die entschließungsanträge zugeschickt worden insofern will ich sie nur darauf aufmerksam machen: es ist sinnvoll entschließungsanträge einzubringen um eine positionierung um eine inhaltliche darlegung seines abstimmungsverhaltens vorzunehmen davon können sie sich etwas abgucken sie können das auch machen und sie können vielleicht vorher in der fraktion diskutieren wir machen das man muss auch in der lage sein solche entschließungsanträge bei mandatsverlängerungen geht es nicht um irgendetwas; da geht es um schwerwiegende entscheidungen die anderthalb seiten umfassen vor debattenbeginn zu lesen das nur zur erklärung der abläufe hier graf lambsdorff wollen sie erwidern bitte sehr
6,12.12.2017,ID19400600,Alexander Graf,Lambsdorff,FDP,Alexander Graf Lambsdorff,herr kollege korte ich kann ihnen versichern dass die fraktion der freien demokraten diese fragen genauso intensiv diskutiert wie ihre punkt eins punkt zwei dass es sich um eine plötzliche entwicklung handeln soll auf die sie spontan reagieren mussten das kann ich beim besten willen nicht nachvollziehen die mandate laufen zum teil seit vielen jahren wir wussten seit wochen dass heute die abstimmungen über die beschlussempfehlungen stattfinden dass uns das ganze über nacht vorgelegt wird ist in meinen augen eben nicht ausdruck von ernsthaftigkeit man kann die dinge vorab diskutieren man kann die texte zirkulieren lassen man kann dann ernsthaft debattieren das ist der anspruch den wir an die arbeit hier stellen gerade wenn es um diese mandate geht wir finden dass ihre arbeit diesem anspruch nicht gerecht geworden ist jetzt hat das wort die kollegin vogler für die fraktion die linke
7,12.12.2017,ID19400700,Kathrin,Vogler,DIE LINKE,Kathrin Vogler,sehr geehrter herr präsident meine damen und herren heute und morgen legt uns die geschäftsführende bundesregierung ganze sieben mandate für bundeswehreinsätze zur verlängerung vor beraten wurden diese mandate nicht in ordentlichen sitzungen des auswärtigen und des verteidigungsausschusses sondern in einem sonderbaren konstrukt namens hauptausschuss das fünf fraktionen hier im haus gegen die stimmen der linken eingerichtet haben man könnte diesen hauptausschuss durchaus auch ausschuss zum schnellen abnicken von bundeswehreinsätzen nennen herr grosse-brömer sie können sich wieder hinsetzen und ein bisschen zuhören; dann hören sie mal ein paar argumente ich bin sehr grundsätzlich gegen diese bundeswehreinsätze aber im gegensatz zu ihnen zu ihnen allen finden meine fraktion und ich dass die vielzitierte parlamentsarmee und die soldatinnen und soldaten die über weihnachten im auslandseinsatz sein werden ein ordentliches parlamentarisches verfahren in den vom grundgesetz vorgesehenen ausschüssen verdient hätten nun zum mandat sea guardian das vorgängermandat operation active endeavour wurde hier beschlossen begründet wurde es damals mit der terrorismusgefahr nach dem september und es ist seitdem immer wieder verlängert worden seit letztem jahr gibt es dieses neue mandat unter einem neuen namen mit einer neuen grundlage und einem noch weiteren aufgabenspektrum und herr brunner es gibt keine exit-strategie diese regierung hat keine exit-strategie und das ist ein skandal sie wollen damit unter anderem unerwünschte migration bekämpfen; im antrag der bundesregierung wird das menschenschmuggel genannt dabei gäbe es viel wirksamere mittel zu verhindern dass das mittelmeer weiter zum massengrab wird: schaffen sie legale migrationsrouten damit die menschen nicht ihr leben aufs spiel setzen müssen um nach europa zu gelangen ich sage ihnen auch: natürlich brauchen wir seenotrettung solange immer noch verzweifelte menschen auf seeuntauglichen booten versuchen das mittelmeer zu überqueren aber viele nichtregierungsorganisationen zeigen doch dass man das auch ohne militär leisten kann was denen fehlt sind ressourcen im vorliegenden antrag werden millionen euro für drei monate allein für die deutsche beteiligung an sea guardian veranschlagt damit sage ich ihnen könnte die zivilgesellschaft einige rettungsschiffe ausstatten das andere was die seenotrettung vor libyen behindert ist die sogenannte libysche küstenwache die hilfsorganisationen mit gewalt daran hindert die menschen zu retten genau diese küstenwache soll aber im rahmen dieses mandats trainiert werden und das finden wir unerträglich wenn wir über regionale instabilität reden um die es in dem mandatstext ja auch geht dann müssten sie doch einmal begründen wie eine marinemission an den ursachen dieser instabilität ansetzen kann mir fehlt auch die kritische auseinandersetzung damit was denn der einsatz militärischer gewalt zu dieser instabilität beigetragen hat gerade im fall libyen waren es ja nato-staaten mit denen die bundesregierung bei sea guardian zusammenarbeitet die mit dazu beigetragen haben dass libyen heute so aussieht wie es eben aussieht meine damen und herren die linke glaubt nicht dass dieses mandat den hier vielfach vorgebrachten zielen dienen kann deshalb fordern wir ein ende der beteiligung der bundeswehr an sea guardian setzen sie sich in der eu und in der nato dafür ein die militäroperationen im mittelmeer zu beenden und holen sie unsere soldatinnen und soldaten nach hause jetzt hat das wort die kollegin dr brantner bündnis /die grünen
8,12.12.2017,ID19400800,Franziska,Brantner,BÜNDNIS 90/DIE GRÜNEN,Franziska Brantner,sehr geehrter herr präsident sehr geehrte damen und herren lassen sie mich voranstellen dass wir für jedes menschenleben das unsere soldatinnen und soldaten retten sehr dankbar sind das ändert aber nichts daran dass wir eine zivile seenotrettung brauchen weil es eigentlich aufgabe der zivilen kräfte ist seenotrettung vorzunehmen wenn wir hier über seenotrettung und permanent über libyen sprechen dann wundere ich mich doch und frage mich ob wir wirklich über das richtige mandat reden; schließlich ist doch hier nicht eunavfor med operation sophia auf der tagesordnung sondern sea guardian aber die permanente diskussion über libyen zeigt eines der probleme beim mandat sea guardian auf: sea guardian soll eunavfor med operation sophia unterstützen aber was genau ist eigentlich der unterschied was genau soll sea guardian im unterschied zu eunavfor med machen wo ist der unterschied zwischen diesen zwei mandaten das ist absolut nicht klar und das ist einer unserer hauptkritikpunkte an dem vorliegenden mandat der zweite kritikpunkt den wir haben ist: wenn man die frage stellt welchen zweck die mission sea guardian wirklich erfüllt dann lässt sich im vorliegenden mandat keine konkrete antwort finden das parlamentsbeteiligungsgesetz sieht in artikel absatz aber vor dass wir abgeordnete genau darüber informiert werden was sie abstimmen das vorliegende mandat ist so schwammig formuliert dass überhaupt nicht klar wird welchen auftrag die soldatinnen und soldaten haben sie könnten mit diesem mandat genauso gut schon eunavfor med operation sophia oder unifil abgestimmt haben mehrere mandate werden durch dieses eine mandat abgedeckt es ist so unpräzise dass es unseren ansprüchen an eine parlamentsarmee nicht genügt es gibt die möglichkeit das personal aller anrainerstaaten im mittelmeer auszubilden was libyen angeht haben wir unsere kritik schon geäußert aber wir sehen auch dass sich ägypten weit von der einhaltung der menschenrechte wegentwickelt in diesem land werden zum beispiel alleinerziehende mütter die darauf beharren dass es normal ist alleinerziehend zu sein ins gefängnis gesteckt so sieht momentan die menschenrechtslage in ägypten aus auf der sinai-halbinsel wird zudem brutal gegen menschenrechtsaktivisten vorgegangen daher ist ägypten für uns kein partner wenn es um sea guardian geht welche kriterien ein partner zu erfüllen hat wird im mandat überhaupt nicht definiert da es also gravierende mängel gibt können wir dem mandat nicht zustimmen erlauben sie mir herr nolte eine frage an sie zu richten sie haben gesagt deutsche soldaten sollten vor der haustür für recht und ordnung sorgen was soll das bedeuten meinen sie damit einsätze in frankreich polen oder sogar im innern das was sie zur definition deutscher politik vortragen ist doch absurd und hat mit einer europäischen verantwortlichkeit gar nichts mehr zu tun letzter redner zu diesem tagesordnungspunkt ist der kollege gädechens cdu/csu
9,12.12.2017,ID19400900,Ingo,Gädechens,CDU/CSU,Ingo Gädechens,herr präsident liebe kolleginnen und kollegen meine sehr verehrten damen und herren in der letzten woche konnte ich staatssekretär grübel begleiten wir haben das einsatzkontingent unifil in limassol und insbesondere die korvette magdeburg besucht danach waren wir beim einsatzkontingent im kfor-mandat in pristina und prizren vor ort durfte ich der truppe als adventsgruß das gelbe band der solidarität des deutschen bundeswehrverbandes überreichen mit dem unser parlament die verbundenheit insbesondere mit den soldatinnen und soldaten in den auslandseinsätzen zum ausdruck bringt man konnte spüren dass der dienst gerade in der adventszeit fernab der heimat und der familie eine emotionale herausforderung darstellt umso mehr verdienen alle auslandseinsätze unseren allerhöchsten respekt ich wünsche mir dass sich alle abgeordneten des deutschen bundestages immer wieder vor augen führen dass der soldatenberuf etwas ganz besonderes ist sea guardian leistet einen beitrag zur seeraumüberwachung und zu einer vernetzten lagebilddarstellung im mittelmeerraum diese mission dient dazu krisenhafte entwicklungen im maritimen umfeld rechtzeitig zu erkennen und diese frühzeitig zu bekämpfen bzw ihnen entgegenzuwirken schiffe die im verdacht stehen eine verbindung zu kriminellen oder terroristischen organisationen zu haben dürfen im einklang mit dem völkerrecht aber leider nur mit zustimmung der flaggenstaaten auf hoher see kontrolliert und durchsucht werden sea guardian kann mit anderen missionen im mittelmeer kooperieren so wird beispielsweise die eu-geführte operation sophia die unter anderem gegen schleusernetzwerke vorgeht mit einem erweiterten lagebild und auch mit logistik versorgt werden darüber hinaus werden die ständigen maritimen einsatzverbände der nato unterstützt an der mission in der ägäis ist die deutsche marine zurzeit mit dem einsatzgruppenversorger frankfurt am main beteiligt als humanitärer akt wurden in den vergangenen jahren tausende flüchtlinge aus seenot gerettet dies ist nicht die eigentliche aufgabe von sea guardian; aber deutsche marinesoldaten retten in seenot geratene menschen und nach internationalem seerecht und seemännischer tradition ist jeder kapitän jeder schiffsführer auf hoher see verpflichtet unabhängig von nationalität status und umständen bei seenot unverzüglich hilfe zu leisten deshalb meine sehr verehrten damen und herren ist es völlig inakzeptabel wenn redner der afd unsere marinesoldaten abfällig als schleppergehilfen bezeichnen ich muss ihnen sicherlich nicht erklären wie bei den soldatinnen und soldaten die bezeichnung schleppergehilfen angekommen ist ich denke alle hier in diesem hohen haus sind aufgefordert ihre worte etwas sorgsamer abzuwägen meine damen und herren abgesehen von manch kritischen einlassungen auch von der linken seite des hauses ist sea guardian eine verbindende und somit wichtige mission deshalb stimmt meine fraktion einer verlängerung der mission zu wie bereits persönlich vor ort gegenüber den soldatinnen und soldaten geäußert möchte ich im namen meiner fraktion auch von dieser stelle aus sagen: ich wünsche allen soldatinnen und soldaten in den einsatzgebieten eine gesunde heimkehr vor allen dingen eine besinnliche adventszeit frohe weihnacht und einen guten rutsch in ein hoffentlich friedvolles jahr herzlichen dank damit schließe ich die aussprache wir kommen jetzt zur beschlussempfehlung des hauptausschusses zu dem antrag der bundesregierung zur fortsetzung der beteiligung bewaffneter deutscher streitkräfte an der nato-geführten maritimen sicherheitsoperation sea guardian im mittelmeer der ausschuss empfiehlt in seiner beschlussempfehlung auf drucksache / den antrag der bundesregierung auf drucksache / anzunehmen wir stimmen über die beschlussempfehlung nun namentlich ab ich bitte die schriftführerinnen und schriftführer die vorgesehenen plätze einzunehmen sind alle urnen besetzt das ist jetzt der fall ich eröffne die abstimmung über die beschlussempfehlung ist ein mitglied des hauses anwesend das seine stimme noch nicht abgegeben hat das ist nicht der fall dann schließe ich die abstimmung und bitte die schriftführerinnen und schriftführer mit der auszählung zu beginnen das ergebnis der abstimmung wird ihnen später bekannt gegeben ich bitte sie soweit sie an der sitzung teilnehmen wollen platz zu nehmen wir kommen jetzt zur abstimmung über den entschließungsantrag der fraktion die linke auf drucksache / wer stimmt für diesen entschließungsantrag wer stimmt dagegen wer enthält sich bei enthaltungen von afd und grünen ist er mit den stimmen von cdu/csu spd und fdp abgelehnt wobei die linke dafürgestimmt hat oh ist das kompliziert jedenfalls ist der antrag abgelehnt
