,datum,redeID,vorname,nachname,fraktion,name,inhalt_neu
0,,,,,, ,
1,18.12.2019,ID1913600100,Angela,Merkel,CDU/CSU,Angela Merkel,herr präsident liebe kolleginnen und kollegen ich möchte gerne über den europäischen rat berichten der vergangene woche am donnerstag und freitag stattgefunden hat es war der erste rat der mit den neuen personen sowohl dem ratspräsidenten charles michel als auch der kommissionspräsidentin ursula von der leyen abgehalten wurde im zentrum unserer diskussion standen die fragen des klimaschutzes die kommission hatte in person der kommissionspräsidentin am vortag das europäische parlament über den sogenannten green deal informiert das ist ein ganzes arbeitsprogramm mit dem mindestens einzelmaßnahmen verbunden sind die die kommission jetzt in aufsteigender reihenfolge sozusagen vorschlagen wird uns ging es bei den beratungen am donnerstag vor allen dingen darum zu dem bekenntnis zu kommen dass die mitgliedstaaten der europäischen union und die europäische union damit als gesamtheit bis zum jahre klimaneutral sein möchten wir haben uns auf dieses ziel verständigen können wenngleich polen sich noch nicht imstande gesehen hat dieses ziel schon genau auszubuchstabieren wir müssen also im juni noch einmal auf das thema zurückkommen wir haben uns darüber hinaus mit außenpolitischen fragen beschäftigt die kommission ist von uns gebeten worden eine afrika-strategie zu entwickeln; denn wir werden während der deutschen eu-ratspräsidentschaft einen eu-afrika-gipfel in brüssel haben die kommissionspräsidentin hat ja auch ihre erste reise zur afrikanischen union unternommen ich glaube eine sehr kluge entscheidung wir haben über das treffen des normandie-formats also mit der ukraine und russland berichtet wir sind der französische präsident und ich aufgrund dieses berichtes konnte man sagen: der stillstand der jetzt mehrere jahre herrschte ist überwunden aber die ergebnisse waren nicht so dass wir die sanktionen nicht wieder hätten verlängern müssen also haben wir die sanktionen jetzt einstimmig im europäischen rat bis juli verlängert das sind die punkte auf die ich hier in meinem einleitenden vortrag eingehen möchte mehr kann ich natürlich auch bei der befragung noch sagen wir hatten auch ein sogenanntes euroformat-treffen mit dem vorsitzenden der euro-gruppe der finanzminister im sogenannten -format da ging es um die bankenunion aber dazu kann ich ausführlicher etwas sagen wenn es jemanden interessiert damit bin ich am ende herr präsident vielen dank frau bundeskanzlerin meines vortrages natürlich bitte ich bin am ende meines vortrages ich habe ihnen schon dafür gedankt und wollte zur ersten frage dem kollegen dr gottfried curio afd das wort erteilen
2,18.12.2019,ID1913600200,Gottfried,Curio,AfD,Gottfried Curio,vielen dank herr präsident frau kanzlerin zur kürzlichen gewalttat in augsburg wo eine gruppe jugendlicher migranten einen mann erschlug und einen anderen schwer verletzte: dass es kein anschlag war sondern ein spontaner gewaltausbruch macht es ja nicht besser sondern schlimmer weil alltäglicher die täter von augsburg dort geboren leben auch in zweiter generation nach typischen normen verinnerlichten machogehabes verstehen es als ehrhaft und als stärke gewalt auszuleben solche leute machen den öffentlichen raum zum angstraum zum ort des faustrechts so viel zum integrationsmärchen das bundeslagebild zur zuwandererkriminalität zeigt: augsburg ist die spitze des eisbergs so haben sich die täterzahlen von zuwanderern seit dramatisch vervielfacht: letztes jahr bei mord und totschlag hunderte bei sexuellen übergriffen tausende bei körperverletzung zehntausende fälle würden sie angesichts solcher zahlen der migrantischen kriminalität von einem einzelfall sprechen oder erkennen sie das systemische problem
3,18.12.2019,ID1913600300,Angela,Merkel,CDU/CSU,Angela Merkel,ich erkenne erst einmal dass in augsburg eine schreckliche tat verübt wurde und dass unsere gefühle natürlich bei den angehörigen und auch bei dem verletzten sind zweitens erkenne ich dass der staat aufgefordert ist jegliche form von gewalt zu bekämpfen wo auch immer sie auftritt wir arbeiten auch an einer beständigen verbesserung unserer handlungsmöglichkeiten zum beispiel gerade wieder durch eine vielzahl von neuen stellen im kampf gegen den rechtsextremismus aber natürlich auch in anderen bereichen wir werden diese arbeit selbstverständlich fortsetzen aber insgesamt glaube ich ist unser rechtsstaat handlungsfähig sowohl auf der bundesebene als auch auf der länderebene der kollege curio möchte eine nachfrage stellen
4,18.12.2019,ID1913600400,Gottfried,Curio,AfD,Gottfried Curio,vielen dank bis gab es ja über zuwandererstraftaten und das sind nur die aufgeklärten inklusive dunkelfeld kommt man auf millionen straftaten die durch grenzsicherung hätten verhindert vermieden werden können erkennen sie da eine persönliche schuld bei sich die fortgesetzte aufnahme dieser hochrisikogruppe jugendliche männliche migranten aus islamischen und clankulturen war und ist ja komplett unnötig weil sie über den unnötigen selbsteintritt lief wo eine angebliche notsituation zu einer dauerregelung genutzt wurde erkennen sie die persönliche mitverantwortung
5,18.12.2019,ID1913600500,Angela,Merkel,CDU/CSU,Angela Merkel,die bundeskanzlerin ist erstens für das politische geschehen im lande immer mit verantwortlich da bin ich auch froh darüber dass ich ein so wichtiges amt bekleiden darf zweitens sind die betrachtungsweisen dessen was und in den darauffolgenden jahren geschehen ist unterschiedlich ich glaube dass deutschland sehr vielen menschen in not geholfen hat dass dazu eine gesamtgesellschaftliche kraftanstrengung stattgefunden hat und dass wir gleichermaßen natürlich an der ordnung und steuerung der migration gearbeitet haben und weiter arbeiten werden die zahlen zeigen auch dass diese arbeit nicht umsonst ist sondern durchaus erfolge zeitigt danke sehr die nächste frage stellt die kollegin dr nina scheer spd
6,18.12.2019,ID1913600600,Nina,Scheer,SPD,Nina Scheer,sehr geehrte frau bundeskanzlerin sie hatten in ihrer haushaltsrede bezug genommen auf die herausragende bedeutung der windenergie und dies flankiert mit dem hinweis dass die abstandsregelungen ja derzeit diskutiert werden in diesem zusammenhang möchte ich nur kurz an einen brandbrief erinnern der vonseiten der energiewirtschaft an uns alle ging es steht derzeit dramatisch infrage wie weit die ausbauziele von prozent erneuerbarer energien im strombereich bis die wir uns in der koalition gesetzt haben überhaupt noch erreichbar sind man müsste auch noch einmal schauen: im jahr haben wir einen rückgang des ausbaus in der windenergie um prozent gehabt die studienlage prognostiziert dass man zwischen und gigawatt zubau braucht um die ziele überhaupt zu erreichen das haben wir in erreicht in hatten wir den besagten rückgang teilen sie die auffassung die von der spd-fraktion einmütig getragen wird dass wir zu einer ausweitung des bisherigen ausbaus der erneuerbaren energien kommen müssen dass wir natürlich auch gucken müssen wie sich das dann mit den bestehenden beschränkungen und hemmnissen die wir haben verhält und dass das natürlich auch konsequenzen auf die derzeitige diskussion im kontext mit den frau kollegin das letzte wort noch sie sind schon prozent ich wollte das letzte wort sagen: abstandsregelungen das war das letzte wort ja es tut mir leid die regeln haben wir so vereinbart die frage soll eine minute lang sein sie sind prozent darüber deswegen: wenn ich sie dann bitte zum schluss zu kommen kommen sie auch zum schluss jetzt bitte ich die frau bundeskanzlerin auf die frage zu antworten
7,18.12.2019,ID1913600700,Angela,Merkel,CDU/CSU,Angela Merkel,ist meine antwortzeit eigentlich auch eine minute oder eine minute lang eine minute eine minute gut aber bei ihnen gebe ich notfalls auch ein paar sekunden dazu aber ich bin da streng wie sie wissen sie haben bei mir auch schon kritisch geguckt jetzt habe ich neun sekunden verschwendet nein die kriegen sie dazu jetzt: wir teilen ja die gemeinsamen ziele in der koalition frau kollegin scheer dass wir die windenergie ausbauen wollen: prozent erneuerbare energien dazu sind schätzungen gemacht worden dass wir glaube ich bis gigawatt windenergie im jahre brauchen wir haben uns gemeinsam auf diese abstandsregelung von metern verständigt auch in der koalition wir haben ganz viele bundesländer die eine ähnliche abstandsregelung kennen zu diesen vereinzelten gebäuden sind wir noch im gespräch wie viele häuser dort erfasst sind oder nicht beraten die umweltministerin und der wirtschaftsminister aber das ist nicht der einzige grund warum wir windenergie nicht ausreichend ausbauen deshalb hat mich auch ein brandbrief der norddeutschen ministerpräsidenten erreicht wir haben verabredet dass wir bis märz die gesamten fragen genehmigungen festgestellte gebiete abstandsregelungen auch die ausschreibungsmodalitäten usw miteinander diskutieren wollen um dann einen weg zu finden schneller zu genehmigungen zu kommen und damit auch die ausschreibung zu verbessern man kann im augenblick mit der situation nicht zufrieden sein mögen sie eine nachfrage stellen ja bitte gerne dafür haben sie sekunden
8,18.12.2019,ID1913600800,Nina,Scheer,SPD,Nina Scheer,ich werde sie unterschreiten ist ihnen bekannt dass in schleswig-holstein gerade gestern unter der von der cdu-geführten regierung eine abstandsregelung die weit weniger als meter vorsieht beschlossen wurde sollte das nicht in der diskussion unter dem punkt signalwirkung gehandhabt werden
9,18.12.2019,ID1913600900,Angela,Merkel,CDU/CSU,Angela Merkel,dieser beschluss ist mir nicht bekannt den kennt der kollege kubicki bzw der vizepräsident des deutschen bundestages kubicki sicherlich besser aber frau scheer wir arbeiten jetzt auf der grundlage unserer koalitionsbeschlüsse danke sehr die nächste frage stellt der kollege christian dürr fdp
